	corpus	piece	corpus_id	piece_id	corpus_year	piece_year	period	globalkey	localkey_mode	ILC	OLC	DI	ILC_DI_diff
341	corelli	op04n03d	6	244	1687.6864702945581	1694	Baroque	A	major	0.030612244897959183	0.0	0.27873979591836734	0.24812755102040815
342	corelli	op04n03d	6	244	1687.6864702945581	1694	Baroque	A	minor	1.3611111111111112	0.05555555555555555	0.23148055555555558	1.1296305555555555
344	corelli	op04n04b	6	246	1687.6864702945581	1694	Baroque	D	major	0.04285714285714286	0.0	0.2757114285714286	0.23285428571428574
345	corelli	op04n04b	6	246	1687.6864702945581	1694	Baroque	D	minor	0.875	0.0	0.258325	0.616675
346	corelli	op04n04c	6	247	1687.6864702945581	1694	Baroque	b	minor	0.9629629629629629	0.0	0.25534814814814816	0.7076148148148147
347	corelli	op04n04c	6	247	1687.6864702945581	1694	Baroque	b	major	0.0	0.0	0.2235294117647059	0.2235294117647059
348	corelli	op04n04d	6	248	1687.6864702945581	1694	Baroque	D	major	0.19791666666666666	0.03125	0.25069270833333335	0.05277604166666669
349	corelli	op04n04d	6	248	1687.6864702945581	1694	Baroque	D	minor	1.5555555555555556	0.1111111111111111	0.24444444444444446	1.3111111111111111
350	corelli	op04n05a	6	249	1687.6864702945581	1694	Baroque	a	minor	0.9620253164556962	0.0379746835443038	0.2949354430379747	0.6670898734177215
351	corelli	op04n05a	6	249	1687.6864702945581	1694	Baroque	a	major	0.0	0.0	0.28055555555555556	0.28055555555555556
352	corelli	op04n05b	6	250	1687.6864702945581	1694	Baroque	a	minor	0.684931506849315	0.0136986301369863	0.3333328767123288	0.3515986301369862
353	corelli	op04n05b	6	250	1687.6864702945581	1694	Baroque	a	major	0.5625	0.0625	0.26875	0.29375
354	corelli	op04n05c	6	251	1687.6864702945581	1694	Baroque	a	minor	0.78125	0.09375	0.2604125	0.5208375000000001
355	corelli	op04n05c	6	251	1687.6864702945581	1694	Baroque	a	major	0.0	0.0	0.24102307692307695	0.24102307692307695
356	corelli	op04n05d	6	252	1687.6864702945581	1694	Baroque	a	minor	1.1785714285714286	0.0	0.25892857142857145	0.9196428571428572
357	corelli	op04n05d	6	252	1687.6864702945581	1694	Baroque	a	major	0.1	0.0	0.265	0.165
361	corelli	op04n06d	6	256	1687.6864702945581	1694	Baroque	E	major	0.04878048780487805	0.0	0.2613780487804878	0.21259756097560978
362	corelli	op04n06d	6	256	1687.6864702945581	1694	Baroque	E	minor	0.9375	0.0	0.2	0.7375
365	corelli	op04n06g	6	259	1687.6864702945581	1694	Baroque	E	major	0.09836065573770492	0.0	0.30109180327868856	0.20273114754098365
366	corelli	op04n06g	6	259	1687.6864702945581	1694	Baroque	E	minor	2.096774193548387	0.9354838709677419	0.31612903225806455	1.7806451612903225
367	corelli	op04n07a	6	260	1687.6864702945581	1694	Baroque	F	major	0.013513513513513514	0.0	0.2871608108108108	0.2736472972972973
368	corelli	op04n07a	6	260	1687.6864702945581	1694	Baroque	F	minor	0.8181818181818182	0.0	0.30605454545454547	0.5121272727272728
369	corelli	op04n07b	6	261	1687.6864702945581	1694	Baroque	F	major	0.03409090909090909	0.0	0.30795	0.2738590909090909
370	corelli	op04n07b	6	261	1687.6864702945581	1694	Baroque	F	minor	1.0	0.0	0.4064076923076923	0.5935923076923078
372	corelli	op04n07d	6	263	1687.6864702945581	1694	Baroque	F	major	0.14634146341463414	0.024390243902439025	0.2504048780487805	0.10406341463414634
373	corelli	op04n07d	6	263	1687.6864702945581	1694	Baroque	F	minor	0.8	0.0	0.24000000000000005	0.56
375	corelli	op04n08a	6	265	1687.6864702945581	1694	Baroque	d	minor	1.0533333333333332	0.0	0.324664	0.7286693333333332
376	corelli	op04n08a	6	265	1687.6864702945581	1694	Baroque	d	major	0.3333333333333333	0.0	0.30555	0.027783333333333327
377	corelli	op04n08b	6	266	1687.6864702945581	1694	Baroque	d	minor	0.6976744186046512	0.18604651162790697	0.2720139534883721	0.4256604651162791
378	corelli	op04n08b	6	266	1687.6864702945581	1694	Baroque	d	major	0.17777777777777778	0.044444444444444446	0.21333333333333337	0.03555555555555559
379	corelli	op04n08c	6	267	1687.6864702945581	1694	Baroque	d	minor	0.6	0.0	0.2502857142857143	0.3497142857142857
380	corelli	op04n08c	6	267	1687.6864702945581	1694	Baroque	d	major	0.0	0.0	0.32999999999999996	0.32999999999999996
381	corelli	op04n09a	6	268	1687.6864702945581	1694	Baroque	Bb	major	0.06349206349206349	0.0	0.23492063492063492	0.17142857142857143
382	corelli	op04n09a	6	268	1687.6864702945581	1694	Baroque	Bb	minor	1.3846153846153846	0.0	0.2	1.1846153846153846
383	corelli	op04n09b	6	269	1687.6864702945581	1694	Baroque	Bb	major	0.054945054945054944	0.0	0.24102527472527477	0.18608021978021982
384	corelli	op04n09b	6	269	1687.6864702945581	1694	Baroque	Bb	minor	0.5454545454545454	0.0	0.30909090909090914	0.23636363636363628
386	corelli	op04n09d	6	271	1687.6864702945581	1694	Baroque	Bb	major	0.2564102564102564	0.042735042735042736	0.22735042735042738	0.029059829059829012
387	corelli	op04n09d	6	271	1687.6864702945581	1694	Baroque	Bb	minor	1.148936170212766	0.02127659574468085	0.23120425531914893	0.9177319148936172
389	corelli	op04n10b	6	273	1687.6864702945581	1694	Baroque	G	major	0.08974358974358974	0.01282051282051282	0.2826923076923077	0.19294871794871793
390	corelli	op04n10b	6	273	1687.6864702945581	1694	Baroque	G	minor	1.2	0.12	0.24266400000000002	0.957336
392	corelli	op04n10d	6	275	1687.6864702945581	1694	Baroque	e	minor	0.90625	0.0	0.327603125	0.578646875
393	corelli	op04n10d	6	275	1687.6864702945581	1694	Baroque	e	major	0.3157894736842105	0.0	0.3508684210526316	0.0350789473684211
394	corelli	op04n10e	6	276	1687.6864702945581	1694	Baroque	G	major	0.056451612903225805	0.016129032258064516	0.25591370967741933	0.19946209677419352
395	corelli	op04n10e	6	276	1687.6864702945581	1694	Baroque	G	minor	1.12	0.12	0.247332	0.8726680000000001
396	corelli	op04n11a	6	277	1687.6864702945581	1694	Baroque	c	minor	0.9316239316239316	0.0	0.3366051282051282	0.5950188034188034
397	corelli	op04n11a	6	277	1687.6864702945581	1694	Baroque	c	major	0.0	0.0	0.34242424242424246	0.34242424242424246
398	corelli	op04n11b	6	278	1687.6864702945581	1694	Baroque	c	minor	0.8313253012048193	0.12048192771084337	0.28353253012048196	0.5477927710843373
399	corelli	op04n11b	6	278	1687.6864702945581	1694	Baroque	c	major	0.030303030303030304	0.0	0.2479787878787879	0.2176757575757576
400	corelli	op04n11c	6	279	1687.6864702945581	1694	Baroque	c	minor	0.9108910891089109	0.12871287128712872	0.33102277227722776	0.5798683168316832
401	corelli	op04n11c	6	279	1687.6864702945581	1694	Baroque	c	major	0.0	0.0	0.2890243902439024	0.2890243902439024
402	corelli	op04n12a	6	280	1687.6864702945581	1694	Baroque	b	minor	0.8571428571428571	0.0	0.2857081632653061	0.571434693877551
403	corelli	op04n12a	6	280	1687.6864702945581	1694	Baroque	b	major	0.2	0.0	0.285328	0.08532800000000001
404	corelli	op04n12b	6	281	1687.6864702945581	1694	Baroque	b	minor	0.7659574468085106	0.0	0.32623936170212764	0.439718085106383
405	corelli	op04n12b	6	281	1687.6864702945581	1694	Baroque	b	major	0.0	0.0	0.25	0.25
406	corelli	op04n12c	6	282	1687.6864702945581	1694	Baroque	b	minor	0.8245614035087719	0.49122807017543857	0.2716368421052632	0.5529245614035088
407	corelli	op04n12c	6	282	1687.6864702945581	1694	Baroque	b	major	0.0	0.0	0.2	0.2
413	couperin_clavecin	05_cinquieme_prelude	7	288	1717.0	1717	Baroque	A	major	0.34328358208955223	0.11940298507462686	0.38989850746268656	0.04661492537313433
414	couperin_clavecin	05_cinquieme_prelude	7	288	1717.0	1717	Baroque	A	minor	1.1153846153846154	0.5	0.3782	0.7371846153846154
415	couperin_clavecin	06_sixieme_prelude	7	289	1717.0	1717	Baroque	b	minor	1.1162790697674418	0.27906976744186046	0.34922209302325585	0.7670569767441859
416	couperin_clavecin	06_sixieme_prelude	7	289	1717.0	1717	Baroque	b	major	0.045454545454545456	0.09090909090909091	0.2393909090909091	0.19393636363636363
417	couperin_clavecin	07_septieme_prelude	7	290	1717.0	1717	Baroque	Bb	major	0.3142857142857143	0.08571428571428572	0.3088057142857143	0.005479999999999985
418	couperin_clavecin	07_septieme_prelude	7	290	1717.0	1717	Baroque	Bb	minor	1.2	0.26666666666666666	0.36888	0.83112
419	couperin_clavecin	08_huitieme_prelude	7	291	1717.0	1717	Baroque	e	minor	0.9381443298969072	0.18556701030927836	0.31700927835051546	0.6211350515463918
420	couperin_clavecin	08_huitieme_prelude	7	291	1717.0	1717	Baroque	e	major	0.24	0.08	0.304532	0.06453200000000003
428	bach_solo	BWV1001_02_Fuga	9	299	1721.536293766012	1720	Baroque	g	minor	0.9306569343065694	0.35766423357664234	0.35017846715328466	0.5804784671532848
429	bach_solo	BWV1001_02_Fuga	9	299	1721.536293766012	1720	Baroque	g	major	0.06666666666666667	0.044444444444444446	0.32443777777777777	0.2577711111111111
430	bach_solo	BWV1001_03_Siciliano	9	300	1721.536293766012	1720	Baroque	Bb	major	0.1375	0.0125	0.3160375	0.17853750000000002
431	bach_solo	BWV1001_03_Siciliano	9	300	1721.536293766012	1720	Baroque	Bb	minor	0.9375	0.34375	0.349478125	0.588021875
439	bach_solo	BWV1002_07_TempoDiBorea	9	308	1721.536293766012	1720	Baroque	b	minor	1.45	0.38333333333333336	0.3499966666666667	1.1000033333333332
440	bach_solo	BWV1002_07_TempoDiBorea	9	308	1721.536293766012	1720	Baroque	b	major	0.25	0.1111111111111111	0.33841944444444444	0.08841944444444444
441	bach_solo	BWV1002_08_Double	9	309	1721.536293766012	1720	Baroque	b	minor	1.4285714285714286	0.47619047619047616	0.35554761904761906	1.0730238095238096
442	bach_solo	BWV1002_08_Double	9	309	1721.536293766012	1720	Baroque	b	major	0.21052631578947367	0.07894736842105263	0.31709736842105263	0.10657105263157896
444	bach_solo	BWV1003_02_Fuga	9	311	1721.536293766012	1720	Baroque	a	minor	0.8894601542416453	0.455012853470437	0.31340591259640105	0.5760542416452442
445	bach_solo	BWV1003_02_Fuga	9	311	1721.536293766012	1720	Baroque	a	major	0.16666666666666666	0.03333333333333333	0.31314444444444445	0.1464777777777778
447	bach_solo	BWV1003_04_Allegro	9	313	1721.536293766012	1720	Baroque	a	minor	0.9766081871345029	0.24561403508771928	0.33800584795321637	0.6386023391812865
448	bach_solo	BWV1003_04_Allegro	9	313	1721.536293766012	1720	Baroque	a	major	0.11764705882352941	0.058823529411764705	0.34068529411764703	0.22303823529411762
451	bach_solo	BWV1005_02_Fuga	9	316	1721.536293766012	1720	Baroque	C	major	0.5076219512195121	0.06097560975609756	0.31424801829268295	0.1933739329268292
452	bach_solo	BWV1005_02_Fuga	9	316	1721.536293766012	1720	Baroque	C	minor	0.975609756097561	0.18292682926829268	0.33292439024390247	0.6426853658536584
465	bach_solo	BWV1008_03_Courante	9	329	1721.536293766012	1723	Baroque	d	minor	1.1794871794871795	0.6153846153846154	0.31965641025641023	0.8598307692307693
466	bach_solo	BWV1008_03_Courante	9	329	1721.536293766012	1723	Baroque	d	major	0.18181818181818182	0.09090909090909091	0.3393909090909091	0.15757272727272725
467	bach_solo	BWV1008_04_Sarabande	9	330	1721.536293766012	1723	Baroque	d	minor	1.0731707317073171	0.43902439024390244	0.3235707317073171	0.7496
468	bach_solo	BWV1008_04_Sarabande	9	330	1721.536293766012	1723	Baroque	d	major	0.0	0.0	0.26666	0.26666
471	bach_solo	BWV1008_07_Gique	9	333	1721.536293766012	1723	Baroque	d	minor	0.7590361445783133	0.10843373493975904	0.31405060240963856	0.4449855421686747
472	bach_solo	BWV1008_07_Gique	9	333	1721.536293766012	1723	Baroque	d	major	0.25	0.0	0.3	0.04999999999999999
474	bach_solo	BWV1009_02_Allemande	9	335	1721.536293766012	1723	Baroque	C	major	0.07954545454545454	0.011363636363636364	0.2886306818181818	0.20908522727272727
475	bach_solo	BWV1009_02_Allemande	9	335	1721.536293766012	1723	Baroque	C	minor	1.125	0.3125	0.32395	0.80105
476	bach_solo	BWV1009_03_Courante	9	336	1721.536293766012	1723	Baroque	C	major	0.3384615384615385	0.07692307692307693	0.3443553846153846	0.005893846153846138
477	bach_solo	BWV1009_03_Courante	9	336	1721.536293766012	1723	Baroque	C	minor	0.75	0.0625	0.3041625	0.4458375
478	bach_solo	BWV1009_04_Sarabande	9	337	1721.536293766012	1723	Baroque	C	major	0.3	0.025	0.3449925	0.04499249999999999
479	bach_solo	BWV1009_04_Sarabande	9	337	1721.536293766012	1723	Baroque	C	minor	1.7857142857142858	0.2857142857142857	0.43570714285714285	1.350007142857143
480	bach_solo	BWV1009_05_BourréeI	9	338	1721.536293766012	1723	Baroque	C	major	0.0425531914893617	0.0	0.2751723404255319	0.2326191489361702
481	bach_solo	BWV1009_05_BourréeI	9	338	1721.536293766012	1723	Baroque	C	minor	1.0714285714285714	0.2857142857142857	0.24285714285714288	0.8285714285714285
482	bach_solo	BWV1009_06_BourréeII	9	339	1721.536293766012	1723	Baroque	c	minor	1.3214285714285714	0.4642857142857143	0.26189999999999997	1.0595285714285714
483	bach_solo	BWV1009_06_BourréeII	9	339	1721.536293766012	1723	Baroque	c	major	0.16666666666666666	0.16666666666666666	0.25555	0.08888333333333334
484	bach_solo	BWV1009_07_Gique	9	340	1721.536293766012	1723	Baroque	C	major	0.10869565217391304	0.2717391304347826	0.2956478260869565	0.18695217391304347
485	bach_solo	BWV1009_07_Gique	9	340	1721.536293766012	1723	Baroque	C	minor	1.0588235294117647	0.7058823529411765	0.2549	0.8039235294117647
486	bach_solo	BWV1010_01_Prelude	9	341	1721.536293766012	1723	Baroque	Eb	major	1.08	0.5	0.424666	0.6553340000000001
487	bach_solo	BWV1010_01_Prelude	9	341	1721.536293766012	1723	Baroque	Eb	minor	1.8333333333333333	0.9166666666666666	0.40763750000000004	1.4256958333333332
489	bach_solo	BWV1010_03_Courante	9	343	1721.536293766012	1723	Baroque	Eb	major	0.12790697674418605	0.0	0.2912744186046512	0.16336744186046515
490	bach_solo	BWV1010_03_Courante	9	343	1721.536293766012	1723	Baroque	Eb	minor	0.7058823529411765	0.7058823529411765	0.34803529411764705	0.35784705882352946
491	bach_solo	BWV1010_04_Sarabande	9	344	1721.536293766012	1723	Baroque	Eb	major	0.3125	0.0	0.3284708333333333	0.015970833333333323
492	bach_solo	BWV1010_04_Sarabande	9	344	1721.536293766012	1723	Baroque	Eb	minor	1.5	0.0625	0.34165625	1.15834375
493	bach_solo	BWV1010_05_BourreeI	9	345	1721.536293766012	1723	Baroque	Eb	major	0.05084745762711865	0.0	0.32202372881355934	0.2711762711864407
494	bach_solo	BWV1010_05_BourreeI	9	345	1721.536293766012	1723	Baroque	Eb	minor	1.1333333333333333	0.6	0.31999333333333335	0.81334
496	bach_solo	BWV1010_07_Gique	9	347	1721.536293766012	1723	Baroque	Eb	major	0.1568627450980392	0.0	0.35196078431372546	0.19509803921568625
497	bach_solo	BWV1010_07_Gique	9	347	1721.536293766012	1723	Baroque	Eb	minor	1.0384615384615385	0.8846153846153846	0.37307692307692314	0.6653846153846155
502	bach_solo	BWV1011_05_GavotteI	9	352	1721.536293766012	1723	Baroque	c	minor	0.9830508474576272	0.3220338983050847	0.3290338983050847	0.6540169491525425
503	bach_solo	BWV1011_05_GavotteI	9	352	1721.536293766012	1723	Baroque	c	major	0.0	0.05555555555555555	0.2851777777777778	0.2851777777777778
505	bach_solo	BWV1011_07_Gique	9	354	1721.536293766012	1723	Baroque	c	minor	1.0566037735849056	0.1509433962264151	0.29810754716981136	0.7584962264150943
506	bach_solo	BWV1011_07_Gique	9	354	1721.536293766012	1723	Baroque	c	major	0.05555555555555555	0.05555555555555555	0.2962888888888889	0.24073333333333333
507	bach_solo	BWV1012_01_Prelude	9	355	1721.536293766012	1723	Baroque	D	major	0.2962962962962963	0.022222222222222223	0.3145644444444444	0.018268148148148144
508	bach_solo	BWV1012_01_Prelude	9	355	1721.536293766012	1723	Baroque	D	minor	1.1153846153846154	0.6153846153846154	0.33813846153846155	0.7772461538461539
512	bach_solo	BWV1012_05_GavotteI	9	359	1721.536293766012	1723	Baroque	D	major	0.025	0.0	0.319995	0.29499499999999995
513	bach_solo	BWV1012_05_GavotteI	9	359	1721.536293766012	1723	Baroque	D	minor	1.0666666666666667	0.2	0.33776666666666666	0.7289
515	bach_solo	BWV1012_07_Gique	9	361	1721.536293766012	1723	Baroque	D	major	0.1744186046511628	0.046511627906976744	0.31104418604651163	0.13662558139534883
516	bach_solo	BWV1012_07_Gique	9	361	1721.536293766012	1723	Baroque	D	minor	1.2173913043478262	0.30434782608695654	0.29275217391304353	0.9246391304347826
518	bach_solo	BWV1013_02_Corrente	9	363	1721.536293766012	1723	Baroque	a	minor	1.0705882352941176	0.27058823529411763	0.3388188235294118	0.7317694117647058
519	bach_solo	BWV1013_02_Corrente	9	363	1721.536293766012	1723	Baroque	a	major	0.2571428571428571	0.05714285714285714	0.2909514285714286	0.033808571428571466
520	bach_solo	BWV1013_03_Sarabande	9	364	1721.536293766012	1723	Baroque	a	minor	0.9555555555555556	0.7777777777777778	0.3303622222222222	0.6251933333333334
521	bach_solo	BWV1013_03_Sarabande	9	364	1721.536293766012	1723	Baroque	a	major	0.0	0.09090909090909091	0.2969636363636364	0.2969636363636364
522	bach_solo	BWV1013_04_BourreeAnglaise	9	365	1721.536293766012	1723	Baroque	a	minor	1.3661971830985915	0.30985915492957744	0.3107929577464789	1.0554042253521125
523	bach_solo	BWV1013_04_BourreeAnglaise	9	365	1721.536293766012	1723	Baroque	a	major	0.2	0.0	0.330664	0.130664
524	bach_en_fr_suites	BWV806_01_Prelude	10	366	1721.7536076006095	1720	Baroque	A	major	0.16326530612244897	0.05442176870748299	0.3191136054421769	0.1558482993197279
525	bach_en_fr_suites	BWV806_01_Prelude	10	366	1721.7536076006095	1720	Baroque	A	minor	1.0	0.11363636363636363	0.3200727272727273	0.6799272727272727
526	bach_en_fr_suites	BWV806_02_Allemande	10	367	1721.7536076006095	1720	Baroque	A	major	0.42735042735042733	0.08547008547008547	0.41316068376068377	0.014189743589743564
527	bach_en_fr_suites	BWV806_02_Allemande	10	367	1721.7536076006095	1720	Baroque	A	minor	1.037037037037037	0.5925925925925926	0.3604925925925926	0.6765444444444444
529	bach_en_fr_suites	BWV806_04_Courante_II	10	369	1721.7536076006095	1720	Baroque	A	major	0.18823529411764706	0.0	0.3190176470588236	0.13078235294117652
530	bach_en_fr_suites	BWV806_04_Courante_II	10	369	1721.7536076006095	1720	Baroque	A	minor	1.1578947368421053	0.21052631578947367	0.31227894736842104	0.8456157894736842
531	bach_en_fr_suites	BWV806_05_Double_I	10	370	1721.7536076006095	1720	Baroque	A	major	0.14457831325301204	0.012048192771084338	0.2957795180722892	0.15120120481927715
532	bach_en_fr_suites	BWV806_05_Double_I	10	370	1721.7536076006095	1720	Baroque	A	minor	0.8888888888888888	0.3888888888888889	0.30369999999999997	0.5851888888888889
533	bach_en_fr_suites	BWV806_06_Double_II	10	371	1721.7536076006095	1720	Baroque	A	major	0.10843373493975904	0.060240963855421686	0.30582048192771083	0.19738674698795178
534	bach_en_fr_suites	BWV806_06_Double_II	10	371	1721.7536076006095	1720	Baroque	A	minor	0.9411764705882353	0.23529411764705882	0.3058764705882353	0.6353
535	bach_en_fr_suites	BWV806_07_Sarabande	10	372	1721.7536076006095	1720	Baroque	A	major	0.9272727272727272	0.14545454545454545	0.38987636363636363	0.5373963636363637
536	bach_en_fr_suites	BWV806_07_Sarabande	10	372	1721.7536076006095	1720	Baroque	A	minor	1.5294117647058822	0.47058823529411764	0.29411764705882354	1.2352941176470587
540	bach_en_fr_suites	BWV807_01_Prelude	10	376	1721.7536076006095	1720	Baroque	a	minor	1.2815533980582525	0.19223300970873786	0.388793786407767	0.8927596116504855
541	bach_en_fr_suites	BWV807_01_Prelude	10	376	1721.7536076006095	1720	Baroque	a	major	0.3877551020408163	0.0	0.3693857142857143	0.018369387755101996
