	corpus	piece	localkey_mode	corpus_year	piece_year	period_Fabian	period_Johannes	globalkey	r_WLC_OLC	r_WLC_WLD	corpus_id	piece_id
991	couperin_concerts	parnasse_03	major	1723.4204871060172	1724	Baroque	Baroque	D	-0.027496334066503737	0.24253259141740793	10	610
992	couperin_concerts	parnasse_03	minor	1723.4204871060172	1724	Baroque	Baroque	D	-0.14457857740081415	0.3312353544779996	10	610
993	couperin_concerts	parnasse_04	major	1723.4204871060172	1724	Baroque	Baroque	D	0.0	0.0	10	611
994	couperin_concerts	parnasse_04	minor	1723.4204871060172	1724	Baroque	Baroque	D	-0.1559267896112706	0.37855537441873993	10	611
995	couperin_concerts	parnasse_05	major	1723.4204871060172	1724	Baroque	Baroque	D	0.0	0.47063661072304175	10	612
996	couperin_concerts	parnasse_05	minor	1723.4204871060172	1724	Baroque	Baroque	D	-0.30402018955669596	0.32630202016283716	10	612
997	couperin_concerts	parnasse_06	major	1723.4204871060172	1724	Baroque	Baroque	D	0.22715445653021032	0.4325185687709567	10	613
998	couperin_concerts	parnasse_06	minor	1723.4204871060172	1724	Baroque	Baroque	D	-0.19999999999999996	-0.44721359549995787	10	613
999	couperin_concerts	parnasse_07	major	1723.4204871060172	1724	Baroque	Baroque	b	0.0	0.0	10	614
1000	couperin_concerts	parnasse_07	minor	1723.4204871060172	1724	Baroque	Baroque	b	-0.03109632818248746	0.22160475424229265	10	614
1001	debussy_suite_bergamasque	l075-01_suite_prelude	major	1905.0	1905	Late Romantic	Extended tonality	F	0.0	0.31531110787677435	11	615
1002	debussy_suite_bergamasque	l075-01_suite_prelude	minor	1905.0	1905	Late Romantic	Extended tonality	F	0.38262036211318307	0.3663708213397271	11	615
1003	debussy_suite_bergamasque	l075-02_suite_menuet	minor	1905.0	1905	Late Romantic	Extended tonality	a	0.48409710876683787	0.1917776493165946	11	616
1004	debussy_suite_bergamasque	l075-03_suite_clair	major	1905.0	1905	Late Romantic	Extended tonality	Db	0.06731672697537781	0.06550777209189851	11	617
1005	debussy_suite_bergamasque	l075-04_suite_passepied	minor	1905.0	1905	Late Romantic	Extended tonality	f#	0.2581146844648469	0.22289029555909196	11	618
1006	dvorak_silhouettes	op08n01	major	1879.0	1879	Late Romantic	Extended tonality	c#	0.0	0.0	12	619
1007	dvorak_silhouettes	op08n01	minor	1879.0	1879	Late Romantic	Extended tonality	c#	0.0	0.42178056279667575	12	619
1008	dvorak_silhouettes	op08n02	major	1879.0	1879	Late Romantic	Extended tonality	Db	0.002667155624161257	0.10718317116139714	12	620
1009	dvorak_silhouettes	op08n02	minor	1879.0	1879	Late Romantic	Extended tonality	Db	0.0	0.5000000000000001	12	620
1010	dvorak_silhouettes	op08n03	major	1879.0	1879	Late Romantic	Extended tonality	Db	0.35580797075194837	0.2994218257599916	12	621
1011	dvorak_silhouettes	op08n04	major	1879.0	1879	Late Romantic	Extended tonality	f#	0.0	-0.19413946858262138	12	622
1012	dvorak_silhouettes	op08n04	minor	1879.0	1879	Late Romantic	Extended tonality	f#	0.20824289337044888	0.35364571514844517	12	622
1013	dvorak_silhouettes	op08n05	major	1879.0	1879	Late Romantic	Extended tonality	f#	0.0	0.2597264739520478	12	623
1014	dvorak_silhouettes	op08n05	minor	1879.0	1879	Late Romantic	Extended tonality	f#	0.0	0.05340931735688965	12	623
1015	dvorak_silhouettes	op08n06	major	1879.0	1879	Late Romantic	Extended tonality	Bb	0.21618717735501072	0.709361492578697	12	624
1016	dvorak_silhouettes	op08n07	major	1879.0	1879	Late Romantic	Extended tonality	D	0.0	-0.12207415984232073	12	625
1017	dvorak_silhouettes	op08n07	minor	1879.0	1879	Late Romantic	Extended tonality	D	0.0	0.7429448628955732	12	625
1018	dvorak_silhouettes	op08n08	major	1879.0	1879	Late Romantic	Extended tonality	b	-0.07209372509105895	0.19976250629852643	12	626
1019	dvorak_silhouettes	op08n08	minor	1879.0	1879	Late Romantic	Extended tonality	b	0.36968590042027816	0.30880191716214744	12	626
1020	dvorak_silhouettes	op08n09	major	1879.0	1879	Late Romantic	Extended tonality	B	0.0	0.39829610562659945	12	627
1021	dvorak_silhouettes	op08n09	minor	1879.0	1879	Late Romantic	Extended tonality	B	0.0	0.5982824035954102	12	627
1022	dvorak_silhouettes	op08n10	major	1879.0	1879	Late Romantic	Extended tonality	G	-0.15641554222045095	0.06331071384707267	12	628
1023	dvorak_silhouettes	op08n10	minor	1879.0	1879	Late Romantic	Extended tonality	G	-0.20033416898825335	-0.43277126741463046	12	628
1024	dvorak_silhouettes	op08n11	major	1879.0	1879	Late Romantic	Extended tonality	A	0.1269825006401188	0.2114612920160735	12	629
1025	dvorak_silhouettes	op08n12	major	1879.0	1879	Late Romantic	Extended tonality	c#	0.6783350252635988	0.34653008597997087	12	630
1026	dvorak_silhouettes	op08n12	minor	1879.0	1879	Late Romantic	Extended tonality	c#	0.3113027684915845	0.5857312983403182	12	630
1027	frescobaldi_fiori_musicali	12.01_Toccata_avanti_la_Messa_della_Domenica	minor	1635.0	1635	Renaissance	pre-Baroque	d	0.08015875645516171	0.1214840596108877	13	631
1028	frescobaldi_fiori_musicali	12.02_Kyrie_della_domenica	minor	1635.0	1635	Renaissance	pre-Baroque	d	0.04777162426000122	0.1273437096152836	13	632
1029	frescobaldi_fiori_musicali	12.03_Kyrie,_Tema_A	minor	1635.0	1635	Renaissance	pre-Baroque	d	0.0	0.2052970767342745	13	633
1030	frescobaldi_fiori_musicali	12.04_Christe,_Tema_B	minor	1635.0	1635	Renaissance	pre-Baroque	d	0.10736818262626423	0.49856887005213824	13	634
1031	frescobaldi_fiori_musicali	12.05_Christe,_Tema_B,_alio_modo	minor	1635.0	1635	Renaissance	pre-Baroque	d	-0.24437961354026522	0.5899860153346386	13	635
1032	frescobaldi_fiori_musicali	12.06_Christe,_Tema_B,_alio_modo_II	minor	1635.0	1635	Renaissance	pre-Baroque	d	-0.16763526483108346	0.5290873168415885	13	636
1033	frescobaldi_fiori_musicali	12.07_Christe,_Tema_B,_alio_modo_III	minor	1635.0	1635	Renaissance	pre-Baroque	d	-0.12056070554260297	0.29579851955836856	13	637
1034	frescobaldi_fiori_musicali	12.08_Kyrie,_Tema_C	minor	1635.0	1635	Renaissance	pre-Baroque	d	0.0	-0.16228891318672267	13	638
1035	frescobaldi_fiori_musicali	12.09_Kyrie,_Tema_D,_alio_modo_I	minor	1635.0	1635	Renaissance	pre-Baroque	d	0.24217235620703	0.2463605388080912	13	639
1036	frescobaldi_fiori_musicali	12.10_Kyrie,_Tema_D,_alio_modo_II	minor	1635.0	1635	Renaissance	pre-Baroque	d	-0.13674085322912188	0.4424652425395106	13	640
1037	frescobaldi_fiori_musicali	12.11_Kyrie_ultimo	minor	1635.0	1635	Renaissance	pre-Baroque	d	-0.1244270405283118	0.09037691594082653	13	641
1038	frescobaldi_fiori_musicali	12.12_Kyrie,_Tema_D,_alio_modo_III	minor	1635.0	1635	Renaissance	pre-Baroque	d	-0.08345222152874915	0.3600499384550938	13	642
1039	frescobaldi_fiori_musicali	12.13_Kyrie,_Tema_D,_alio_modo_IV	minor	1635.0	1635	Renaissance	pre-Baroque	d	-0.18047165809741772	0.07560081253449087	13	643
1040	frescobaldi_fiori_musicali	12.14_Canzon_dopo_l’Epistola	minor	1635.0	1635	Renaissance	pre-Baroque	d	-0.10047410287333461	0.31109190989259294	13	644
1041	frescobaldi_fiori_musicali	12.15_Recercar_dopo_il_Credo	minor	1635.0	1635	Renaissance	pre-Baroque	g	0.0070013722065208365	0.22043083286831708	13	645
1042	frescobaldi_fiori_musicali	12.16_Toccata_cromaticha_per_l’elevatione	minor	1635.0	1635	Renaissance	pre-Baroque	a	0.05646607914999926	0.28121295191149037	13	646
1043	frescobaldi_fiori_musicali	12.17_Canzon_post_il_Comune	major	1635.0	1635	Renaissance	pre-Baroque	C	0.04503207979669561	0.2825843898705466	13	647
1044	frescobaldi_fiori_musicali	12.18_Toccata_avanti_la_Messa_delli_Apostoli	minor	1635.0	1635	Renaissance	pre-Baroque	d	-0.07808943173884274	0.16947392853806564	13	648
1045	frescobaldi_fiori_musicali	12.19_Kyrie,_Tema_E_1	minor	1635.0	1635	Renaissance	pre-Baroque	d	-0.1962881953227772	0.1552925706771861	13	649
1046	frescobaldi_fiori_musicali	12.20_Kyrie,_Tema_E_2	minor	1635.0	1635	Renaissance	pre-Baroque	d	-0.13587945842853527	0.25566424201564064	13	650
1047	frescobaldi_fiori_musicali	12.21_Kyrie,_Tema_E_3	minor	1635.0	1635	Renaissance	pre-Baroque	d	-0.263666063739258	0.5745076797124933	13	651
1048	frescobaldi_fiori_musicali	12.22_Christe,_Tema_F_1	minor	1635.0	1635	Renaissance	pre-Baroque	d	-0.11616917255955381	0.32289914874186104	13	652
1049	frescobaldi_fiori_musicali	12.23_Christe,_Tema_F_2	minor	1635.0	1635	Renaissance	pre-Baroque	d	-0.1532128532589739	0.17978797159849103	13	653
1050	frescobaldi_fiori_musicali	12.24_Kyrie,_Tema_G_1	minor	1635.0	1635	Renaissance	pre-Baroque	d	-0.1271213061924059	0.5585409895580149	13	654
1051	frescobaldi_fiori_musicali	12.25_Kyrie,_Tema_G_2	minor	1635.0	1635	Renaissance	pre-Baroque	d	-0.1239119754843002	0.09255868681248673	13	655
1052	frescobaldi_fiori_musicali	12.26_Kyrie,_Tema_H	minor	1635.0	1635	Renaissance	pre-Baroque	d	0.0856583472052173	0.5068213292439181	13	656
1053	frescobaldi_fiori_musicali	12.27_Canzon_dopo_l'Epistola	major	1635.0	1635	Renaissance	pre-Baroque	C	-0.04140210576947888	0.28643942522546617	13	657
1054	frescobaldi_fiori_musicali	12.28_Toccata_avanti_il_Recercar	minor	1635.0	1635	Renaissance	pre-Baroque	d	-0.15043991085963787	0.09309940390325451	13	658
1055	frescobaldi_fiori_musicali	12.29_Recercar_cromaticho_post_il_Credo	minor	1635.0	1635	Renaissance	pre-Baroque	d	-0.07518395946662558	0.2592688052446498	13	659
1056	frescobaldi_fiori_musicali	12.30_Alto_recercar	minor	1635.0	1635	Renaissance	pre-Baroque	g	0.21514010768753772	0.39380154573648113	13	660
1057	frescobaldi_fiori_musicali	12.32_Recercar_con_obligo_del_Basso_come_appare	major	1635.0	1635	Renaissance	pre-Baroque	C	0.4907374664391971	0.14915126241685084	13	661
1058	frescobaldi_fiori_musicali	12.32_Recercar_con_obligo_del_Basso_come_appare	minor	1635.0	1635	Renaissance	pre-Baroque	C	-0.07569208016852699	0.21855466264244014	13	661
1059	frescobaldi_fiori_musicali	12.34_Toccata_avanti_la_Messa_della_Madonna	minor	1635.0	1635	Renaissance	pre-Baroque	d	-0.08173851081872215	0.2704545388326526	13	662
1060	frescobaldi_fiori_musicali	12.35_Kyrie,_Tema_I	minor	1635.0	1635	Renaissance	pre-Baroque	d	-0.04065712546850888	0.18741512105148983	13	663
1061	frescobaldi_fiori_musicali	12.36_Kyrie,_Tema_K	minor	1635.0	1635	Renaissance	pre-Baroque	d	-0.12769261052336237	0.3825531918905076	13	664
1062	frescobaldi_fiori_musicali	12.37_Christe,_Tema_L	minor	1635.0	1635	Renaissance	pre-Baroque	d	-0.13496102465141405	0.24189789535437703	13	665
1063	frescobaldi_fiori_musicali	12.38_Christe,_Tema_M	minor	1635.0	1635	Renaissance	pre-Baroque	d	-0.07701380596218899	0.25691712217467677	13	666
1064	frescobaldi_fiori_musicali	12.39_Kyrie,_Tema_N	minor	1635.0	1635	Renaissance	pre-Baroque	d	-0.13571755183585352	0.000822669746896399	13	667
1065	frescobaldi_fiori_musicali	12.40_Kyrie,_Tema_O	minor	1635.0	1635	Renaissance	pre-Baroque	d	0.27454918379886456	0.05362124490986403	13	668
1066	frescobaldi_fiori_musicali	12.41_Canzon_dopo_l'Epistola	minor	1635.0	1635	Renaissance	pre-Baroque	g	-0.23829151841232427	0.03425888488527971	13	669
1067	frescobaldi_fiori_musicali	12.42_Recercar_dopo_il_Credo	minor	1635.0	1635	Renaissance	pre-Baroque	g	-0.11579082854631775	-0.11210621206757349	13	670
1068	frescobaldi_fiori_musicali	12.43_Toccata_avanti_il_Recercar	minor	1635.0	1635	Renaissance	pre-Baroque	a	-0.1334301247878437	0.14539195517754347	13	671
1069	frescobaldi_fiori_musicali	12.44_Recercar_con_obligo_di_cantare_la_quinta_parte_non_senza_toccarla	minor	1635.0	1635	Renaissance	pre-Baroque	a	0.048224014690946504	0.20680064167337783	13	672
1070	frescobaldi_fiori_musicali	12.46_Bergamasca	major	1635.0	1635	Renaissance	pre-Baroque	G	-0.1427878825495927	0.26334428490034384	13	673
1071	frescobaldi_fiori_musicali	12.47_Capriccio_sopra_la_Girolmeta	major	1635.0	1635	Renaissance	pre-Baroque	G	-0.055856236570771246	0.3125692454755129	13	674
1072	grieg_lyric_pieces	op12n01	major	1890.3354624738975	1867	Early Romantic	Extended tonality	Eb	-0.21449846044243362	0.7383867239826157	14	675
1073	grieg_lyric_pieces	op12n01	minor	1890.3354624738975	1867	Early Romantic	Extended tonality	Eb	0.0	0.24189898781740973	14	675
1074	grieg_lyric_pieces	op12n02	major	1890.3354624738975	1867	Early Romantic	Extended tonality	a	-0.0349128409714811	0.6115074631345799	14	676
1075	grieg_lyric_pieces	op12n02	minor	1890.3354624738975	1867	Early Romantic	Extended tonality	a	-0.5087055749715826	0.6491490090191657	14	676
1076	grieg_lyric_pieces	op12n03	major	1890.3354624738975	1867	Early Romantic	Extended tonality	E	0.0	0.04156180106575137	14	677
1077	grieg_lyric_pieces	op12n03	minor	1890.3354624738975	1867	Early Romantic	Extended tonality	E	0.0	0.0	14	677
1078	grieg_lyric_pieces	op12n04	minor	1890.3354624738975	1867	Early Romantic	Extended tonality	e	0.10097251974097185	0.6179468225246518	14	678
1079	grieg_lyric_pieces	op12n05	major	1890.3354624738975	1867	Early Romantic	Extended tonality	f#	0.0	0.26219637826135683	14	679
1080	grieg_lyric_pieces	op12n05	minor	1890.3354624738975	1867	Early Romantic	Extended tonality	f#	-0.08040844011283459	0.6951070217514969	14	679
1081	grieg_lyric_pieces	op12n06	major	1890.3354624738975	1867	Early Romantic	Extended tonality	D	0.0	0.0	14	680
1082	grieg_lyric_pieces	op12n06	minor	1890.3354624738975	1867	Early Romantic	Extended tonality	D	0.0	0.22562435517131474	14	680
1083	grieg_lyric_pieces	op12n07	major	1890.3354624738975	1867	Early Romantic	Extended tonality	e	-0.2253744679276045	0.5045773677010049	14	681
1084	grieg_lyric_pieces	op12n07	minor	1890.3354624738975	1867	Early Romantic	Extended tonality	e	-0.19071236408093045	0.7581310128283292	14	681
1085	grieg_lyric_pieces	op12n08	major	1890.3354624738975	1867	Early Romantic	Extended tonality	Eb	0.0	0.46430886092517865	14	682
1086	grieg_lyric_pieces	op12n08	minor	1890.3354624738975	1867	Early Romantic	Extended tonality	Eb	0.0	-0.2182178902359924	14	682
1087	grieg_lyric_pieces	op38n01	major	1890.3354624738975	1883	Late Romantic	Extended tonality	G	0.0	0.3913411148125745	14	683
1088	grieg_lyric_pieces	op38n01	minor	1890.3354624738975	1883	Late Romantic	Extended tonality	G	0.1813437224591597	0.6661458465869224	14	683
1089	grieg_lyric_pieces	op38n02	major	1890.3354624738975	1883	Late Romantic	Extended tonality	e	-0.10482848367219183	-0.0845303351361013	14	684
1090	grieg_lyric_pieces	op38n02	minor	1890.3354624738975	1883	Late Romantic	Extended tonality	e	-0.224960066339787	0.15638074924405118	14	684
1091	grieg_lyric_pieces	op38n03	major	1890.3354624738975	1883	Late Romantic	Extended tonality	C	-0.2589767490494734	0.5996916115004964	14	685
1092	grieg_lyric_pieces	op38n03	minor	1890.3354624738975	1883	Late Romantic	Extended tonality	C	0.20144543170677381	0.5914056933570062	14	685
1093	grieg_lyric_pieces	op38n04	major	1890.3354624738975	1883	Late Romantic	Extended tonality	g	0.0	0.0	14	686
1094	grieg_lyric_pieces	op38n04	minor	1890.3354624738975	1883	Late Romantic	Extended tonality	g	-0.2716271178888358	0.44507622470429814	14	686
1095	grieg_lyric_pieces	op38n05	major	1890.3354624738975	1883	Late Romantic	Extended tonality	G	0.0	0.21776649865744127	14	687
1096	grieg_lyric_pieces	op38n06	minor	1890.3354624738975	1883	Late Romantic	Extended tonality	a	-0.09509805734617172	0.4271968176654661	14	688
1097	grieg_lyric_pieces	op38n07	minor	1890.3354624738975	1883	Late Romantic	Extended tonality	e	-0.08061418299492237	0.3484921547093649	14	689
1098	grieg_lyric_pieces	op38n08	major	1890.3354624738975	1878	Late Romantic	Extended tonality	bb	0.0	0.5727224730883892	14	690
1099	grieg_lyric_pieces	op38n08	minor	1890.3354624738975	1878	Late Romantic	Extended tonality	bb	-0.32895751158960324	0.6837673376210236	14	690
1100	grieg_lyric_pieces	op43n01	major	1890.3354624738975	1886	Late Romantic	Extended tonality	A	-0.06830189391177371	0.6816331252968837	14	691
1101	grieg_lyric_pieces	op43n02	major	1890.3354624738975	1886	Late Romantic	Extended tonality	b	0.0	0.0	14	692
1102	grieg_lyric_pieces	op43n02	minor	1890.3354624738975	1886	Late Romantic	Extended tonality	b	0.43901388580562395	0.5763335147022287	14	692
1103	grieg_lyric_pieces	op43n03	major	1890.3354624738975	1886	Late Romantic	Extended tonality	F#	-0.040637551117081484	0.11097518800223684	14	693
1104	grieg_lyric_pieces	op43n04	minor	1890.3354624738975	1886	Late Romantic	Extended tonality	d	0.025115222240700927	0.1488380094455171	14	694
1105	grieg_lyric_pieces	op43n05	major	1890.3354624738975	1886	Late Romantic	Extended tonality	F	0.0	0.3500803202663822	14	695
1106	grieg_lyric_pieces	op43n06	major	1890.3354624738975	1886	Late Romantic	Extended tonality	F#	0.24309923154545993	0.3331653286344284	14	696
1107	grieg_lyric_pieces	op47n01	minor	1890.3354624738975	1888	Late Romantic	Extended tonality	e	0.16792529066804152	0.351808593099213	14	697
1108	grieg_lyric_pieces	op47n02	major	1890.3354624738975	1888	Late Romantic	Extended tonality	F	-0.1921007399204541	0.35574028985681755	14	698
1109	grieg_lyric_pieces	op47n03	minor	1890.3354624738975	1888	Late Romantic	Extended tonality	a	0.6563819606363099	0.3374018234221194	14	699
1110	grieg_lyric_pieces	op47n04	major	1890.3354624738975	1888	Late Romantic	Extended tonality	D	0.0	0.0	14	700
1111	grieg_lyric_pieces	op47n05	minor	1890.3354624738975	1888	Late Romantic	Extended tonality	g	-0.058238552588261085	0.31992059582544363	14	701
1112	grieg_lyric_pieces	op47n06	major	1890.3354624738975	1888	Late Romantic	Extended tonality	G	-0.16370910181401158	0.30469654435691235	14	702
1113	grieg_lyric_pieces	op47n07	minor	1890.3354624738975	1888	Late Romantic	Extended tonality	b	0.13451293134795744	0.24628970830338998	14	703
1114	grieg_lyric_pieces	op54n01	minor	1890.3354624738975	1891	Late Romantic	Extended tonality	g	0.16570311988965097	0.17111803174235551	14	704
1115	grieg_lyric_pieces	op54n02	major	1890.3354624738975	1891	Late Romantic	Extended tonality	C	0.5456098887832852	0.08543408820654406	14	705
1116	grieg_lyric_pieces	op54n03	major	1890.3354624738975	1891	Late Romantic	Extended tonality	d	0.605871843638661	0.20655093473054426	14	706
1117	grieg_lyric_pieces	op54n03	minor	1890.3354624738975	1891	Late Romantic	Extended tonality	d	0.11377197598274932	0.10282139427926644	14	706
1118	grieg_lyric_pieces	op54n04	major	1890.3354624738975	1891	Late Romantic	Extended tonality	C	-0.18921266730348257	0.23782012443968892	14	707
1119	grieg_lyric_pieces	op54n05	major	1890.3354624738975	1891	Late Romantic	Extended tonality	e	0.49405712234932536	0.04339432384923796	14	708
1120	grieg_lyric_pieces	op54n05	minor	1890.3354624738975	1891	Late Romantic	Extended tonality	e	0.48168598112253314	0.5331040136248919	14	708
1121	grieg_lyric_pieces	op54n06	major	1890.3354624738975	1891	Late Romantic	Extended tonality	C	0.7085880719903866	0.6611294100586218	14	709
1122	grieg_lyric_pieces	op57n01	major	1890.3354624738975	1893	Late Romantic	Extended tonality	d	0.4470462226382386	0.33070053505699765	14	710
1123	grieg_lyric_pieces	op57n01	minor	1890.3354624738975	1893	Late Romantic	Extended tonality	d	0.6291970146703315	0.14771701376661814	14	710
1124	grieg_lyric_pieces	op57n02	major	1890.3354624738975	1893	Late Romantic	Extended tonality	A	0.36673307860076537	0.05957877543620445	14	711
1125	grieg_lyric_pieces	op57n03	minor	1890.3354624738975	1893	Late Romantic	Extended tonality	a	0.45348296249896275	0.2151557147217479	14	712
1126	grieg_lyric_pieces	op57n04	major	1890.3354624738975	1893	Late Romantic	Extended tonality	G	-0.3856433433616211	0.16656618709330748	14	713
1127	grieg_lyric_pieces	op57n05	major	1890.3354624738975	1893	Late Romantic	Extended tonality	C	0.5351187192605916	0.11886611518935472	14	714
1128	grieg_lyric_pieces	op57n06	major	1890.3354624738975	1893	Late Romantic	Extended tonality	e	0.17755918596544995	-0.0691608178471413	14	715
1129	grieg_lyric_pieces	op57n06	minor	1890.3354624738975	1893	Late Romantic	Extended tonality	e	0.0	0.4485684099801421	14	715
1130	grieg_lyric_pieces	op62n01	minor	1890.3354624738975	1895	Late Romantic	Extended tonality	b	0.3451296085807386	0.6693244699528949	14	716
1131	grieg_lyric_pieces	op62n02	major	1890.3354624738975	1895	Late Romantic	Extended tonality	G	0.03347242080564773	0.074067681428739	14	717
1132	grieg_lyric_pieces	op62n03	major	1890.3354624738975	1895	Late Romantic	Extended tonality	A	0.011844853522380088	0.4104910427174196	14	718
1133	grieg_lyric_pieces	op62n04	minor	1890.3354624738975	1895	Late Romantic	Extended tonality	b	0.15384102602095745	0.46801193587542	14	719
1134	grieg_lyric_pieces	op62n05	major	1890.3354624738975	1895	Late Romantic	Extended tonality	A	-0.035686709077208424	0.29579294810632184	14	720
1135	grieg_lyric_pieces	op62n06	major	1890.3354624738975	1895	Late Romantic	Extended tonality	E	0.1980430698522292	-0.025274705193360836	14	721
1136	grieg_lyric_pieces	op62n06	minor	1890.3354624738975	1895	Late Romantic	Extended tonality	E	-0.13568558055963953	0.5645651197411683	14	721
1137	grieg_lyric_pieces	op65n01	major	1890.3354624738975	1896	Late Romantic	Extended tonality	d	-0.12949244257070303	0.14471885914333912	14	722
1138	grieg_lyric_pieces	op65n01	minor	1890.3354624738975	1896	Late Romantic	Extended tonality	d	-0.184879394306148	0.37171305432944446	14	722
1139	grieg_lyric_pieces	op65n02	major	1890.3354624738975	1896	Late Romantic	Extended tonality	A	0.0	0.293669461233392	14	723
1140	grieg_lyric_pieces	op65n02	minor	1890.3354624738975	1896	Late Romantic	Extended tonality	A	0.7152413756265507	0.32091925634777174	14	723
1141	grieg_lyric_pieces	op65n03	minor	1890.3354624738975	1896	Late Romantic	Extended tonality	b	0.2947445460229417	0.3897805589674714	14	724
1142	grieg_lyric_pieces	op65n04	major	1890.3354624738975	1896	Late Romantic	Extended tonality	A	-0.2029415270536483	0.4190986661745451	14	725
1143	grieg_lyric_pieces	op65n05	minor	1890.3354624738975	1896	Late Romantic	Extended tonality	c	-0.11957948000858712	0.31298838105730425	14	726
1144	grieg_lyric_pieces	op65n06	major	1890.3354624738975	1896	Late Romantic	Extended tonality	D	0.16010458658440452	0.13375592835506958	14	727
1145	grieg_lyric_pieces	op68n01	major	1890.3354624738975	1899	Late Romantic	Extended tonality	C	0.0	0.048433645634854215	14	728
1146	grieg_lyric_pieces	op68n02	major	1890.3354624738975	1899	Late Romantic	Extended tonality	G	0.0	0.21254733269443907	14	729
1147	grieg_lyric_pieces	op68n03	major	1890.3354624738975	1899	Late Romantic	Extended tonality	D	0.03886246899110032	0.11862633253032184	14	730
1148	grieg_lyric_pieces	op68n04	minor	1890.3354624738975	1899	Late Romantic	Extended tonality	e	0.05795301088737782	0.474415209083824	14	731
1149	grieg_lyric_pieces	op68n05	major	1890.3354624738975	1899	Late Romantic	Extended tonality	E	0.35908730590870913	0.28346575880884173	14	732
1150	grieg_lyric_pieces	op68n06	major	1890.3354624738975	1899	Late Romantic	Extended tonality	g	0.5527872092699531	0.23250367363872765	14	733
1151	grieg_lyric_pieces	op68n06	minor	1890.3354624738975	1899	Late Romantic	Extended tonality	g	0.39400640069158194	0.5610601486142649	14	733
1152	grieg_lyric_pieces	op71n01	major	1890.3354624738975	1901	Late Romantic	Extended tonality	e	0.0	-0.14510582817606613	14	734
1153	grieg_lyric_pieces	op71n01	minor	1890.3354624738975	1901	Late Romantic	Extended tonality	e	0.01222408111340384	0.038839675806176206	14	734
1154	grieg_lyric_pieces	op71n02	major	1890.3354624738975	1901	Late Romantic	Extended tonality	Db	0.48401041695266844	0.33509473021001784	14	735
1155	grieg_lyric_pieces	op71n03	major	1890.3354624738975	1901	Late Romantic	Extended tonality	eb	0.0	-0.06114761568724506	14	736
1156	grieg_lyric_pieces	op71n03	minor	1890.3354624738975	1901	Late Romantic	Extended tonality	eb	0.4000341782861703	0.30893693188780497	14	736
1157	grieg_lyric_pieces	op71n04	major	1890.3354624738975	1901	Late Romantic	Extended tonality	B	0.2074816454803061	0.06901823999620174	14	737
1158	grieg_lyric_pieces	op71n04	minor	1890.3354624738975	1901	Late Romantic	Extended tonality	B	0.0	1.0	14	737
1159	grieg_lyric_pieces	op71n05	major	1890.3354624738975	1901	Late Romantic	Extended tonality	C	0.3127721012536363	0.08612552361351829	14	738
1160	grieg_lyric_pieces	op71n06	major	1890.3354624738975	1901	Late Romantic	Extended tonality	e	0.21518141020052756	-0.0023245137415188128	14	739
1161	grieg_lyric_pieces	op71n06	minor	1890.3354624738975	1901	Late Romantic	Extended tonality	e	0.7014217982447912	0.31084563988113423	14	739
1162	grieg_lyric_pieces	op71n07	major	1890.3354624738975	1901	Late Romantic	Extended tonality	Eb	0.4628698412629179	0.14130972223267016	14	740
1163	grieg_lyric_pieces	op71n07	minor	1890.3354624738975	1901	Late Romantic	Extended tonality	Eb	0.0	0.7492686492653551	14	740
1164	handel_keyboard	hwv430d_Grobschmied_Aria	major	1720.0	1720	Baroque	Baroque	E	0.0	-0.06416005971123175	15	741
1165	handel_keyboard	hwv430d_Grobschmied_Var1	major	1720.0	1720	Baroque	Baroque	E	0.0	-0.07650337473989957	15	742
1166	handel_keyboard	hwv430d_Grobschmied_Var2	major	1720.0	1720	Baroque	Baroque	E	0.0	-0.07758905930729787	15	743
1167	handel_keyboard	hwv430d_Grobschmied_Var3	major	1720.0	1720	Baroque	Baroque	E	-0.05440288995827392	0.20141026089247155	15	744
1168	handel_keyboard	hwv430d_Grobschmied_Var4	major	1720.0	1720	Baroque	Baroque	E	-0.04562572738861032	0.35897191275183943	15	745
1169	handel_keyboard	hwv430d_Grobschmied_Var5	major	1720.0	1720	Baroque	Baroque	E	-0.06081115784406593	-0.03255241827673484	15	746
1170	jc_bach_sonatas	wa01op05no1a_Allegretto	major	1772.6041876384136	1765	Classical	Classical	Bb	-0.07828451807952606	0.28998053974712074	16	747
1171	jc_bach_sonatas	wa01op05no1b_Tempo_di_Minuetto	major	1772.6041876384136	1765	Classical	Classical	Bb	0.0	0.28771981164200594	16	748
1172	jc_bach_sonatas	wa02op05no2a_Allegro_di_molto	major	1772.6041876384136	1765	Classical	Classical	D	-0.013203062650327736	0.42480873692082965	16	749
1173	jc_bach_sonatas	wa02op05no2b_Andante_di_molto	major	1772.6041876384136	1765	Classical	Classical	G	0.2125060837577511	0.36820738890064925	16	750
1174	jc_bach_sonatas	wa02op05no2c_Minuetto	major	1772.6041876384136	1765	Classical	Classical	D	-0.05382519052188784	-0.046465463487698366	16	751
1175	jc_bach_sonatas	wa02op05no2d_Minore	minor	1772.6041876384136	1765	Classical	Classical	d	0.42108753004802135	0.28446089232928573	16	752
1176	jc_bach_sonatas	wa03op05no3a_Allegro	major	1772.6041876384136	1765	Classical	Classical	G	-0.05384890290313089	0.37262760855187593	16	753
