	corpus	piece	corpus_year	piece_year	period_Fabian	period_Johannes	globalkey	localkey_mode	max_WL	min_WL	max_OL	min_OL	WLC	OLC	WL_5th_range	OL_5th_range	corpus_id	piece_id	WLC_percentage	OLC_percentage
1486	mendelssohn_quartets	04op44,2d	1835.8707229487093	1837	Early Romantic	Extended tonality	e	major	8	-5	8	-2	0.6613418530351438	0.11501597444089456	13	10	22	931	0.851851851851852	0.14814814814814814
1487	mendelssohn_quartets	03op44,1a	1835.8707229487093	1838	Early Romantic	Extended tonality	D	major	10	-6	10	-6	0.8521970705725699	0.355525965379494	16	16	22	932	0.7056229327453142	0.29437706725468576
1488	mendelssohn_quartets	03op44,1b	1835.8707229487093	1838	Early Romantic	Extended tonality	D	major	9	-4	9	-4	0.5338345864661654	0.16917293233082706	13	13	22	933	0.7593582887700535	0.2406417112299465
1491	mendelssohn_quartets	03op44,1c	1835.8707229487093	1838	Early Romantic	Extended tonality	b	major	9	-5	8	-3	0.9294117647058824	0.11764705882352941	14	11	22	934	0.8876404494382022	0.11235955056179775
1492	mendelssohn_quartets	03op44,1d	1835.8707229487093	1838	Early Romantic	Extended tonality	D	major	9	-8	8	-8	1.3137973137973138	0.19536019536019536	17	16	22	935	0.8705501618122977	0.12944983818770228
1493	mendelssohn_quartets	05op44,3a	1835.8707229487093	1838	Early Romantic	Extended tonality	Eb	major	11	-9	11	-4	1.0134099616858236	0.15134099616858238	20	15	22	936	0.8700657894736843	0.12993421052631582
1495	mendelssohn_quartets	05op44,3c	1835.8707229487093	1838	Early Romantic	Extended tonality	Ab	major	9	-9	9	-4	1.018181818181818	0.15584415584415584	18	13	22	938	0.8672566371681415	0.13274336283185842
1496	mendelssohn_quartets	05op44,3d	1835.8707229487093	1838	Early Romantic	Extended tonality	Eb	major	9	-9	9	-4	1.116	0.099	18	13	22	939	0.9185185185185185	0.08148148148148147
1498	mendelssohn_quartets	06op80a	1835.8707229487093	1847	Early Romantic	Extended tonality	f	major	12	-5	7	-5	0.6813559322033899	0.04067796610169491	17	12	22	940	0.9436619718309859	0.05633802816901408
1500	mendelssohn_quartets	06op80c	1835.8707229487093	1847	Early Romantic	Extended tonality	Ab	major	15	-4	13	-3	1.3505154639175259	0.14948453608247422	19	16	22	942	0.9003436426116839	0.09965635738831614
1502	mendelssohn_quartets	06op80d	1835.8707229487093	1847	Early Romantic	Extended tonality	f	major	12	-5	13	-2	1.1527777777777777	0.4166666666666667	17	15	22	943	0.7345132743362831	0.26548672566371684
1503	chopin_mazurkas	BI16-1	1838.2307692307693	1826	Early Romantic	Extended tonality	G	major	9	-1	8	-1	0.2702702702702703	0.16216216216216217	10	9	23	944	0.625	0.375
1505	chopin_mazurkas	BI16-2	1838.2307692307693	1826	Early Romantic	Extended tonality	Bb	major	9	-4	9	0	0.5641025641025641	0.2564102564102564	13	9	23	945	0.6875	0.3125
1508	chopin_mazurkas	BI18op68-2	1838.2307692307693	1827	Early Romantic	Extended tonality	a	major	9	-4	9	0	0.8148148148148148	0.7407407407407407	13	9	23	946	0.5238095238095238	0.4761904761904762
1509	chopin_mazurkas	BI34op68-3	1838.2307692307693	1830	Early Romantic	Extended tonality	F	major	9	-1	6	-1	0.34831460674157305	0.02247191011235955	10	7	23	947	0.9393939393939394	0.0606060606060606
1511	chopin_mazurkas	BI38op68-1	1838.2307692307693	1830	Early Romantic	Extended tonality	C	major	9	-4	10	-4	0.29411764705882354	0.4369747899159664	13	14	23	948	0.4022988505747126	0.5977011494252873
1514	chopin_mazurkas	BI60-2op06-2	1838.2307692307693	1832	Early Romantic	Extended tonality	c#	major	6	-4	5	0	1.1818181818181819	0.0	10	5	23	950	1.0	0.0
1515	chopin_mazurkas	BI60-3op06-3	1838.2307692307693	1832	Early Romantic	Extended tonality	E	major	7	-6	10	-1	0.3120567375886525	0.5460992907801419	13	11	23	951	0.36363636363636365	0.6363636363636364
1517	chopin_mazurkas	BI61-1op07-1	1838.2307692307693	1832	Early Romantic	Extended tonality	Bb	major	9	-4	6	-3	1.08	0.1	13	9	23	953	0.9152542372881355	0.0847457627118644
1519	chopin_mazurkas	BI61-2op07-2	1838.2307692307693	1832	Early Romantic	Extended tonality	a	major	6	-4	5	-1	0.53125	0.0	10	6	23	954	1.0	0.0
1521	chopin_mazurkas	BI61-3op07-3	1838.2307692307693	1832	Early Romantic	Extended tonality	f	major	8	-4	9	-1	0.4875	0.15	12	10	23	955	0.7647058823529412	0.23529411764705882
1522	chopin_mazurkas	BI61-4op07-4	1838.2307692307693	1832	Early Romantic	Extended tonality	Ab	major	9	-4	9	-1	1.0480769230769231	0.19230769230769232	13	10	23	956	0.8449612403100776	0.15503875968992248
1523	chopin_mazurkas	BI61-5op07-5	1838.2307692307693	1832	Early Romantic	Extended tonality	C	major	5	-1	5	0	0.0	0.0	6	5	23	957	0.0	0.0
1524	chopin_mazurkas	BI71	1838.2307692307693	1832	Early Romantic	Extended tonality	D	major	10	-5	10	-2	1.1083333333333334	0.6	15	12	23	958	0.6487804878048781	0.35121951219512193
1525	chopin_mazurkas	BI73	1838.2307692307693	1832	Early Romantic	Extended tonality	Bb	major	6	-1	6	0	0.07142857142857142	0.047619047619047616	7	6	23	959	0.6	0.4
1526	chopin_mazurkas	BI77-1op17-1	1838.2307692307693	1833	Early Romantic	Extended tonality	Bb	major	9	-4	9	-1	0.7567567567567568	0.44144144144144143	13	10	23	960	0.6315789473684211	0.3684210526315789
1528	chopin_mazurkas	BI77-2op17-2	1838.2307692307693	1833	Early Romantic	Extended tonality	e	major	9	-8	8	-2	2.151898734177215	0.17721518987341772	17	10	23	961	0.9239130434782609	0.07608695652173914
1529	chopin_mazurkas	BI77-3op17-3	1838.2307692307693	1833	Early Romantic	Extended tonality	Ab	major	9	-4	9	-3	1.1626794258373205	0.09569377990430622	13	12	23	962	0.923954372623574	0.07604562737642585
1531	chopin_mazurkas	BI77-4op17-4	1838.2307692307693	1833	Early Romantic	Extended tonality	a	major	5	-4	9	-3	0.075	0.35	9	12	23	963	0.17647058823529413	0.8235294117647058
1533	chopin_mazurkas	BI89-1op24-1	1838.2307692307693	1833	Early Romantic	Extended tonality	g	major	8	-3	9	-1	0.19444444444444445	0.16666666666666666	11	10	23	964	0.5384615384615384	0.4615384615384615
1534	chopin_mazurkas	BI89-2op24-2	1838.2307692307693	1833	Early Romantic	Extended tonality	C	major	8	-4	5	-1	0.35398230088495575	0.0	12	6	23	965	1.0	0.0
1535	chopin_mazurkas	BI89-3op24-3	1838.2307692307693	1833	Early Romantic	Extended tonality	Ab	major	9	-4	5	-1	0.8983050847457628	0.0	13	6	23	966	1.0	0.0
1537	chopin_mazurkas	BI89-4op24-4	1838.2307692307693	1833	Early Romantic	Extended tonality	bb	major	14	-4	13	-3	3.6741573033707864	0.8314606741573034	18	16	23	967	0.8154613466334165	0.18453865336658357
1538	chopin_mazurkas	BI85	1838.2307692307693	1834	Early Romantic	Extended tonality	Ab	major	10	-4	10	-4	0.573170731707317	0.47560975609756095	14	14	23	968	0.5465116279069767	0.45348837209302323
1540	chopin_mazurkas	BI93-1op67-1	1838.2307692307693	1835	Early Romantic	Extended tonality	G	major	9	-4	9	-1	0.3548387096774194	0.6451612903225806	13	10	23	969	0.3548387096774194	0.6451612903225806
1541	chopin_mazurkas	BI93-2op67-3	1838.2307692307693	1835	Early Romantic	Extended tonality	C	major	9	-4	11	-1	0.6989247311827957	1.1935483870967742	13	12	23	970	0.3693181818181818	0.6306818181818181
1543	chopin_mazurkas	BI105-3op30-3	1838.2307692307693	1837	Early Romantic	Extended tonality	Db	major	9	-5	12	-4	1.1349206349206349	0.4126984126984127	14	16	23	972	0.7333333333333334	0.26666666666666666
1546	chopin_mazurkas	BI105-4op30-4	1838.2307692307693	1837	Early Romantic	Extended tonality	c#	major	9	-4	11	-2	0.4393939393939394	0.9545454545454546	13	13	23	973	0.3152173913043478	0.6847826086956521
1548	chopin_mazurkas	BI115-1op33-1	1838.2307692307693	1838	Early Romantic	Extended tonality	g#	major	10	-4	8	0	0.3617021276595745	0.19148936170212766	14	8	23	974	0.6538461538461539	0.34615384615384615
1549	chopin_mazurkas	BI115-2op33-2	1838.2307692307693	1838	Early Romantic	Extended tonality	D	major	6	-7	9	-9	0.46113989637305697	0.26424870466321243	13	18	23	975	0.6357142857142858	0.3642857142857143
1550	chopin_mazurkas	BI115-3op33-3	1838.2307692307693	1838	Early Romantic	Extended tonality	C	major	9	-4	10	-1	0.41379310344827586	0.5775862068965517	13	11	23	976	0.41739130434782606	0.5826086956521739
1552	chopin_mazurkas	BI115-4op33-4	1838.2307692307693	1838	Early Romantic	Extended tonality	b	major	9	-12	9	-5	1.5616438356164384	0.2671232876712329	21	14	23	977	0.8539325842696629	0.14606741573033707
1554	chopin_mazurkas	BI126-3op41-1	1838.2307692307693	1838	Early Romantic	Extended tonality	c#	major	12	-2	9	-1	0.9130434782608695	0.2608695652173913	14	10	23	978	0.7777777777777778	0.22222222222222224
1556	chopin_mazurkas	BI122op41-2	1838.2307692307693	1839	Early Romantic	Extended tonality	e	major	9	-4	10	-2	0.38961038961038963	0.22077922077922077	13	12	23	979	0.6382978723404256	0.3617021276595745
1557	chopin_mazurkas	BI126-1op41-4	1838.2307692307693	1839	Early Romantic	Extended tonality	Ab	major	9	-2	9	-1	0.2743362831858407	0.6902654867256637	11	10	23	980	0.28440366972477066	0.7155963302752294
1559	chopin_mazurkas	BI126-4op41-3	1838.2307692307693	1839	Early Romantic	Extended tonality	B	major	8	-9	8	-9	1.75	0.8833333333333333	17	17	23	981	0.6645569620253164	0.33544303797468356
1561	chopin_mazurkas	BI134	1838.2307692307693	1840	Early Romantic	Extended tonality	a	major	9	-3	6	-1	0.5727272727272728	0.01818181818181818	12	7	23	982	0.9692307692307692	0.030769230769230767
1563	chopin_mazurkas	BI140	1838.2307692307693	1841	Early Romantic	Extended tonality	a	major	9	-4	10	-4	0.5566037735849056	0.42452830188679247	13	14	23	983	0.5673076923076923	0.4326923076923077
1564	chopin_mazurkas	BI145-1op50-1	1838.2307692307693	1842	Early Romantic	Extended tonality	G	major	9	-5	9	-5	0.9951923076923077	0.10096153846153846	14	14	23	984	0.9078947368421052	0.09210526315789473
1566	chopin_mazurkas	BI145-2op50-2	1838.2307692307693	1842	Early Romantic	Extended tonality	Ab	major	9	-1	10	-1	0.696969696969697	0.6893939393939394	10	11	23	985	0.5027322404371585	0.4972677595628415
1569	chopin_mazurkas	BI145-3op50-3	1838.2307692307693	1842	Early Romantic	Extended tonality	c#	major	7	-4	5	-6	0.2222222222222222	0.15873015873015872	11	11	23	986	0.5833333333333334	0.4166666666666667
1570	chopin_mazurkas	BI153-1op56-1	1838.2307692307693	1844	Early Romantic	Extended tonality	B	major	11	-10	9	-4	1.751131221719457	0.18552036199095023	21	13	23	987	0.9042056074766355	0.09579439252336448
1571	chopin_mazurkas	BI153-2op56-2	1838.2307692307693	1844	Early Romantic	Extended tonality	C	major	6	-1	6	0	0.10909090909090909	0.10909090909090909	7	6	23	988	0.5	0.5
1574	chopin_mazurkas	BI153-3op56-3	1838.2307692307693	1844	Early Romantic	Extended tonality	c	major	9	-10	10	-5	0.8658536585365854	0.39634146341463417	19	15	23	989	0.6859903381642511	0.3140096618357488
1576	chopin_mazurkas	BI157-1op59-1	1838.2307692307693	1845	Early Romantic	Extended tonality	a	major	10	-1	9	-4	0.7547169811320755	0.5660377358490566	11	13	23	990	0.5714285714285714	0.4285714285714285
1577	chopin_mazurkas	BI157-2op59-2	1838.2307692307693	1845	Early Romantic	Extended tonality	Ab	major	11	-5	9	-6	1.2259615384615385	0.27884615384615385	16	15	23	991	0.8146964856230031	0.1853035143769968
1579	chopin_mazurkas	BI157-3op59-3	1838.2307692307693	1845	Early Romantic	Extended tonality	f#	major	8	-4	9	-4	0.4606741573033708	0.33707865168539325	12	13	23	992	0.5774647887323944	0.4225352112676056
1580	chopin_mazurkas	BI162-1op63-1	1838.2307692307693	1846	Early Romantic	Extended tonality	B	major	9	-4	9	-13	0.834319526627219	0.8165680473372781	13	22	23	993	0.5053763440860215	0.49462365591397844
1582	chopin_mazurkas	BI162-2op63-2	1838.2307692307693	1846	Early Romantic	Extended tonality	f	major	10	-1	8	0	0.9285714285714286	0.4642857142857143	11	8	23	994	0.6666666666666667	0.33333333333333337
1584	chopin_mazurkas	BI162-3op63-3	1838.2307692307693	1846	Early Romantic	Extended tonality	c#	major	6	-5	-5	-14	0.38095238095238093	30.928571428571427	11	9	23	995	0.012167300380228138	0.9878326996197719
1586	chopin_mazurkas	BI163op67-4	1838.2307692307693	1846	Early Romantic	Extended tonality	a	major	9	-4	11	-1	0.375	0.5416666666666666	13	12	23	996	0.4090909090909091	0.5909090909090909
1589	chopin_mazurkas	BI167op67-2	1838.2307692307693	1849	Early Romantic	Extended tonality	g	major	7	-6	4	-1	1.2413793103448276	0.0	13	5	23	998	1.0	0.0
1590	schumann_kinderszenen	n01	1839.0	1839	Early Romantic	Extended tonality	G	major	8	-3	3	-1	0.3488372093023256	0.0	11	4	24	896	1.0	0.0
1591	schumann_kinderszenen	n02	1839.0	1839	Early Romantic	Extended tonality	D	major	8	-1	10	-1	0.11764705882352941	0.453781512605042	9	11	24	897	0.2058823529411765	0.7941176470588236
1593	schumann_kinderszenen	n03	1839.0	1839	Early Romantic	Extended tonality	b	major	8	-2	6	-1	0.35714285714285715	0.07142857142857142	10	7	24	898	0.8333333333333333	0.16666666666666666
1594	schumann_kinderszenen	n04	1839.0	1839	Early Romantic	Extended tonality	D	major	6	-5	6	0	0.9811320754716981	0.03773584905660377	11	6	24	899	0.962962962962963	0.037037037037037035
1595	schumann_kinderszenen	n05	1839.0	1839	Early Romantic	Extended tonality	D	major	9	-4	4	-4	0.4634146341463415	0.12195121951219512	13	8	24	900	0.7916666666666666	0.20833333333333331
1596	schumann_kinderszenen	n06	1839.0	1839	Early Romantic	Extended tonality	A	major	9	-2	2	-2	0.4691358024691358	0.037037037037037035	11	4	24	901	0.9268292682926829	0.07317073170731707
1597	schumann_kinderszenen	n07	1839.0	1839	Early Romantic	Extended tonality	F	major	8	-4	5	-2	0.2826086956521739	0.021739130434782608	12	7	24	902	0.9285714285714286	0.07142857142857144
1599	schumann_kinderszenen	n08	1839.0	1839	Early Romantic	Extended tonality	F	major	9	-4	7	-1	0.6212121212121212	0.030303030303030304	13	8	24	903	0.9534883720930233	0.04651162790697675
1600	schumann_kinderszenen	n09	1839.0	1839	Early Romantic	Extended tonality	C	major	9	-4	3	-1	0.3783783783783784	0.0	13	4	24	904	1.0	0.0
1603	schumann_kinderszenen	n10	1839.0	1839	Early Romantic	Extended tonality	g#	major	6	-4	5	-1	0.8	0.0	10	6	24	905	1.0	0.0
1605	schumann_kinderszenen	n11	1839.0	1839	Early Romantic	Extended tonality	e	major	9	-4	3	-1	0.24210526315789474	0.0	13	4	24	906	1.0	0.0
1607	schumann_kinderszenen	n12	1839.0	1839	Early Romantic	Extended tonality	e	major	6	-2	5	0	0.0847457627118644	0.0	8	5	24	907	1.0	0.0
1608	schumann_kinderszenen	n13	1839.0	1839	Early Romantic	Extended tonality	G	major	6	-4	8	-3	0.4230769230769231	0.23076923076923078	10	11	24	908	0.6470588235294118	0.35294117647058826
1611	schumann_liederkreis	op39n01	1840.0	1840	Early Romantic	Extended tonality	f#	major	6	-2	2	0	0.4444444444444444	0.0	8	2	25	999	1.0	0.0
1612	schumann_liederkreis	op39n02	1840.0	1840	Early Romantic	Extended tonality	A	major	9	-3	10	-1	0.7142857142857143	0.30158730158730157	12	11	25	1000	0.703125	0.296875
1614	schumann_liederkreis	op39n03	1840.0	1840	Early Romantic	Extended tonality	E	major	10	-6	10	-5	0.5232558139534884	0.27906976744186046	16	15	25	1001	0.6521739130434783	0.3478260869565217
1616	schumann_liederkreis	op39n04	1840.0	1840	Early Romantic	Extended tonality	G	major	6	-3	10	-3	0.3018867924528302	1.0754716981132075	9	13	25	1002	0.21917808219178084	0.7808219178082192
1617	schumann_liederkreis	op39n05	1840.0	1840	Early Romantic	Extended tonality	E	major	8	-3	7	-4	0.3855421686746988	0.37349397590361444	11	11	25	1003	0.5079365079365079	0.49206349206349204
1618	schumann_liederkreis	op39n06	1840.0	1840	Early Romantic	Extended tonality	B	major	7	-4	1	0	0.6451612903225806	0.0	11	1	25	1004	1.0	0.0
1621	schumann_liederkreis	op39n07	1840.0	1840	Early Romantic	Extended tonality	e	major	5	-1	4	0	0.0	0.0	6	4	25	1005	0.0	0.0
1623	schumann_liederkreis	op39n08	1840.0	1840	Early Romantic	Extended tonality	a	major	5	-4	4	-4	1.5714285714285714	0.42857142857142855	9	8	25	1006	0.7857142857142857	0.21428571428571427
1624	schumann_liederkreis	op39n09	1840.0	1840	Early Romantic	Extended tonality	E	major	9	-4	9	0	0.5348837209302325	0.10465116279069768	13	9	25	1007	0.8363636363636364	0.16363636363636366
1626	schumann_liederkreis	op39n11	1840.0	1840	Early Romantic	Extended tonality	A	major	7	-3	7	-2	0.125	0.08928571428571429	10	9	25	1009	0.5833333333333333	0.41666666666666663
1628	schumann_liederkreis	op39n12	1840.0	1840	Early Romantic	Extended tonality	F#	major	10	-4	10	-2	0.9814814814814815	0.42592592592592593	14	12	25	1010	0.6973684210526316	0.3026315789473684
1629	c_schumann_lieder	op13no3 Liebeszauber	1847.2645259938838	1842	Early Romantic	Extended tonality	Eb	major	10	-4	6	-1	0.8193548387096774	0.0064516129032258064	14	7	26	1011	0.9921875	0.0078125
1630	c_schumann_lieder	op13no4 Der Mond kommt still gegangen	1847.2645259938838	1842	Early Romantic	Extended tonality	Db	major	8	-4	6	-4	0.4666666666666667	0.05	12	10	26	1012	0.9032258064516129	0.0967741935483871
1631	c_schumann_lieder	op13no6 Die stille Lotosblume	1847.2645259938838	1842	Early Romantic	Extended tonality	Ab	major	10	-5	7	-5	1.0598290598290598	0.11965811965811966	15	12	26	1013	0.8985507246376812	0.10144927536231885
1632	c_schumann_lieder	op13no1 Ich stand in dunklen Traumen	1847.2645259938838	1843	Early Romantic	Extended tonality	Eb	major	13	-4	10	0	0.803921568627451	0.16666666666666666	17	10	26	1014	0.8282828282828283	0.1717171717171717
1634	c_schumann_lieder	op13no5 Ich hab in deinem Auge	1847.2645259938838	1843	Early Romantic	Extended tonality	Ab	major	9	-4	9	-3	0.7889908256880734	0.14678899082568808	13	12	26	1016	0.8431372549019608	0.1568627450980392
1635	c_schumann_lieder	op23no1 Was weinst du Blumlein	1847.2645259938838	1853	Early Romantic	Extended tonality	A	major	8	-4	5	0	0.6691176470588235	0.0	12	5	26	1017	1.0	0.0
1636	c_schumann_lieder	op23no2 An einem lichten Morgen	1847.2645259938838	1853	Early Romantic	Extended tonality	F	major	9	-4	8	0	0.9886363636363636	0.03409090909090909	13	8	26	1018	0.9666666666666667	0.03333333333333333
1637	c_schumann_lieder	op23no3 Geheimes Flustern hier und dort	1847.2645259938838	1853	Early Romantic	Extended tonality	Db	major	11	-5	7	0	2.081081081081081	0.08108108108108109	16	7	26	1019	0.9625	0.0375
1639	c_schumann_lieder	op23no5 Das ist ein Tag der klingen mag	1847.2645259938838	1853	Early Romantic	Extended tonality	D	major	8	-1	7	0	0.058823529411764705	0.06722689075630252	9	7	26	1021	0.4666666666666667	0.5333333333333333
1640	c_schumann_lieder	op23no6 O Lust o Lust	1847.2645259938838	1853	Early Romantic	Extended tonality	Eb	major	10	-4	10	0	0.8777777777777778	0.06666666666666667	14	10	26	1022	0.9294117647058824	0.07058823529411765
1641	liszt_pelerinage	160.01_Chapelle_de_Guillaume_Tell	1857.079674150606	1855	Early Romantic	Extended tonality	C	major	10	-8	11	-7	1.611842105263158	0.5657894736842105	18	18	27	1023	0.7401812688821752	0.2598187311178247
1643	liszt_pelerinage	160.02_Au_Lac_de_Wallenstadt	1857.079674150606	1855	Early Romantic	Extended tonality	Ab	major	10	-5	13	-12	0.7261904761904762	1.0714285714285714	15	25	27	1024	0.40397350993377484	0.5960264900662252
1644	liszt_pelerinage	160.03_Pastorale	1857.079674150606	1855	Early Romantic	Extended tonality	E	major	5	-2	3	-2	0.09693877551020408	0.05612244897959184	7	5	27	1025	0.6333333333333333	0.36666666666666664
1645	liszt_pelerinage	160.04_Au_Bord_dUne_Source	1857.079674150606	1855	Early Romantic	Extended tonality	Ab	major	10	-10	17	-5	1.086021505376344	0.610752688172043	20	22	27	1026	0.6400506970849176	0.35994930291508237
1647	liszt_pelerinage	160.05_Orage	1857.079674150606	1855	Early Romantic	Extended tonality	c	major	9	-8	9	-6	2.9914529914529915	1.2735042735042734	17	15	27	1027	0.7014028056112225	0.2985971943887775
1649	liszt_pelerinage	160.06_Vallee_dObermann	1857.079674150606	1855	Early Romantic	Extended tonality	e	major	10	-10	10	-14	1.5669291338582678	1.4750656167979002	20	24	27	1028	0.5150992234685073	0.4849007765314926
1650	liszt_pelerinage	160.07_Eglogue	1857.079674150606	1855	Early Romantic	Extended tonality	Ab	major	11	-4	6	0	0.2803738317757009	0.004672897196261682	15	6	27	1029	0.9836065573770492	0.01639344262295082
1652	liszt_pelerinage	160.08_Le_Mal_du_Pays_(Heimweh)	1857.079674150606	1855	Early Romantic	Extended tonality	e	major	7	-5	1	0	0.9375	0.0	12	1	27	1030	1.0	0.0
1653	liszt_pelerinage	160.09_Les_Cloches_de_Geneve_(Nocturne)	1857.079674150606	1855	Early Romantic	Extended tonality	B	major	9	-12	9	-11	1.1952662721893492	0.4437869822485207	21	20	27	1031	0.7292418772563177	0.2707581227436823
1655	liszt_pelerinage	161.01_Sposalizio	1857.079674150606	1858	Early Romantic	Extended tonality	E	major	10	-9	7	-7	0.7081545064377682	0.0815450643776824	19	14	27	1032	0.8967391304347826	0.10326086956521739
1658	liszt_pelerinage	161.03_Canzonetta_del_Salvator_Rosa	1857.079674150606	1858	Early Romantic	Extended tonality	A	major	6	-4	7	-4	0.14673913043478262	0.08695652173913043	10	11	27	1034	0.627906976744186	0.37209302325581395
1660	liszt_pelerinage	161.04_Sonetto_47_del_Petrarca	1857.079674150606	1858	Early Romantic	Extended tonality	Db	major	10	-5	22	-4	1.4390243902439024	17.16260162601626	15	26	27	1035	0.07736013986013986	0.9226398601398602
1662	liszt_pelerinage	161.05_Sonetto_104_del_Petrarca	1857.079674150606	1858	Early Romantic	Extended tonality	E	major	9	-7	10	-9	1.71900826446281	1.9586776859504131	16	19	27	1036	0.46741573033707867	0.5325842696629214
1663	liszt_pelerinage	161.06_Sonetto_123_del_Petrarca	1857.079674150606	1858	Early Romantic	Extended tonality	Ab	major	12	-9	17	-5	2.3835616438356166	2.280821917808219	21	22	27	1037	0.5110132158590308	0.4889867841409691
1664	liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	1857.079674150606	1858	Early Romantic	Extended tonality	D	major	16	-12	10	-14	2.931567328918322	2.0088300220750552	28	24	27	1038	0.5933869526362824	0.4066130473637176
1666	liszt_pelerinage	162.01_Gondoliera	1857.079674150606	1861	Early Romantic	Extended tonality	F#	major	9	-4	10	-5	0.8879310344827587	0.6293103448275862	13	15	27	1039	0.5852272727272728	0.4147727272727273
1669	liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	1857.079674150606	1861	Early Romantic	Extended tonality	g	major	13	-11	13	-9	2.224343675417661	1.5250596658711217	24	22	27	1041	0.593252705283259	0.4067472947167409
1671	wagner_overtures	WWV090_Tristan_01_Vorspiel-Prelude_Ricordi1888Floridia	1864.990230286113	1859	Early Romantic	Extended tonality	a	major	12	-7	9	-7	2.0392156862745097	0.35294117647058826	19	16	28	1042	0.8524590163934426	0.1475409836065574
1672	wagner_overtures	WWV096-Meistersinger_01_Vorspiel-Prelude_SchottKleinmichel	1864.990230286113	1867	Early Romantic	Extended tonality	C	major	13	-9	10	-7	0.8164026095060578	0.3718546132339236	22	17	28	1043	0.6870588235294117	0.3129411764705882
1673	tchaikovsky_seasons	op37a01	1876.0	1876	Late Romantic	Extended tonality	A	major	10	-9	9	-16	1.1299638989169676	2.3429602888086642	19	25	29	1044	0.32536382536382535	0.6746361746361746
1675	tchaikovsky_seasons	op37a02	1876.0	1876	Late Romantic	Extended tonality	D	major	11	-4	10	-4	1.049689440993789	0.22981366459627328	15	14	29	1045	0.8203883495145632	0.1796116504854369
1678	tchaikovsky_seasons	op37a03	1876.0	1876	Late Romantic	Extended tonality	g	major	5	-4	9	-1	1.0	1.1666666666666667	9	10	29	1046	0.46153846153846145	0.5384615384615384
1679	tchaikovsky_seasons	op37a04	1876.0	1876	Late Romantic	Extended tonality	Bb	major	10	-4	10	-2	1.096774193548387	0.41935483870967744	14	12	29	1047	0.7234042553191489	0.2765957446808511
1681	tchaikovsky_seasons	op37a05	1876.0	1876	Late Romantic	Extended tonality	G	major	9	-4	10	-4	0.6530612244897959	0.07482993197278912	13	14	29	1048	0.897196261682243	0.10280373831775702
1684	tchaikovsky_seasons	op37a06	1876.0	1876	Late Romantic	Extended tonality	g	major	9	-5	9	-4	0.948051948051948	0.23376623376623376	14	13	29	1049	0.8021978021978021	0.1978021978021978
1685	tchaikovsky_seasons	op37a07	1876.0	1876	Late Romantic	Extended tonality	Eb	major	10	-4	10	-1	0.3916083916083916	0.2097902097902098	14	11	29	1050	0.6511627906976744	0.34883720930232553
1688	tchaikovsky_seasons	op37a08	1876.0	1876	Late Romantic	Extended tonality	b	major	12	-5	9	0	0.9692307692307692	0.046153846153846156	17	9	29	1051	0.9545454545454546	0.04545454545454546
1689	tchaikovsky_seasons	op37a09	1876.0	1876	Late Romantic	Extended tonality	G	major	10	-4	9	-1	0.8365019011406845	0.030418250950570342	14	10	29	1052	0.9649122807017544	0.03508771929824561
1692	tchaikovsky_seasons	op37a10	1876.0	1876	Late Romantic	Extended tonality	d	major	8	-1	9	0	0.2222222222222222	0.48148148148148145	9	9	29	1053	0.3157894736842105	0.6842105263157894
1693	tchaikovsky_seasons	op37a11	1876.0	1876	Late Romantic	Extended tonality	E	major	7	-2	10	-1	0.13846153846153847	0.6923076923076923	9	11	29	1054	0.16666666666666669	0.8333333333333334
1695	tchaikovsky_seasons	op37a12	1876.0	1876	Late Romantic	Extended tonality	Ab	major	10	-9	25	-3	1.2538461538461538	13.069230769230769	19	28	29	1055	0.08754027926960259	0.9124597207303975
1697	dvorak_silhouettes	op08n01	1879.0	1879	Late Romantic	Extended tonality	c#	major	5	-1	-6	-13	0.0	36.39655172413793	6	7	30	1056	0.0	1.0
1698	dvorak_silhouettes	op08n02	1879.0	1879	Late Romantic	Extended tonality	Db	major	7	-4	15	-4	0.34375	1.03125	11	19	30	1057	0.25	0.75
1700	dvorak_silhouettes	op08n03	1879.0	1879	Late Romantic	Extended tonality	Db	major	12	-8	10	-1	0.680672268907563	0.15126050420168066	20	11	30	1058	0.8181818181818181	0.1818181818181818
1702	dvorak_silhouettes	op08n04	1879.0	1879	Late Romantic	Extended tonality	f#	major	6	-3	4	-1	0.14285714285714285	0.0	9	5	30	1059	1.0	0.0
1704	dvorak_silhouettes	op08n05	1879.0	1879	Late Romantic	Extended tonality	f#	major	5	-4	2	-1	0.2876712328767123	0.0	9	3	30	1060	1.0	0.0
1705	dvorak_silhouettes	op08n06	1879.0	1879	Late Romantic	Extended tonality	Bb	major	6	-4	5	-5	1.1415929203539823	0.13274336283185842	10	10	30	1061	0.8958333333333334	0.10416666666666667
1706	dvorak_silhouettes	op08n07	1879.0	1879	Late Romantic	Extended tonality	D	major	8	-1	0	0	0.12631578947368421	0.0	9	0	30	1062	1.0	0.0
1709	dvorak_silhouettes	op08n08	1879.0	1879	Late Romantic	Extended tonality	b	major	8	-3	8	-1	0.2777777777777778	0.1111111111111111	11	9	30	1063	0.7142857142857143	0.2857142857142857
