	Unnamed: 0	corpus	piece	corpus_year	piece_year	globalkey	localkey	max_root	min_root	max_ct	min_ct	max_nct	min_nct	RC	CTC	NCTC	r_fifths_range	ct_fifths_range	nct_fifths_range	corpus_id	piece_id	mode
9	9	monteverdi_madrigals	4-19	1609.1691322587767	1603	d	i	5	-4	6	-5	5	-4	0.081081081081081	0.6594594594594595	0.1297297297297297	9	11	9	2	10	minor
10	10	monteverdi_madrigals	4-20	1609.1691322587767	1603	d	i	5	-4	6	-5	5	-4	0.081081081081081	0.6594594594594595	0.1297297297297297	9	11	9	2	11	minor
12	12	monteverdi_madrigals	5-03	1609.1691322587767	1605	d	i	5	-4	8	-4	6	-4	0.0197368421052631	0.7368421052631579	0.1118421052631579	9	12	10	2	13	minor
13	13	monteverdi_madrigals	5-04a	1609.1691322587767	1605	g	i	5	-3	7	-4	6	-3	0.046875	0.703125	0.078125	8	11	9	2	14	minor
14	14	monteverdi_madrigals	5-04c	1609.1691322587767	1605	g	i	4	-4	5	-7	5	-4	0.019047619047619	0.6571428571428571	0.0476190476190476	8	12	9	2	15	minor
15	15	monteverdi_madrigals	5-04d	1609.1691322587767	1605	g	i	5	-4	5	-10	5	-4	0.096	0.592	0.184	9	15	9	2	16	minor
16	16	monteverdi_madrigals	5-04e	1609.1691322587767	1605	g	i	6	-4	5	-4	6	-4	0.0045662100456621	0.4748858447488584	0.0228310502283105	10	9	10	2	17	minor
17	17	monteverdi_madrigals	5-05b	1609.1691322587767	1605	g	i	5	-4	5	-4	6	-4	0.0408163265306122	0.6530612244897959	0.0918367346938775	9	9	10	2	18	minor
18	18	monteverdi_madrigals	5-05c	1609.1691322587767	1605	g	i	6	-4	8	-4	6	-4	0.1059602649006622	0.609271523178808	0.1390728476821192	10	12	10	2	19	minor
19	19	monteverdi_madrigals	5-06	1609.1691322587767	1605	g	i	4	-4	5	-7	5	-4	0.019047619047619	0.6571428571428571	0.0476190476190476	8	12	9	2	20	minor
20	20	monteverdi_madrigals	5-07	1609.1691322587767	1605	g	i	5	-4	5	-10	5	-4	0.096	0.592	0.184	9	15	9	2	21	minor
21	21	monteverdi_madrigals	5-08	1609.1691322587767	1605	g	i	6	-4	5	-4	6	-4	0.0045662100456621	0.4748858447488584	0.0228310502283105	10	9	10	2	22	minor
22	22	monteverdi_madrigals	5-09	1609.1691322587767	1605	d	i	5	-4	5	-10	5	-5	0.0718562874251497	0.7844311377245509	0.3892215568862275	9	15	10	2	23	minor
23	23	monteverdi_madrigals	5-10	1609.1691322587767	1605	g	i	5	-4	5	-4	6	-4	0.0408163265306122	0.6530612244897959	0.0918367346938775	9	9	10	2	24	minor
24	24	monteverdi_madrigals	5-11	1609.1691322587767	1605	g	i	6	-4	8	-4	6	-4	0.1059602649006622	0.609271523178808	0.1390728476821192	10	12	10	2	25	minor
25	25	monteverdi_madrigals	5-14	1609.1691322587767	1605	d	i	4	-4	7	-10	6	-4	0.0179640718562874	0.8682634730538922	0.2634730538922156	8	17	10	2	26	minor
26	26	monteverdi_madrigals	5-15	1609.1691322587767	1605	d	i	5	-4	5	-10	5	-5	0.0718562874251497	0.7844311377245509	0.3892215568862275	9	15	10	2	27	minor
27	27	monteverdi_madrigals	5-17	1609.1691322587767	1605	d	i	5	-4	6	-6	5	-4	0.0769230769230769	0.7211538461538461	0.2115384615384615	9	12	9	2	28	minor
28	28	monteverdi_madrigals	6-01a	1609.1691322587767	1614	d	i	5	-4	5	-7	5	-4	0.3012048192771084	1.2530120481927711	0.253012048192771	9	12	9	2	29	minor
29	29	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	g	i	6	-4	7	-7	6	-4	0.0958549222797927	0.4067357512953368	0.116580310880829	10	14	10	2	30	minor
31	31	monteverdi_madrigals	8-19	1609.1691322587767	1638	a	i	6	-4	10	-4	8	-7	0.1209964412811387	0.6334519572953736	0.1743772241992882	10	14	15	2	32	minor
33	33	sweelinck_keyboard	SwWV258_fantasia_cromatica	1621.0	1621	d	i	6	-4	7	-5	6	-4	0.1936127744510978	0.9720558882235528	0.4950099800399201	10	12	10	3	34	minor
34	34	frescobaldi_fiori_musicali	12.01_Toccata_avanti_la_Messa_della_Domenica	1635.0	1635	d	i	5	-4	6	-9	5	-4	0.0701754385964912	0.8947368421052632	0.4210526315789473	9	15	9	4	35	minor
35	35	frescobaldi_fiori_musicali	12.02_Kyrie_della_domenica	1635.0	1635	d	i	5	-4	5	-4	5	-4	0.1833333333333333	0.2333333333333333	0.1833333333333333	9	9	9	4	36	minor
36	36	frescobaldi_fiori_musicali	12.03_Kyrie,_Tema_A	1635.0	1635	d	i	6	-4	6	-4	6	-4	0.3787878787878788	0.5303030303030303	0.2575757575757575	10	10	10	4	37	minor
37	37	frescobaldi_fiori_musicali	12.04_Christe,_Tema_B	1635.0	1635	d	i	5	-4	5	-5	3	-4	0.0638297872340425	0.4680851063829787	0.0425531914893617	9	10	7	4	38	minor
38	38	frescobaldi_fiori_musicali	12.05_Christe,_Tema_B,_alio_modo	1635.0	1635	d	i	6	-4	5	-11	6	-4	0.5869565217391305	0.5652173913043478	0.5217391304347826	10	16	10	4	39	minor
39	39	frescobaldi_fiori_musicali	12.06_Christe,_Tema_B,_alio_modo_II	1635.0	1635	d	i	5	-4	5	-4	5	-4	0.0652173913043478	0.2608695652173913	0.1956521739130435	9	9	9	4	40	minor
40	40	frescobaldi_fiori_musicali	12.07_Christe,_Tema_B,_alio_modo_III	1635.0	1635	d	i	0	-4	4	-4	5	-4	0.0	0.4	0.1428571428571428	4	8	9	4	41	minor
41	41	frescobaldi_fiori_musicali	12.08_Kyrie,_Tema_C	1635.0	1635	d	i	2	-4	4	-4	2	-4	0.0	0.2962962962962963	0.0	6	8	6	4	42	minor
42	42	frescobaldi_fiori_musicali	12.09_Kyrie,_Tema_D,_alio_modo_I	1635.0	1635	d	i	2	-4	6	-4	4	-4	0.0	0.3809523809523809	0.1428571428571428	6	10	8	4	43	minor
43	43	frescobaldi_fiori_musicali	12.10_Kyrie,_Tema_D,_alio_modo_II	1635.0	1635	d	i	6	-4	6	-4	6	-4	0.3269230769230769	0.4423076923076923	0.3269230769230769	10	10	10	4	44	minor
44	44	frescobaldi_fiori_musicali	12.11_Kyrie_ultimo	1635.0	1635	d	i	5	-4	6	-4	5	-4	0.2615384615384615	0.7076923076923077	0.3384615384615385	9	10	9	4	45	minor
45	45	frescobaldi_fiori_musicali	12.12_Kyrie,_Tema_D,_alio_modo_III	1635.0	1635	d	i	6	-4	6	-4	6	-4	0.2857142857142857	0.7857142857142857	0.1785714285714285	10	10	10	4	46	minor
46	46	frescobaldi_fiori_musicali	12.13_Kyrie,_Tema_D,_alio_modo_IV	1635.0	1635	d	i	2	-3	5	-4	5	-1	0.0	0.8958333333333334	0.1666666666666666	5	9	6	4	47	minor
47	47	frescobaldi_fiori_musicali	12.14_Canzon_dopo_l’Epistola	1635.0	1635	d	i	6	-4	6	-4	6	-4	0.2037914691943128	0.909952606635071	0.2938388625592417	10	10	10	4	48	minor
48	48	frescobaldi_fiori_musicali	12.15_Recercar_dopo_il_Credo	1635.0	1635	g	i	5	-4	6	-4	4	-4	0.0987654320987654	0.7407407407407407	0.1481481481481481	9	10	8	4	49	minor
49	49	frescobaldi_fiori_musicali	12.16_Toccata_cromaticha_per_l’elevatione	1635.0	1635	a	i	5	-4	5	-6	5	-4	0.1507537688442211	0.9095477386934674	0.135678391959799	9	11	9	4	50	minor
51	51	frescobaldi_fiori_musicali	12.18_Toccata_avanti_la_Messa_delli_Apostoli	1635.0	1635	d	i	5	-4	5	-5	5	-4	0.1621621621621621	0.5945945945945946	0.3648648648648648	9	10	9	4	52	minor
52	52	frescobaldi_fiori_musicali	12.19_Kyrie,_Tema_E_1	1635.0	1635	d	i	6	-3	6	-11	6	-4	0.3695652173913043	1.0869565217391304	0.3043478260869565	9	17	10	4	53	minor
53	53	frescobaldi_fiori_musicali	12.20_Kyrie,_Tema_E_2	1635.0	1635	d	i	6	-3	6	-3	6	-4	0.5714285714285714	0.6031746031746031	0.3492063492063492	9	9	10	4	54	minor
54	54	frescobaldi_fiori_musicali	12.21_Kyrie,_Tema_E_3	1635.0	1635	d	i	6	-3	6	-4	6	-3	0.2666666666666666	0.5333333333333333	0.5777777777777777	9	10	9	4	55	minor
55	55	frescobaldi_fiori_musicali	12.22_Christe,_Tema_F_1	1635.0	1635	d	i	5	-4	4	-4	3	-4	0.0697674418604651	0.1162790697674418	0.1162790697674418	9	8	7	4	56	minor
56	56	frescobaldi_fiori_musicali	12.23_Christe,_Tema_F_2	1635.0	1635	d	i	5	-4	5	-4	5	-4	0.0576923076923076	0.6153846153846154	0.1153846153846153	9	9	9	4	57	minor
57	57	frescobaldi_fiori_musicali	12.24_Kyrie,_Tema_G_1	1635.0	1635	d	i	6	-4	5	-4	6	-3	0.0980392156862745	0.3529411764705882	0.1764705882352941	10	9	9	4	58	minor
58	58	frescobaldi_fiori_musicali	12.25_Kyrie,_Tema_G_2	1635.0	1635	d	i	6	-4	6	-4	6	-4	0.0769230769230769	0.3692307692307692	0.3384615384615385	10	10	10	4	59	minor
59	59	frescobaldi_fiori_musicali	12.26_Kyrie,_Tema_H	1635.0	1635	d	i	5	-3	5	-4	5	-3	0.1428571428571428	0.5714285714285714	0.3492063492063492	8	9	8	4	60	minor
61	61	frescobaldi_fiori_musicali	12.28_Toccata_avanti_il_Recercar	1635.0	1635	d	i	5	-4	6	-7	6	-3	0.1666666666666666	1.2166666666666666	0.3833333333333333	9	13	9	4	62	minor
62	62	frescobaldi_fiori_musicali	12.29_Recercar_cromaticho_post_il_Credo	1635.0	1635	d	i	6	-4	6	-11	6	-4	0.3565573770491803	0.8360655737704918	0.3401639344262295	10	17	10	4	63	minor
63	63	frescobaldi_fiori_musicali	12.30_Alto_recercar	1635.0	1635	g	i	6	-4	6	-4	6	-4	0.1878980891719745	0.4394904458598726	0.267515923566879	10	10	10	4	64	minor
65	65	frescobaldi_fiori_musicali	12.34_Toccata_avanti_la_Messa_della_Madonna	1635.0	1635	d	i	2	-4	6	-4	5	-4	0.0	1.0526315789473684	0.4473684210526316	6	10	9	4	66	minor
66	66	frescobaldi_fiori_musicali	12.35_Kyrie,_Tema_I	1635.0	1635	d	i	5	-4	5	-4	5	-4	0.119047619047619	0.5	0.2142857142857142	9	9	9	4	67	minor
67	67	frescobaldi_fiori_musicali	12.36_Kyrie,_Tema_K	1635.0	1635	d	i	3	-3	5	-4	3	-4	0.0434782608695652	0.3260869565217391	0.2608695652173913	6	9	7	4	68	minor
68	68	frescobaldi_fiori_musicali	12.37_Christe,_Tema_L	1635.0	1635	d	i	5	-4	6	-4	3	-4	0.0655737704918032	0.6229508196721312	0.081967213114754	9	10	7	4	69	minor
69	69	frescobaldi_fiori_musicali	12.38_Christe,_Tema_M	1635.0	1635	d	i	5	-4	5	-4	5	-4	0.275	0.325	0.3	9	9	9	4	70	minor
70	70	frescobaldi_fiori_musicali	12.39_Kyrie,_Tema_N	1635.0	1635	d	i	3	-4	6	-4	5	-4	0.0294117647058823	0.4411764705882353	0.2647058823529412	7	10	9	4	71	minor
71	71	frescobaldi_fiori_musicali	12.40_Kyrie,_Tema_O	1635.0	1635	d	i	6	-4	6	-4	6	-4	0.1698113207547169	0.490566037735849	0.1132075471698113	10	10	10	4	72	minor
72	72	frescobaldi_fiori_musicali	12.41_Canzon_dopo_l'Epistola	1635.0	1635	g	i	5	-4	6	-4	5	-4	0.0317460317460317	1.0714285714285714	0.2777777777777778	9	10	9	4	73	minor
73	73	frescobaldi_fiori_musicali	12.42_Recercar_dopo_il_Credo	1635.0	1635	g	i	4	-4	7	-4	4	-4	0.0256410256410256	0.8205128205128205	0.1153846153846153	8	11	8	4	74	minor
74	74	frescobaldi_fiori_musicali	12.43_Toccata_avanti_il_Recercar	1635.0	1635	a	i	1	-5	5	-5	5	-5	0.0263157894736842	0.9736842105263158	0.3421052631578947	6	10	10	4	75	minor
75	75	frescobaldi_fiori_musicali	12.44_Recercar_con_obligo_di_cantare_la_quinta_parte_non_senza_toccarla	1635.0	1635	a	i	5	-4	5	-4	5	-4	0.1144278606965174	0.263681592039801	0.0845771144278607	9	9	9	4	76	minor
78	78	kleine_geistliche_konzerte	op08n01swv282_Eile_mich,_Gott,_zu_erretten	1637.9308224442736	1636	d	i	4	-4	6	-4	5	-4	0.0238095238095238	0.9642857142857144	0.2023809523809523	8	10	9	5	79	minor
80	80	kleine_geistliche_konzerte	op08n03swv284_Ich_danke_dem_Herrn_von_ganzem_Herzen	1637.9308224442736	1636	g	i	3	-11	7	-10	5	-4	0.2194092827004219	1.1139240506329111	0.0928270042194092	14	17	9	5	81	minor
81	81	kleine_geistliche_konzerte	op08n04swv285_O_süsser,_o_freundlicher	1637.9308224442736	1636	g	i	5	-11	7	-10	5	-4	0.3316062176165803	1.1761658031088082	0.082901554404145	16	17	9	5	82	minor
83	83	kleine_geistliche_konzerte	op08n06swv287_O_lieber_Herre_Gott	1637.9308224442736	1636	g	i	5	-11	7	-10	6	-5	0.4120603015075377	1.0804020100502512	0.2964824120603015	16	17	11	5	84	minor
85	85	kleine_geistliche_konzerte	op08n08swv289_Erhöre_mich,_wenn_ich_rufe	1637.9308224442736	1636	e	i	5	-4	6	-5	5	-4	0.109375	0.375	0.078125	9	11	9	5	86	minor
86	86	kleine_geistliche_konzerte	op08n09swv290_Wohl_dem,_der_nicht_wandelt_im_Rat_der_Gottlosen	1637.9308224442736	1636	g	i	5	-4	7	-7	5	-5	0.0743801652892562	0.7024793388429752	0.1570247933884297	9	14	10	5	87	minor
91	91	kleine_geistliche_konzerte	op08n14swv295_O_hilf,_Christe_Gottes_Sohn	1637.9308224442736	1636	a	i	5	-5	5	-7	5	-5	0.0330578512396694	0.8512396694214877	0.0330578512396694	10	12	10	5	92	minor
92	92	kleine_geistliche_konzerte	op08n15swv296_Fürchte_dich_nicht	1637.9308224442736	1636	d	i	3	-4	6	-4	3	-4	0.0059880239520958	0.8502994011976048	0.0479041916167664	7	10	7	5	93	minor
93	93	kleine_geistliche_konzerte	op08n16swv297_O_Herr_hilf	1637.9308224442736	1636	g	i	5	-4	6	-7	5	-4	0.1117647058823529	0.5764705882352941	0.0823529411764705	9	13	9	5	94	minor
94	94	kleine_geistliche_konzerte	op08n18swv299_Die_Gottseligkeit_ist_zu_allen_Dingen_nütz	1637.9308224442736	1636	e	i	4	-5	5	-5	3	-5	0.1095890410958904	0.3561643835616438	0.0410958904109589	9	10	8	5	95	minor
95	95	kleine_geistliche_konzerte	op08n19swv300_Himmel_und_Erde_vergehen	1637.9308224442736	1636	g	i	2	-4	6	-4	3	-4	0.0	0.3736263736263736	0.1758241758241758	6	10	7	5	96	minor
96	96	kleine_geistliche_konzerte	op08n20swv301_Nun_komm_der_Heiden_Heiland	1637.9308224442736	1636	g	i	5	-4	6	-7	5	-4	0.1212121212121212	0.6484848484848484	0.1393939393939394	9	13	9	5	97	minor
98	98	kleine_geistliche_konzerte	op08n22swv303_Wir_glauben_all_an_einen_Gott	1637.9308224442736	1636	d	i	6	-4	6	-4	6	-4	0.1245551601423487	0.8078291814946619	0.1637010676156583	10	10	10	5	99	minor
100	100	kleine_geistliche_konzerte	op08n24swv305_Ich_hab_mein_Sach_Gott_heimgestellt	1637.9308224442736	1636	g	i	2	-4	5	-4	6	-4	0.0	0.6352530541012217	0.2041884816753926	6	9	10	5	101	minor
102	102	kleine_geistliche_konzerte	op09n02swv307_Was_hast_du_verwirket	1637.9308224442736	1639	d	i	6	-5	6	-5	6	-5	0.2608695652173913	0.8695652173913043	0.3043478260869565	11	11	11	5	103	minor
103	103	kleine_geistliche_konzerte	op09n03swv308_O_Jesu,_nomen_dulce	1637.9308224442736	1639	g	i	5	-4	6	-4	5	-4	0.0335570469798657	0.6912751677852349	0.1073825503355704	9	10	9	5	104	minor
104	104	kleine_geistliche_konzerte	op09n04swv309_O_misericordissime_Jesu	1637.9308224442736	1639	g	i	4	-4	7	-7	5	-5	0.0773480662983425	0.994475138121547	0.2209944751381215	8	14	10	5	105	minor
105	105	kleine_geistliche_konzerte	op09n05swv310_Ich_liege_und_schlafe	1637.9308224442736	1639	a	i	5	-5	5	-4	3	-5	0.0837988826815642	0.3798882681564245	0.0111731843575419	10	9	8	5	106	minor
106	106	kleine_geistliche_konzerte	op09n06swv311_Habe_deine_Lust_an_dem_Herren	1637.9308224442736	1639	a	i	5	-4	5	-5	5	-4	0.0883190883190883	0.3732193732193732	0.0826210826210826	9	10	9	5	107	minor
107	107	kleine_geistliche_konzerte	op09n07swv312_Herr,_ich_hoffe_darauf	1637.9308224442736	1639	d	i	5	-4	6	-4	6	-4	0.029940119760479	0.7245508982035929	0.2574850299401197	9	10	10	5	108	minor
108	108	kleine_geistliche_konzerte	op09n08swv313_Bone_Jesu,_verbum_Patris	1637.9308224442736	1639	a	i	5	-4	6	-4	5	-6	0.0261194029850746	0.4850746268656716	0.1007462686567164	9	10	11	5	109	minor
109	109	kleine_geistliche_konzerte	op09n09swv314_Verbum_caro_factum	1637.9308224442736	1639	g	i	5	-4	6	-4	4	-4	0.0346153846153846	0.7346153846153847	0.0384615384615384	9	10	8	5	110	minor
110	110	kleine_geistliche_konzerte	op09n10swv315_Hodie_Christus_natus_est	1637.9308224442736	1639	d	i	5	-4	6	-4	6	-4	0.0705394190871369	0.8713692946058091	0.1659751037344398	9	10	10	5	111	minor
111	111	kleine_geistliche_konzerte	op09n11swv316_Wann_unsre_Augen_schlafen_ein	1637.9308224442736	1639	g	i	7	-4	6	-4	6	-5	0.0823529411764705	0.7294117647058823	0.0764705882352941	11	10	11	5	112	minor
112	112	kleine_geistliche_konzerte	op09n12swv317_Meister,_wir_haben_die_ganze_Nacht_gearbeitet	1637.9308224442736	1639	d	i	5	-4	6	-6	5	-4	0.0697674418604651	0.8255813953488372	0.1046511627906976	9	12	9	5	113	minor
113	113	kleine_geistliche_konzerte	op09n13swv318_Die_Furcht_des_Herren	1637.9308224442736	1639	g	i	2	-4	6	-4	3	-4	0.0	0.5847457627118644	0.0169491525423728	6	10	7	5	114	minor
116	116	kleine_geistliche_konzerte	op09n16swv321_Herr,_wenn_ich_nur_dich	1637.9308224442736	1639	d	i	5	-5	5	-5	4	-5	0.0320855614973262	0.3368983957219251	0.0320855614973262	10	10	9	5	117	minor
117	117	kleine_geistliche_konzerte	op09n17swv322_Rorate,_rorate_coeli	1637.9308224442736	1639	g	i	5	-4	6	-4	5	-4	0.0684210526315789	0.8736842105263158	0.1473684210526315	9	10	9	5	118	minor
118	118	kleine_geistliche_konzerte	op09n18swv323_Joseph,_du_Sohn_David	1637.9308224442736	1639	a	i	4	-4	6	-4	4	-6	0.0705882352941176	0.5764705882352941	0.0823529411764705	8	10	10	5	119	minor
119	119	kleine_geistliche_konzerte	op09n19swv324_Ich_bin_die_Auferstehung	1637.9308224442736	1639	d	i	6	-4	6	-6	5	-4	0.1111111111111111	0.6239316239316239	0.2222222222222222	10	12	9	5	120	minor
120	120	kleine_geistliche_konzerte	op09n20swv325_Die_Seele_Christi_heilige_mich	1637.9308224442736	1639	g	i	7	-4	7	-4	5	-5	0.1382488479262673	0.8341013824884793	0.1013824884792626	11	11	10	5	121	minor
121	121	kleine_geistliche_konzerte	op09n21swv326_Ich_ruf_zu_dir,_Herr_Jesu_Christ	1637.9308224442736	1639	g	i	5	-4	6	-7	5	-4	0.1555555555555555	0.4111111111111111	0.2055555555555555	9	13	9	5	122	minor
124	124	kleine_geistliche_konzerte	op09n24swv329_Ist_Gott_für_uns	1637.9308224442736	1639	g	i	5	-4	7	-4	5	-5	0.0572916666666666	0.734375	0.1979166666666666	9	11	10	5	125	minor
125	125	kleine_geistliche_konzerte	op09n25swv330_Wer_will_uns_scheiden_von_der_Liebe_Gottes	1637.9308224442736	1639	g	i	5	-4	6	-7	6	-4	0.0280898876404494	0.9438202247191012	0.0730337078651685	9	13	10	5	126	minor
126	126	kleine_geistliche_konzerte	op09n26swv331_Die_Stimm_des_Herren_gehet_auf_den_Wassern	1637.9308224442736	1639	d	i	6	-4	6	-7	6	-4	0.080168776371308	0.919831223628692	0.1518987341772152	10	13	10	5	127	minor
130	130	kleine_geistliche_konzerte	op09n30swv335_Was_betrübst_du_dich,_meine_Seele	1637.9308224442736	1639	g	i	5	-4	6	-7	5	-4	0.0876288659793814	0.7319587628865979	0.1597938144329896	9	13	9	5	131	minor
131	131	kleine_geistliche_konzerte	op09n31swv336_Quemadmodum_desiderat_cervus	1637.9308224442736	1639	g	i	5	-4	8	-6	5	-5	0.104602510460251	1.0	0.205020920502092	9	14	10	5	132	minor
132	132	kleine_geistliche_konzerte	op09n32swv337_Aufer_immensam	1637.9308224442736	1639	a	i	5	-4	6	-8	5	-6	0.072429906542056	0.5584112149532711	0.1425233644859813	9	14	11	5	133	minor
137	137	corelli	op01n02a	1687.686470294558	1681	e	i	5	-4	6	-4	5	-5	0.1066666666666666	0.88	0.1333333333333333	9	10	10	6	138	minor
138	138	corelli	op01n02b	1687.686470294558	1681	e	i	4	-4	5	-4	5	-5	0.0165289256198347	0.6528925619834711	0.0330578512396694	8	9	10	6	139	minor
139	139	corelli	op01n02c	1687.686470294558	1681	e	i	5	-4	5	-4	5	-4	0.09375	0.625	0.09375	9	9	9	6	140	minor
140	140	corelli	op01n02d	1687.686470294558	1681	e	i	5	-4	6	-7	5	-4	0.1588235294117647	0.6235294117647059	0.2176470588235294	9	13	9	6	141	minor
145	145	corelli	op01n04a	1687.686470294558	1681	a	i	6	-4	6	-4	6	-4	0.0769230769230769	0.6923076923076923	0.25	10	10	10	6	146	minor
146	146	corelli	op01n04b	1687.686470294558	1681	a	i	2	-4	5	-4	5	-4	0.0	0.8846153846153846	0.5	6	9	9	6	147	minor
147	147	corelli	op01n04c	1687.686470294558	1681	a	i	6	-4	6	-4	8	-4	0.0085470085470085	0.8034188034188035	0.2136752136752136	10	10	12	6	148	minor
148	148	corelli	op01n04d	1687.686470294558	1681	a	i	5	-5	6	-4	5	-5	0.1130434782608695	0.6608695652173913	0.0608695652173913	10	10	10	6	149	minor
153	153	corelli	op01n06a	1687.686470294558	1681	b	i	5	-5	5	-5	5	-5	0.1818181818181818	0.4545454545454545	0.25	10	10	10	6	154	minor
154	154	corelli	op01n06b	1687.686470294558	1681	b	i	5	-5	5	-7	5	-5	0.1428571428571428	0.3901098901098901	0.2087912087912088	10	12	10	6	155	minor
155	155	corelli	op01n06c	1687.686470294558	1681	b	i	5	-4	5	-4	5	-4	0.0697674418604651	0.4302325581395348	0.0697674418604651	9	9	9	6	156	minor
156	156	corelli	op01n06d	1687.686470294558	1681	b	i	8	-4	7	-4	8	-4	0.1692307692307692	0.7307692307692307	0.1692307692307692	12	11	12	6	157	minor
160	160	corelli	op01n08a	1687.686470294558	1681	c	i	5	-4	6	-5	5	-4	0.1428571428571428	1.1428571428571428	0.1607142857142857	9	11	9	6	161	minor
161	161	corelli	op01n08b	1687.686470294558	1681	c	i	5	-4	5	-4	5	-4	0.1081081081081081	0.5945945945945946	0.3108108108108108	9	9	9	6	162	minor
162	162	corelli	op01n08c	1687.686470294558	1681	c	i	5	-4	6	-6	5	-4	0.0840336134453781	0.4369747899159664	0.0840336134453781	9	12	9	6	163	minor
163	163	corelli	op01n08d	1687.686470294558	1681	c	i	2	-4	6	-4	4	-4	0.0	1.1428571428571428	0.0428571428571428	6	10	8	6	164	minor
168	168	corelli	op01n10a	1687.686470294558	1681	g	i	5	-4	5	-4	5	-4	0.0	0.6	0.0	9	9	9	6	169	minor
169	169	corelli	op01n10b	1687.686470294558	1681	g	i	5	-4	6	-4	5	-4	0.0428571428571428	0.7285714285714285	0.2142857142857142	9	10	9	6	170	minor
170	170	corelli	op01n10c	1687.686470294558	1681	g	i	5	-4	6	-4	5	-4	0.0849056603773584	0.7452830188679245	0.1226415094339622	9	10	9	6	171	minor
171	171	corelli	op01n10d	1687.686470294558	1681	g	i	5	-4	5	-4	5	-4	0.0545454545454545	0.4363636363636363	0.0545454545454545	9	9	9	6	172	minor
172	172	corelli	op01n10e	1687.686470294558	1681	g	i	5	-4	5	-4	7	-4	0.0227272727272727	0.5757575757575758	0.106060606060606	9	9	11	6	173	minor
173	173	corelli	op01n11a	1687.686470294558	1681	d	i	5	-5	5	-4	5	-5	0.2711864406779661	0.864406779661017	0.2711864406779661	10	9	10	6	174	minor
174	174	corelli	op01n11b	1687.686470294558	1681	d	i	5	-5	6	-8	6	-5	0.3416666666666667	0.7166666666666667	0.3583333333333333	10	14	11	6	175	minor
175	175	corelli	op01n11c	1687.686470294558	1681	d	i	5	-5	5	-4	5	-5	0.131578947368421	0.5263157894736842	0.1842105263157894	10	9	10	6	176	minor
176	176	corelli	op01n11d	1687.686470294558	1681	d	i	4	-5	5	-5	5	-5	0.0769230769230769	0.3461538461538461	0.2307692307692307	9	10	10	6	177	minor
179	179	corelli	op01n12c	1687.686470294558	1681	b	i	6	-4	5	-9	6	-4	0.024390243902439	0.8048780487804879	0.073170731707317	10	14	10	6	180	minor
187	187	corelli	op03n02c	1687.686470294558	1689	b	i	5	-4	5	-8	8	-4	0.0	0.5384615384615384	0.0329670329670329	9	13	12	6	188	minor
193	193	corelli	op03n04a	1687.686470294558	1689	b	i	5	-3	8	-8	5	-3	0.0	0.6976744186046512	0.0542635658914728	8	16	8	6	194	minor
194	194	corelli	op03n04b	1687.686470294558	1689	b	i	5	-4	6	-7	5	-5	0.1605839416058394	0.5474452554744526	0.2262773722627737	9	13	10	6	195	minor
195	195	corelli	op03n04c	1687.686470294558	1689	b	i	5	-4	9	-5	6	-4	0.0	0.7727272727272727	0.0727272727272727	9	14	10	6	196	minor
196	196	corelli	op03n04d	1687.686470294558	1689	b	i	5	-4	6	-7	5	-4	0.0409356725146198	1.0175438596491229	0.023391812865497	9	13	9	6	197	minor
197	197	corelli	op03n05a	1687.686470294558	1689	d	i	6	-5	6	-4	6	-5	0.0919540229885057	0.6206896551724138	0.1379310344827586	11	10	11	6	198	minor
198	198	corelli	op03n05b	1687.686470294558	1689	d	i	5	-4	5	-4	5	-4	0.0	0.5813953488372093	0.0	9	9	9	6	199	minor
199	199	corelli	op03n05c	1687.686470294558	1689	d	i	5	-4	5	-4	5	-4	0.0	0.5512820512820513	0.0256410256410256	9	9	9	6	200	minor
200	200	corelli	op03n05d	1687.686470294558	1689	d	i	5	-4	8	-4	5	-4	0.1463414634146341	0.6991869918699187	0.1382113821138211	9	12	9	6	201	minor
202	202	corelli	op03n06b	1687.686470294558	1689	e	i	2	-4	5	-8	5	-4	0.0	0.8148148148148148	0.0555555555555555	6	13	9	6	203	minor
205	205	corelli	op03n07a	1687.686470294558	1689	e	i	6	-5	5	-5	6	-5	0.0657894736842105	0.8289473684210527	0.1184210526315789	11	10	11	6	206	minor
