	corpus	piece	corpus_year	piece_year	globalkey	localkey	max_root	min_root	max_ct	min_ct	max_nct	min_nct	RC	CTC	NCTC	CTD	NCTD	r_fifths_range	ct_fifths_range	nct_fifths_range	corpus_id	piece_id
119	kleine_geistliche_konzerte	op09n19swv324_Ich_bin_die_Auferstehung	1637.9308224442736	1639.0	d	i	6	-4	6	-6	5	-4	0.1111111111111111	2.2	2.0	0.0	1.0	10	12	9	6	120
120	kleine_geistliche_konzerte	op09n20swv325_Die_Seele_Christi_heilige_mich	1637.9308224442736	1639.0	g	i	7	-4	7	-4	5	-5	0.1382488479262673	3.0	2.0	0.0	1.0	11	11	10	6	121
121	kleine_geistliche_konzerte	op09n21swv326_Ich_ruf_zu_dir,_Herr_Jesu_Christ	1637.9308224442736	1639.0	g	i	5	-4	6	-7	5	-4	0.15555555555555556	2.6	1.3333333333333333	1.0	0.0	9	13	9	6	122
122	kleine_geistliche_konzerte	op09n22swv327_Allein_Gott_in_der_Höh	1637.9308224442736	1639.0	G	I	7	-2	7	-2	7	-2	0.028409090909090908	1.0	1.0	0.0	1.0	9	9	9	6	123
123	kleine_geistliche_konzerte	op09n23swv328_Veni,_Sancte_Spiritus	1637.9308224442736	1639.0	G	I	5	-3	8	-3	7	-4	0.03088803088803089	1.5	1.5	0.0	1.5	8	11	11	6	124
124	kleine_geistliche_konzerte	op09n24swv329_Ist_Gott_für_uns	1637.9308224442736	1639.0	g	i	5	-4	7	-4	5	-5	0.057291666666666664	3.0	1.5	0.0	1.0	9	11	10	6	125
125	kleine_geistliche_konzerte	op09n25swv330_Wer_will_uns_scheiden_von_der_Liebe_Gottes	1637.9308224442736	1639.0	g	i	5	-4	6	-7	6	-4	0.028089887640449437	2.5	2.0	1.0	0.5	9	13	10	6	126
126	kleine_geistliche_konzerte	op09n26swv331_Die_Stimm_des_Herren_gehet_auf_den_Wassern	1637.9308224442736	1639.0	d	i	6	-4	6	-7	6	-4	0.08016877637130802	2.2	2.4	1.0	0.0	10	13	10	6	127
127	kleine_geistliche_konzerte	op09n27swv332_Jubilate_Deo_omnis_terra	1637.9308224442736	1639.0	F	I	8	-4	8	-6	8	-2	0.04843304843304843	2.6	2.0	0.0	0.0	12	14	10	6	128
128	kleine_geistliche_konzerte	op09n28swv333_Sei_gegrüßet,_Maria	1637.9308224442736	1639.0	G	I	6	-3	8	-3	6	-4	0.14095744680851063	1.5	1.5	0.0	1.0	9	11	10	6	129
129	kleine_geistliche_konzerte	op09n29swv334_Ave_Maria,_qualis_est	1637.9308224442736	1639.0	G	I	6	-3	8	-3	6	-4	0.14095744680851063	1.5	1.5	0.0	1.0	9	11	10	6	130
130	kleine_geistliche_konzerte	op09n30swv335_Was_betrübst_du_dich,_meine_Seele	1637.9308224442736	1639.0	g	i	5	-4	6	-7	5	-4	0.08762886597938144	2.2	1.5	1.6666666666666667	0.0	9	13	9	6	131
