	corpus	piece	corpus_year	piece_year	period_Fabian	period_Johannes	globalkey	localkey	localkey_mode	total_WLD	chord_num	avg_WLD	corpus_id	piece_id
76	monteverdi_madrigals	5-01	1609.1691322587767	1605	Renaissance	pre-Baroque	G	IV	major	6.6	102	0.06470588235294117	2	12
77	monteverdi_madrigals	5-01	1609.1691322587767	1605	Renaissance	pre-Baroque	G	I	major	1.7999999999999998	40	0.045	2	12
78	monteverdi_madrigals	5-01	1609.1691322587767	1605	Renaissance	pre-Baroque	G	v	minor	10.0	34	0.29411764705882354	2	12
79	monteverdi_madrigals	5-01	1609.1691322587767	1605	Renaissance	pre-Baroque	G	IV	major	10.6	102	0.10392156862745097	2	12
80	monteverdi_madrigals	5-01	1609.1691322587767	1605	Renaissance	pre-Baroque	G	v	minor	11.0	34	0.3235294117647059	2	12
81	monteverdi_madrigals	5-01	1609.1691322587767	1605	Renaissance	pre-Baroque	G	I	major	8.8	40	0.22000000000000003	2	12
82	monteverdi_madrigals	5-01	1609.1691322587767	1605	Renaissance	pre-Baroque	G	IV	major	14.4	102	0.1411764705882353	2	12
83	monteverdi_madrigals	5-01	1609.1691322587767	1605	Renaissance	pre-Baroque	G	I	major	8.2	40	0.205	2	12
84	monteverdi_madrigals	5-03	1609.1691322587767	1605	Renaissance	pre-Baroque	d	i	minor	12.6	61	0.2065573770491803	2	13
85	monteverdi_madrigals	5-03	1609.1691322587767	1605	Renaissance	pre-Baroque	d	iv	minor	10.6	35	0.3028571428571428	2	13
86	monteverdi_madrigals	5-03	1609.1691322587767	1605	Renaissance	pre-Baroque	d	VI	major	9.4	26	0.36153846153846153	2	13
87	monteverdi_madrigals	5-03	1609.1691322587767	1605	Renaissance	pre-Baroque	d	VII	major	3.5999999999999996	13	0.2769230769230769	2	13
88	monteverdi_madrigals	5-03	1609.1691322587767	1605	Renaissance	pre-Baroque	d	iv	minor	3.0	35	0.08571428571428572	2	13
89	monteverdi_madrigals	5-03	1609.1691322587767	1605	Renaissance	pre-Baroque	d	III	major	6.0	17	0.35294117647058826	2	13
90	monteverdi_madrigals	5-03	1609.1691322587767	1605	Renaissance	pre-Baroque	d	iv	minor	2.4	35	0.06857142857142857	2	13
91	monteverdi_madrigals	5-03	1609.1691322587767	1605	Renaissance	pre-Baroque	d	i	minor	3.5999999999999996	61	0.059016393442622946	2	13
92	monteverdi_madrigals	5-03	1609.1691322587767	1605	Renaissance	pre-Baroque	d	III	major	4.2	17	0.24705882352941178	2	13
93	monteverdi_madrigals	5-03	1609.1691322587767	1605	Renaissance	pre-Baroque	d	VI	major	3.0	26	0.11538461538461539	2	13
94	monteverdi_madrigals	5-03	1609.1691322587767	1605	Renaissance	pre-Baroque	d	iv	minor	3.5999999999999996	35	0.10285714285714284	2	13
95	monteverdi_madrigals	5-03	1609.1691322587767	1605	Renaissance	pre-Baroque	d	i	minor	3.5999999999999996	61	0.059016393442622946	2	13
96	monteverdi_madrigals	5-03	1609.1691322587767	1605	Renaissance	pre-Baroque	d	VI	major	4.2	26	0.16153846153846155	2	13
97	monteverdi_madrigals	5-03	1609.1691322587767	1605	Renaissance	pre-Baroque	d	i	minor	8.4	61	0.1377049180327869	2	13
98	monteverdi_madrigals	5-03	1609.1691322587767	1605	Renaissance	pre-Baroque	d	iv	minor	8.799999999999999	35	0.2514285714285714	2	13
99	monteverdi_madrigals	5-03	1609.1691322587767	1605	Renaissance	pre-Baroque	d	VII	major	6.6000000000000005	13	0.5076923076923078	2	13
100	monteverdi_madrigals	5-03	1609.1691322587767	1605	Renaissance	pre-Baroque	d	i	minor	28.0	61	0.45901639344262296	2	13
101	monteverdi_madrigals	5-04a	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	3.5999999999999996	28	0.12857142857142856	2	14
102	monteverdi_madrigals	5-04a	1609.1691322587767	1605	Renaissance	pre-Baroque	g	v	minor	7.6	29	0.26206896551724135	2	14
103	monteverdi_madrigals	5-04a	1609.1691322587767	1605	Renaissance	pre-Baroque	g	VII	major	1.7999999999999998	17	0.10588235294117646	2	14
104	monteverdi_madrigals	5-04a	1609.1691322587767	1605	Renaissance	pre-Baroque	g	III	major	3.5999999999999996	20	0.18	2	14
105	monteverdi_madrigals	5-04a	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	1.2	28	0.04285714285714286	2	14
106	monteverdi_madrigals	5-04a	1609.1691322587767	1605	Renaissance	pre-Baroque	g	v	minor	2.8	29	0.09655172413793103	2	14
107	monteverdi_madrigals	5-04a	1609.1691322587767	1605	Renaissance	pre-Baroque	g	III	major	1.2	20	0.06	2	14
108	monteverdi_madrigals	5-04a	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	2.4	28	0.08571428571428572	2	14
109	monteverdi_madrigals	5-04a	1609.1691322587767	1605	Renaissance	pre-Baroque	g	IV	major	3.5999999999999996	11	0.3272727272727272	2	14
