	corpus	piece	corpus_year	piece_year	globalkey	localkey_mode	max_wl	min_wl	max_ol	min_ol	WLC	OLC	wl_fifths_range	ol_fifths_range	corpus_id	piece_id
157	kleine_geistliche_konzerte	op09n30swv335_Was_betrübst_du_dich,_meine_Seele	1637.9308224442736	1639	g	minor	6	-7	4	-4	0.8195876288659794	0.08762886597938144	13	8	5	158
158	kleine_geistliche_konzerte	op09n31swv336_Quemadmodum_desiderat_cervus	1637.9308224442736	1639	g	minor	8	-6	5	-5	1.096234309623431	0.1087866108786611	14	10	5	159
159	kleine_geistliche_konzerte	op09n32swv337_Aufer_immensam	1637.9308224442736	1639	a	minor	6	-5	5	-6	0.5981308411214953	0.09579439252336448	11	11	5	160
160	corelli	op01n01a	1687.686470294558	1681	F	major	6	-1	6	-1	0.09433962264150944	0.03773584905660377	7	7	6	161
161	corelli	op01n01a	1687.686470294558	1681	F	minor	5	-7	2	-1	1.125	0.0	12	3	6	162
162	corelli	op01n01b	1687.686470294558	1681	F	major	6	-2	5	-2	0.032520325203252036	0.008130081300813009	8	7	6	163
163	corelli	op01n01b	1687.686470294558	1681	F	minor	5	-4	0	-3	1.3333333333333333	0.0	9	3	6	164
164	corelli	op01n01c	1687.686470294558	1681	F	major	6	-4	2	-1	0.5	0.0	10	3	6	165
165	corelli	op01n01c	1687.686470294558	1681	F	minor	5	-5	5	0	0.5531914893617021	0.06382978723404255	10	5	6	166
166	corelli	op01n01d	1687.686470294558	1681	F	major	5	-9	6	-3	0.19827586206896552	0.04310344827586207	14	9	6	167
167	corelli	op01n01d	1687.686470294558	1681	F	minor	5	-4	5	-3	1.0	0.2727272727272727	9	8	6	168
168	corelli	op01n02a	1687.686470294558	1681	e	major	6	-1	5	-1	0.1111111111111111	0.0	7	6	6	169
169	corelli	op01n02a	1687.686470294558	1681	e	minor	5	-4	2	-5	1.106060606060606	0.030303030303030304	9	7	6	170
170	corelli	op01n02b	1687.686470294558	1681	e	major	5	-1	5	0	0.0	0.0	6	5	6	171
171	corelli	op01n02b	1687.686470294558	1681	e	minor	5	-4	3	-5	0.7864077669902912	0.019417475728155338	9	8	6	172
172	corelli	op01n02c	1687.686470294558	1681	e	major	5	-1	0	0	0.0	0.0	6	0	6	173
173	corelli	op01n02c	1687.686470294558	1681	e	minor	5	-4	1	-3	0.8518518518518519	0.0	9	4	6	174
174	corelli	op01n02d	1687.686470294558	1681	e	major	6	-1	5	-1	0.07407407407407407	0.0	7	6	6	175
175	corelli	op01n02d	1687.686470294558	1681	e	minor	5	-7	5	-4	0.916083916083916	0.06993006993006994	12	9	6	176
176	corelli	op01n03a	1687.686470294558	1681	A	major	5	-1	6	-1	0.0	0.017241379310344827	6	7	6	177
177	corelli	op01n03a	1687.686470294558	1681	A	minor	5	-4	1	-3	1.125	0.0	9	4	6	178
178	corelli	op01n03b	1687.686470294558	1681	A	major	6	-3	6	-1	0.07547169811320754	0.0047169811320754715	9	7	6	179
179	corelli	op01n03b	1687.686470294558	1681	A	minor	5	-4	0	-3	1.0909090909090908	0.0	9	3	6	180
180	corelli	op01n03c	1687.686470294558	1681	A	major	6	-2	4	-2	0.06382978723404255	0.02127659574468085	8	6	6	181
181	corelli	op01n03c	1687.686470294558	1681	A	minor	5	-4	0	0	0.8571428571428571	0.0	9	0	6	182
182	corelli	op01n03d	1687.686470294558	1681	A	major	6	-1	5	-2	0.024390243902439025	0.024390243902439025	7	7	6	183
183	corelli	op01n03d	1687.686470294558	1681	A	minor	5	-4	0	-4	0.42857142857142855	0.0	9	4	6	184
184	corelli	op01n04a	1687.686470294558	1681	a	major	5	-3	5	-1	0.13333333333333333	0.0	8	6	6	185
185	corelli	op01n04a	1687.686470294558	1681	a	minor	6	-4	5	-4	1.027027027027027	0.24324324324324326	10	9	6	186
186	corelli	op01n04b	1687.686470294558	1681	a	minor	5	-4	5	-4	0.8846153846153846	0.5	9	9	6	187
187	corelli	op01n04c	1687.686470294558	1681	a	major	6	-3	8	-1	0.2	0.2	9	9	6	188
188	corelli	op01n04c	1687.686470294558	1681	a	minor	6	-4	6	-4	0.9019607843137255	0.20588235294117646	10	10	6	189
189	corelli	op01n04d	1687.686470294558	1681	a	major	5	-1	5	-1	0.0	0.0	6	6	6	190
190	corelli	op01n04d	1687.686470294558	1681	a	minor	6	-5	2	-4	0.8514851485148515	0.0	11	6	6	191
191	corelli	op01n05a	1687.686470294558	1681	Bb	major	5	-1	5	0	0.0	0.0	6	5	6	192
192	corelli	op01n05a	1687.686470294558	1681	Bb	minor	6	-4	5	-4	1.11864406779661	0.2033898305084746	10	9	6	193
193	corelli	op01n05b	1687.686470294558	1681	Bb	major	6	-1	6	-1	0.04065040650406504	0.008130081300813009	7	7	6	194
194	corelli	op01n05b	1687.686470294558	1681	Bb	minor	5	-4	5	-3	0.7692307692307693	0.11538461538461539	9	8	6	195
195	corelli	op01n05c	1687.686470294558	1681	Bb	major	6	-3	4	0	0.14285714285714285	0.0	9	4	6	196
196	corelli	op01n05c	1687.686470294558	1681	Bb	minor	5	-4	2	0	1.2	0.0	9	2	6	197
197	corelli	op01n05d	1687.686470294558	1681	Bb	major	6	-3	5	-1	0.04878048780487805	0.0	9	6	6	198
198	corelli	op01n05d	1687.686470294558	1681	Bb	minor	5	-5	5	-4	1.0857142857142856	0.42857142857142855	10	9	6	199
199	corelli	op01n06a	1687.686470294558	1681	b	minor	5	-5	5	-5	0.6136363636363636	0.09090909090909091	10	10	6	200
200	corelli	op01n06b	1687.686470294558	1681	b	major	5	-1	5	-1	0.0	0.0	6	6	6	201
201	corelli	op01n06b	1687.686470294558	1681	b	minor	5	-7	5	-5	0.6906474820143885	0.09352517985611511	12	10	6	202
202	corelli	op01n06c	1687.686470294558	1681	b	major	5	-1	5	-1	0.0	0.0	6	6	6	203
203	corelli	op01n06c	1687.686470294558	1681	b	minor	5	-4	2	-4	0.8113207547169812	0.0	9	6	6	204
204	corelli	op01n06d	1687.686470294558	1681	b	major	8	-1	5	-1	0.21951219512195122	0.0	9	6	6	205
205	corelli	op01n06d	1687.686470294558	1681	b	minor	6	-4	3	-3	1.2134831460674158	0.033707865168539325	10	6	6	206
206	corelli	op01n07a	1687.686470294558	1681	C	major	6	-2	6	-2	0.043795620437956206	0.0364963503649635	8	8	6	207
207	corelli	op01n07a	1687.686470294558	1681	C	minor	5	-4	3	-3	0.9090909090909091	0.09090909090909091	9	6	6	208
208	corelli	op01n07b	1687.686470294558	1681	C	major	8	-1	0	-1	0.07692307692307693	0.0	9	1	6	209
209	corelli	op01n07b	1687.686470294558	1681	C	minor	5	-4	0	0	0.5625	0.0	9	0	6	210
210	corelli	op01n07c	1687.686470294558	1681	C	major	6	-3	6	-1	0.08870967741935484	0.016129032258064516	9	7	6	211
211	corelli	op01n07c	1687.686470294558	1681	C	minor	5	-5	3	-4	0.7555555555555555	0.022222222222222223	10	7	6	212
212	corelli	op01n08a	1687.686470294558	1681	c	minor	6	-5	3	-1	1.2857142857142858	0.017857142857142856	11	4	6	213
213	corelli	op01n08b	1687.686470294558	1681	c	minor	5	-4	5	-4	0.7027027027027027	0.24324324324324326	9	9	6	214
214	corelli	op01n08c	1687.686470294558	1681	c	minor	6	-6	2	-3	0.5210084033613446	0.0	12	5	6	215
215	corelli	op01n08d	1687.686470294558	1681	c	minor	6	-4	4	-4	1.1428571428571428	0.04285714285714286	10	8	6	216
216	corelli	op01n09a	1687.686470294558	1681	G	major	6	-1	5	-1	0.125	0.0	7	6	6	217
217	corelli	op01n09b	1687.686470294558	1681	G	major	8	-5	6	-2	0.2	0.013333333333333334	13	8	6	218
218	corelli	op01n09c	1687.686470294558	1681	G	major	8	-2	4	-1	0.28169014084507044	0.0	10	5	6	219
219	corelli	op01n09d	1687.686470294558	1681	G	major	8	-5	8	-1	0.5555555555555556	0.09259259259259259	13	9	6	220
220	corelli	op01n10a	1687.686470294558	1681	g	major	5	-1	0	0	0.0	0.0	6	0	6	221
221	corelli	op01n10a	1687.686470294558	1681	g	minor	5	-4	2	0	0.8709677419354839	0.0	9	2	6	222
222	corelli	op01n10b	1687.686470294558	1681	g	minor	6	-4	5	-4	0.7714285714285715	0.17142857142857143	10	9	6	223
223	corelli	op01n10c	1687.686470294558	1681	g	minor	6	-4	5	-4	0.8301886792452831	0.0660377358490566	10	9	6	224
224	corelli	op01n10d	1687.686470294558	1681	g	major	5	-1	3	0	0.0	0.0	6	3	6	225
225	corelli	op01n10d	1687.686470294558	1681	g	minor	5	-4	0	-3	0.6923076923076923	0.0	9	3	6	226
226	corelli	op01n10e	1687.686470294558	1681	g	major	5	-1	7	0	0.0	0.10714285714285714	6	7	6	227
227	corelli	op01n10e	1687.686470294558	1681	g	minor	5	-4	5	-4	0.7596153846153846	0.07692307692307693	9	9	6	228
228	corelli	op01n11a	1687.686470294558	1681	d	minor	5	-5	5	-4	1.1355932203389831	0.1016949152542373	10	9	6	229
229	corelli	op01n11b	1687.686470294558	1681	d	major	5	-1	5	-1	0.0	0.0	6	6	6	230
230	corelli	op01n11b	1687.686470294558	1681	d	minor	6	-8	6	-5	1.0093457943925233	0.19626168224299065	14	11	6	231
231	corelli	op01n11c	1687.686470294558	1681	d	major	5	-1	0	0	0.0	0.0	6	0	6	232
232	corelli	op01n11c	1687.686470294558	1681	d	minor	5	-5	5	-5	0.7936507936507936	0.06349206349206349	10	10	6	233
233	corelli	op01n11d	1687.686470294558	1681	d	major	5	-1	5	-1	0.0	0.0	6	6	6	234
234	corelli	op01n11d	1687.686470294558	1681	d	minor	5	-5	5	-5	0.5535714285714286	0.25	10	10	6	235
235	corelli	op01n12a	1687.686470294558	1681	D	major	8	-4	5	-1	0.3492063492063492	0.0	12	6	6	236
236	corelli	op01n12b	1687.686470294558	1681	D	major	8	-2	8	-2	0.18811881188118812	0.12871287128712872	10	10	6	237
237	corelli	op01n12c	1687.686470294558	1681	b	major	6	-3	5	0	0.3333333333333333	0.0	9	5	6	238
238	corelli	op01n12c	1687.686470294558	1681	b	minor	5	-9	4	-3	0.96875	0.0625	14	7	6	239
239	corelli	op01n12d	1687.686470294558	1681	D	major	8	-4	6	-2	0.08888888888888889	0.02666666666666667	12	8	6	240
240	corelli	op03n01a	1687.686470294558	1689	F	major	5	-1	5	-1	0.0	0.0	6	6	6	241
241	corelli	op03n01a	1687.686470294558	1689	F	minor	5	-4	0	0	0.7777777777777778	0.0	9	0	6	242
242	corelli	op03n01b	1687.686470294558	1689	F	major	8	-1	5	-1	0.022727272727272728	0.0	9	6	6	243
243	corelli	op03n01b	1687.686470294558	1689	F	minor	5	-4	2	-4	0.6428571428571429	0.0	9	6	6	244
244	corelli	op03n01c	1687.686470294558	1689	F	major	6	-2	6	-1	0.03125	0.010416666666666666	8	7	6	245
245	corelli	op03n01c	1687.686470294558	1689	F	minor	5	-5	3	-4	0.6842105263157895	0.05263157894736842	10	7	6	246
246	corelli	op03n01d	1687.686470294558	1689	F	major	6	-1	5	-2	0.013888888888888888	0.006944444444444444	7	7	6	247
247	corelli	op03n01d	1687.686470294558	1689	F	minor	5	-7	0	0	1.25	0.0	12	0	6	248
248	corelli	op03n02a	1687.686470294558	1689	D	major	8	-2	5	-1	0.08823529411764706	0.0	10	6	6	249
249	corelli	op03n02b	1687.686470294558	1689	D	major	7	-1	5	-1	0.030927835051546393	0.0	8	6	6	250
250	corelli	op03n02b	1687.686470294558	1689	D	minor	5	-7	1	-3	1.1428571428571428	0.0	12	4	6	251
251	corelli	op03n02c	1687.686470294558	1689	b	major	5	-8	8	0	0.32432432432432434	0.08108108108108109	13	8	6	252
252	corelli	op03n02c	1687.686470294558	1689	b	minor	5	-4	2	-3	0.6851851851851852	0.0	9	5	6	253
253	corelli	op03n02d	1687.686470294558	1689	D	major	6	-3	5	-1	0.09302325581395349	0.0	9	6	6	254
254	corelli	op03n02d	1687.686470294558	1689	D	minor	5	-4	5	-1	0.6857142857142857	0.17142857142857143	9	6	6	255
255	corelli	op03n03a	1687.686470294558	1689	Bb	major	8	-3	5	-1	0.1875	0.0	11	6	6	256
256	corelli	op03n03a	1687.686470294558	1689	Bb	minor	5	-4	1	0	0.9	0.0	9	1	6	257
257	corelli	op03n03b	1687.686470294558	1689	Bb	major	6	-8	6	-1	0.1694915254237288	0.01694915254237288	14	7	6	258
258	corelli	op03n03c	1687.686470294558	1689	Bb	major	6	-8	5	-1	0.12295081967213115	0.0	14	6	6	259
259	corelli	op03n03c	1687.686470294558	1689	Bb	minor	5	-7	0	-4	1.1333333333333333	0.0	12	4	6	260
260	corelli	op03n03d	1687.686470294558	1689	Bb	major	6	-4	5	-1	0.03804347826086957	0.0	10	6	6	261
261	corelli	op03n03d	1687.686470294558	1689	Bb	minor	5	-7	9	0	0.8478260869565217	2.9565217391304346	12	9	6	262
262	corelli	op03n04a	1687.686470294558	1689	b	major	8	-1	5	-1	0.0851063829787234	0.0	9	6	6	263
263	corelli	op03n04a	1687.686470294558	1689	b	minor	5	-8	5	-3	1.048780487804878	0.08536585365853659	13	8	6	264
264	corelli	op03n04b	1687.686470294558	1689	b	minor	6	-7	4	-5	0.7007299270072993	0.072992700729927	13	9	6	265
265	corelli	op03n04c	1687.686470294558	1689	b	major	8	-4	6	0	0.25	0.022727272727272728	12	6	6	266
266	corelli	op03n04c	1687.686470294558	1689	b	minor	9	-5	5	-4	1.121212121212121	0.10606060606060606	14	9	6	267
267	corelli	op03n04d	1687.686470294558	1689	b	minor	6	-7	2	-4	1.0584795321637428	0.0	13	6	6	268
268	corelli	op03n05a	1687.686470294558	1689	d	major	5	-1	5	-1	0.0	0.0	6	6	6	269
269	corelli	op03n05a	1687.686470294558	1689	d	minor	6	-5	5	-4	0.9393939393939394	0.06060606060606061	11	9	6	270
270	corelli	op03n05b	1687.686470294558	1689	d	major	5	-1	3	0	0.0	0.0	6	3	6	271
271	corelli	op03n05b	1687.686470294558	1689	d	minor	5	-4	2	-4	0.8064516129032258	0.0	9	6	6	272
272	corelli	op03n05c	1687.686470294558	1689	d	major	5	-1	4	-1	0.0	0.0	6	5	6	273
273	corelli	op03n05c	1687.686470294558	1689	d	minor	5	-4	3	-3	0.9347826086956522	0.043478260869565216	9	6	6	274
274	corelli	op03n05d	1687.686470294558	1689	d	major	8	-1	5	-1	0.11538461538461539	0.0	9	6	6	275
275	corelli	op03n05d	1687.686470294558	1689	d	minor	6	-4	5	-4	1.041237113402062	0.08247422680412371	10	9	6	276
276	corelli	op03n06a	1687.686470294558	1689	G	major	8	-2	5	-2	0.07142857142857142	0.02040816326530612	10	7	6	277
277	corelli	op03n06a	1687.686470294558	1689	G	minor	5	-4	2	0	0.8571428571428571	0.0	9	2	6	278
278	corelli	op03n06b	1687.686470294558	1689	e	minor	5	-8	5	-4	0.8148148148148148	0.05555555555555555	13	9	6	279
279	corelli	op03n06c	1687.686470294558	1689	G	major	6	-3	5	-1	0.0661764705882353	0.0	9	6	6	280
280	corelli	op03n06c	1687.686470294558	1689	G	minor	5	-4	1	-3	0.8181818181818182	0.0	9	4	6	281
281	corelli	op03n06d	1687.686470294558	1689	G	major	8	-1	6	-1	0.15083798882681565	0.00558659217877095	9	7	6	282
282	corelli	op03n07a	1687.686470294558	1689	e	minor	6	-5	5	-1	0.8947368421052632	0.05263157894736842	11	6	6	283
283	corelli	op03n07b	1687.686470294558	1689	e	major	5	-1	5	-1	0.0	0.0	6	6	6	284
284	corelli	op03n07b	1687.686470294558	1689	e	minor	5	-4	3	-3	0.7232142857142857	0.008928571428571428	9	6	6	285
285	corelli	op03n07c	1687.686470294558	1689	e	major	5	-1	4	0	0.0	0.0	6	4	6	286
286	corelli	op03n07c	1687.686470294558	1689	e	minor	5	-4	2	-3	1.0263157894736843	0.0	9	5	6	287
287	corelli	op03n07d	1687.686470294558	1689	e	major	6	-2	4	-1	0.11764705882352941	0.0	8	5	6	288
288	corelli	op03n07d	1687.686470294558	1689	e	minor	5	-4	3	-4	0.7846153846153846	0.015384615384615385	9	7	6	289
289	corelli	op03n08a	1687.686470294558	1689	C	major	6	-3	5	-1	0.043478260869565216	0.0	9	6	6	290
290	corelli	op03n08a	1687.686470294558	1689	C	minor	5	-4	5	-3	0.7058823529411765	0.17647058823529413	9	8	6	291
291	corelli	op03n08b	1687.686470294558	1689	C	major	9	-1	6	-1	0.2549019607843137	0.013071895424836602	10	7	6	292
292	corelli	op03n08c	1687.686470294558	1689	a	major	8	-1	4	-1	0.32	0.0	9	5	6	293
293	corelli	op03n08c	1687.686470294558	1689	a	minor	5	-5	0	-3	0.7659574468085106	0.0	10	3	6	294
294	corelli	op03n08d	1687.686470294558	1689	C	major	8	-1	6	-2	0.052083333333333336	0.03125	9	8	6	295
295	corelli	op03n08d	1687.686470294558	1689	C	minor	5	-4	3	-4	0.8823529411764706	0.058823529411764705	9	7	6	296
296	corelli	op03n09a	1687.686470294558	1689	f	minor	6	-4	2	-3	1.1791044776119404	0.0	10	5	6	297
297	corelli	op03n09b	1687.686470294558	1689	f	major	8	-1	6	-1	0.25925925925925924	0.037037037037037035	9	7	6	298
298	corelli	op03n09b	1687.686470294558	1689	f	minor	6	-4	3	-3	0.84	0.02666666666666667	10	6	6	299
299	corelli	op03n09c	1687.686470294558	1689	f	major	7	-1	5	0	0.14285714285714285	0.0	8	5	6	300
300	corelli	op03n09c	1687.686470294558	1689	f	minor	5	-7	3	-3	0.84375	0.015625	12	6	6	301
301	corelli	op03n09d	1687.686470294558	1689	f	minor	5	-7	5	-4	0.9661016949152542	0.03389830508474576	12	9	6	302
302	corelli	op03n10a	1687.686470294558	1689	a	minor	5	-4	1	-4	0.8723404255319149	0.0	9	5	6	303
303	corelli	op03n10b	1687.686470294558	1689	a	major	7	-4	5	-1	0.32	0.0	11	6	6	304
304	corelli	op03n10b	1687.686470294558	1689	a	minor	6	-4	5	-4	0.9421487603305785	0.049586776859504134	10	9	6	305
305	corelli	op03n10c	1687.686470294558	1689	a	minor	6	-4	2	-4	1.0833333333333333	0.0	10	6	6	306
306	corelli	op03n10d	1687.686470294558	1689	a	minor	9	-5	5	-5	1.1415929203539823	0.09734513274336283	14	10	6	307
307	corelli	op03n11a	1687.686470294558	1689	g	major	6	-3	6	0	0.3	0.1	9	6	6	308
308	corelli	op03n11a	1687.686470294558	1689	g	minor	6	-5	5	-3	1.1296296296296295	0.18518518518518517	11	8	6	309
309	corelli	op03n11b	1687.686470294558	1689	g	major	5	-3	5	-1	0.06382978723404255	0.0	8	6	6	310
310	corelli	op03n11b	1687.686470294558	1689	g	minor	5	-5	2	-4	0.9026548672566371	0.0	10	6	6	311
311	corelli	op03n11c	1687.686470294558	1689	g	major	6	-1	0	0	0.14285714285714285	0.0	7	0	6	312
312	corelli	op03n11c	1687.686470294558	1689	g	minor	5	-5	0	-3	1.0	0.0	10	3	6	313
313	corelli	op03n11d	1687.686470294558	1689	g	major	5	-3	5	0	0.15384615384615385	0.0	8	5	6	314
314	corelli	op03n11d	1687.686470294558	1689	g	minor	5	-4	3	-3	0.9846153846153847	0.015384615384615385	9	6	6	315
315	corelli	op03n12a	1687.686470294558	1689	A	major	6	-3	5	0	0.25	0.0	9	5	6	316
316	corelli	op03n12b	1687.686470294558	1689	E	major	5	-1	5	-1	0.0	0.0	6	6	6	317
317	corelli	op03n12c	1687.686470294558	1689	E	major	6	-3	5	0	0.13157894736842105	0.0	9	5	6	318
318	corelli	op03n12d	1687.686470294558	1689	A	major	5	-1	5	-1	0.0	0.0	6	6	6	319
319	corelli	op03n12e	1687.686470294558	1689	A	major	6	-3	5	-2	0.06578947368421052	0.013157894736842105	9	7	6	320
320	corelli	op03n12f	1687.686470294558	1689	A	major	6	-3	5	-2	0.03296703296703297	0.005494505494505495	9	7	6	321
321	corelli	op03n12f	1687.686470294558	1689	A	minor	5	-4	3	-1	0.9	0.1	9	4	6	322
322	corelli	op03n12g	1687.686470294558	1689	A	major	8	-1	5	-1	0.05128205128205128	0.0	9	6	6	323
323	corelli	op03n12g	1687.686470294558	1689	A	minor	5	-4	0	0	0.8571428571428571	0.0	9	0	6	324
324	corelli	op04n01a	1687.686470294558	1694	C	major	8	-1	5	-1	0.10909090909090909	0.0	9	6	6	325
325	corelli	op04n01a	1687.686470294558	1694	C	minor	5	-4	2	-3	1.125	0.0	9	5	6	326
326	corelli	op04n01b	1687.686470294558	1694	C	major	6	-1	6	-2	0.047619047619047616	0.047619047619047616	7	8	6	327
327	corelli	op04n01b	1687.686470294558	1694	C	minor	5	-4	5	-4	0.75	0.3333333333333333	9	9	6	328
328	corelli	op04n01c	1687.686470294558	1694	a	minor	6	-4	1	0	1.0	0.0	10	1	6	329
329	corelli	op04n01d	1687.686470294558	1694	C	major	7	-3	5	-2	0.125	0.008333333333333333	10	7	6	330
330	corelli	op04n01d	1687.686470294558	1694	C	minor	5	-5	2	-2	0.9230769230769231	0.0	10	4	6	331
331	corelli	op04n02a	1687.686470294558	1694	g	major	5	-1	5	0	0.0	0.0	6	5	6	332
332	corelli	op04n02a	1687.686470294558	1694	g	minor	5	-4	1	-4	0.8524590163934426	0.0	9	5	6	333
333	corelli	op04n02b	1687.686470294558	1694	g	major	5	-1	0	0	0.0	0.0	6	0	6	334
334	corelli	op04n02b	1687.686470294558	1694	g	minor	5	-9	4	-5	1.1868131868131868	0.054945054945054944	14	9	6	335
335	corelli	op04n02c	1687.686470294558	1694	g	minor	5	-4	0	0	1.1111111111111112	0.0	9	0	6	336
336	corelli	op04n02d	1687.686470294558	1694	g	major	9	-1	0	-1	0.3181818181818182	0.0	10	1	6	337
337	corelli	op04n02d	1687.686470294558	1694	g	minor	5	-4	0	-3	1.0	0.0	9	3	6	338
338	corelli	op04n03a	1687.686470294558	1694	A	major	8	-1	5	0	0.07954545454545454	0.0	9	5	6	339
339	corelli	op04n03b	1687.686470294558	1694	A	major	8	-1	6	-1	0.1511627906976744	0.011627906976744186	9	7	6	340
340	corelli	op04n03c	1687.686470294558	1694	A	major	8	-1	8	-1	0.16666666666666666	0.1388888888888889	9	9	6	341
341	corelli	op04n03d	1687.686470294558	1694	A	major	6	-1	4	0	0.030612244897959183	0.0	7	4	6	342
342	corelli	op04n03d	1687.686470294558	1694	A	minor	5	-4	2	-6	1.3611111111111112	0.05555555555555555	9	8	6	343
343	corelli	op04n04a	1687.686470294558	1694	D	major	8	-1	5	-2	0.09090909090909091	0.015151515151515152	9	7	6	344
344	corelli	op04n04b	1687.686470294558	1694	D	major	6	-1	5	0	0.04285714285714286	0.0	7	5	6	345
345	corelli	op04n04b	1687.686470294558	1694	D	minor	5	-4	0	-3	0.875	0.0	9	3	6	346
346	corelli	op04n04c	1687.686470294558	1694	b	major	5	-1	0	0	0.0	0.0	6	0	6	347
347	corelli	op04n04c	1687.686470294558	1694	b	minor	6	-4	2	-3	0.9629629629629629	0.0	10	5	6	348
348	corelli	op04n04d	1687.686470294558	1694	D	major	9	-1	6	-1	0.19791666666666666	0.03125	10	7	6	349
349	corelli	op04n04d	1687.686470294558	1694	D	minor	5	-4	3	-3	1.5555555555555556	0.1111111111111111	9	6	6	350
350	corelli	op04n05a	1687.686470294558	1694	a	major	5	-1	0	-1	0.0	0.0	6	1	6	351
351	corelli	op04n05a	1687.686470294558	1694	a	minor	9	-4	5	-4	0.9620253164556962	0.0379746835443038	13	9	6	352
352	corelli	op04n05b	1687.686470294558	1694	a	major	9	-2	6	0	0.5625	0.0625	11	6	6	353
353	corelli	op04n05b	1687.686470294558	1694	a	minor	5	-6	3	-4	0.684931506849315	0.0136986301369863	11	7	6	354
354	corelli	op04n05c	1687.686470294558	1694	a	major	5	-1	5	-1	0.0	0.0	6	6	6	355
355	corelli	op04n05c	1687.686470294558	1694	a	minor	5	-8	5	-4	0.78125	0.09375	13	9	6	356
356	corelli	op04n05d	1687.686470294558	1694	a	major	6	-1	1	-1	0.1	0.0	7	2	6	357
357	corelli	op04n05d	1687.686470294558	1694	a	minor	6	-4	2	-1	1.1785714285714286	0.0	10	3	6	358
358	corelli	op04n06a	1687.686470294558	1694	E	major	6	-1	4	0	0.045454545454545456	0.0	7	4	6	359
359	corelli	op04n06b	1687.686470294558	1694	E	major	6	-1	3	0	0.024390243902439025	0.0	7	3	6	360
360	corelli	op04n06c	1687.686470294558	1694	b	minor	5	-4	2	-1	1.0	0.0	9	3	6	361
361	corelli	op04n06d	1687.686470294558	1694	E	major	6	-1	5	-1	0.04878048780487805	0.0	7	6	6	362
362	corelli	op04n06d	1687.686470294558	1694	E	minor	5	-4	1	-1	0.9375	0.0	9	2	6	363
363	corelli	op04n06e	1687.686470294558	1694	e	minor	5	-4	2	0	0.8636363636363636	0.0	9	2	6	364
364	corelli	op04n06f	1687.686470294558	1694	E	major	8	-2	6	-2	0.24	0.04	10	8	6	365
365	corelli	op04n06g	1687.686470294558	1694	E	major	7	-3	5	-1	0.09836065573770492	0.0	10	6	6	366
366	corelli	op04n06g	1687.686470294558	1694	E	minor	6	-7	5	-4	2.096774193548387	0.9354838709677419	13	9	6	367
367	corelli	op04n07a	1687.686470294558	1694	F	major	5	-2	5	-1	0.013513513513513514	0.0	7	6	6	368
368	corelli	op04n07a	1687.686470294558	1694	F	minor	5	-4	1	-3	0.8181818181818182	0.0	9	4	6	369
369	corelli	op04n07b	1687.686470294558	1694	F	major	5	-2	4	-1	0.03409090909090909	0.0	7	5	6	370
370	corelli	op04n07b	1687.686470294558	1694	F	minor	5	-4	2	0	1.0	0.0	9	2	6	371
371	corelli	op04n07c	1687.686470294558	1694	d	minor	5	-4	0	0	1.0833333333333333	0.0	9	0	6	372
372	corelli	op04n07d	1687.686470294558	1694	F	major	8	-1	6	-1	0.14634146341463414	0.024390243902439025	9	7	6	373
373	corelli	op04n07d	1687.686470294558	1694	F	minor	5	-3	2	-3	0.8	0.0	8	5	6	374
374	corelli	op04n07e	1687.686470294558	1694	F	major	8	-2	8	-1	0.25	0.09782608695652174	10	9	6	375
375	corelli	op04n08a	1687.686470294558	1694	d	major	7	-1	0	0	0.3333333333333333	0.0	8	0	6	376
376	corelli	op04n08a	1687.686470294558	1694	d	minor	5	-5	2	-3	1.0533333333333332	0.0	10	5	6	377
377	corelli	op04n08b	1687.686470294558	1694	d	major	8	-1	6	-1	0.17777777777777778	0.044444444444444446	9	7	6	378
378	corelli	op04n08b	1687.686470294558	1694	d	minor	5	-4	5	-4	0.6976744186046512	0.18604651162790697	9	9	6	379
379	corelli	op04n08c	1687.686470294558	1694	d	major	5	-1	4	-1	0.0	0.0	6	5	6	380
380	corelli	op04n08c	1687.686470294558	1694	d	minor	5	-4	2	-4	0.6	0.0	9	6	6	381
381	corelli	op04n09a	1687.686470294558	1694	Bb	major	7	-1	5	-1	0.06349206349206349	0.0	8	6	6	382
382	corelli	op04n09a	1687.686470294558	1694	Bb	minor	5	-4	0	-1	1.3846153846153846	0.0	9	1	6	383
383	corelli	op04n09b	1687.686470294558	1694	Bb	major	6	-2	4	0	0.054945054945054944	0.0	8	4	6	384
384	corelli	op04n09b	1687.686470294558	1694	Bb	minor	5	-4	2	-1	0.5454545454545454	0.0	9	3	6	385
385	corelli	op04n09c	1687.686470294558	1694	g	minor	5	-4	0	-2	0.8333333333333334	0.0	9	2	6	386
386	corelli	op04n09d	1687.686470294558	1694	Bb	major	9	-1	7	-1	0.2564102564102564	0.042735042735042736	10	8	6	387
387	corelli	op04n09d	1687.686470294558	1694	Bb	minor	5	-4	3	-3	1.148936170212766	0.02127659574468085	9	6	6	388
388	corelli	op04n10a	1687.686470294558	1694	G	major	6	0	5	0	0.25	0.0	6	5	6	389
389	corelli	op04n10b	1687.686470294558	1694	G	major	8	-1	6	-1	0.08974358974358974	0.01282051282051282	9	7	6	390
390	corelli	op04n10b	1687.686470294558	1694	G	minor	5	-6	3	-5	1.2	0.12	11	8	6	391
