	corpus	piece	corpus_year	piece_year	period_Fabian	period_Johannes	globalkey	localkey_mode	total_WLD	chord_num	avg_WLD	corpus_id	piece_id
81	frescobaldi_fiori_musicali	12.22_Christe,_Tema_F_1	1635.0	1635	Renaissance	pre-Baroque	d	minor	23.56213	43	0.5479565116279069	4	56
82	frescobaldi_fiori_musicali	12.23_Christe,_Tema_F_2	1635.0	1635	Renaissance	pre-Baroque	d	minor	29.437749999999998	52	0.5661105769230769	4	57
83	frescobaldi_fiori_musicali	12.24_Kyrie,_Tema_G_1	1635.0	1635	Renaissance	pre-Baroque	d	minor	25.9061	51	0.5079627450980392	4	58
84	frescobaldi_fiori_musicali	12.25_Kyrie,_Tema_G_2	1635.0	1635	Renaissance	pre-Baroque	d	minor	33.90666	65	0.5216409230769231	4	59
85	frescobaldi_fiori_musicali	12.26_Kyrie,_Tema_H	1635.0	1635	Renaissance	pre-Baroque	d	minor	37.34945	63	0.5928484126984127	4	60
86	frescobaldi_fiori_musicali	12.27_Canzon_dopo_l'Epistola	1635.0	1635	Renaissance	pre-Baroque	C	major	110.51395	208	0.5313170673076922	4	61
87	frescobaldi_fiori_musicali	12.28_Toccata_avanti_il_Recercar	1635.0	1635	Renaissance	pre-Baroque	d	minor	42.18729	60	0.7031215	4	62
88	frescobaldi_fiori_musicali	12.29_Recercar_cromaticho_post_il_Credo	1635.0	1635	Renaissance	pre-Baroque	d	minor	139.90139	244	0.5733663524590163	4	63
89	frescobaldi_fiori_musicali	12.30_Alto_recercar	1635.0	1635	Renaissance	pre-Baroque	g	minor	180.07218	314	0.5734782802547771	4	64
90	frescobaldi_fiori_musicali	12.32_Recercar_con_obligo_del_Basso_come_appare	1635.0	1635	Renaissance	pre-Baroque	C	major	99.21606	177	0.5605427118644067	4	65
91	frescobaldi_fiori_musicali	12.32_Recercar_con_obligo_del_Basso_come_appare	1635.0	1635	Renaissance	pre-Baroque	C	minor	19.904889999999998	34	0.5854379411764705	4	65
92	frescobaldi_fiori_musicali	12.34_Toccata_avanti_la_Messa_della_Madonna	1635.0	1635	Renaissance	pre-Baroque	d	minor	23.30404	38	0.6132642105263159	4	66
93	frescobaldi_fiori_musicali	12.35_Kyrie,_Tema_I	1635.0	1635	Renaissance	pre-Baroque	d	minor	24.1741	42	0.5755738095238095	4	67
94	frescobaldi_fiori_musicali	12.36_Kyrie,_Tema_K	1635.0	1635	Renaissance	pre-Baroque	d	minor	24.75252	46	0.5380982608695652	4	68
95	frescobaldi_fiori_musicali	12.37_Christe,_Tema_L	1635.0	1635	Renaissance	pre-Baroque	d	minor	34.74773	61	0.5696349180327869	4	69
96	frescobaldi_fiori_musicali	12.38_Christe,_Tema_M	1635.0	1635	Renaissance	pre-Baroque	d	minor	23.09945	40	0.57748625	4	70
97	frescobaldi_fiori_musicali	12.39_Kyrie,_Tema_N	1635.0	1635	Renaissance	pre-Baroque	d	minor	17.7048	34	0.5207294117647059	4	71
98	frescobaldi_fiori_musicali	12.40_Kyrie,_Tema_O	1635.0	1635	Renaissance	pre-Baroque	d	minor	29.104309999999998	53	0.5491379245283019	4	72
99	frescobaldi_fiori_musicali	12.41_Canzon_dopo_l'Epistola	1635.0	1635	Renaissance	pre-Baroque	g	minor	63.463969999999996	126	0.5036823015873015	4	73
100	frescobaldi_fiori_musicali	12.42_Recercar_dopo_il_Credo	1635.0	1635	Renaissance	pre-Baroque	g	minor	81.36860999999999	156	0.5215936538461537	4	74
101	frescobaldi_fiori_musicali	12.43_Toccata_avanti_il_Recercar	1635.0	1635	Renaissance	pre-Baroque	a	minor	21.132939999999998	38	0.5561299999999999	4	75
102	frescobaldi_fiori_musicali	12.44_Recercar_con_obligo_di_cantare_la_quinta_parte_non_senza_toccarla	1635.0	1635	Renaissance	pre-Baroque	a	minor	110.64489999999999	201	0.5504721393034826	4	76
103	frescobaldi_fiori_musicali	12.46_Bergamasca	1635.0	1635	Renaissance	pre-Baroque	G	major	221.43901	412	0.5374733252427184	4	77
104	frescobaldi_fiori_musicali	12.47_Capriccio_sopra_la_Girolmeta	1635.0	1635	Renaissance	pre-Baroque	G	major	212.18286999999998	372	0.5703840591397848	4	78
105	kleine_geistliche_konzerte	op08n01swv282_Eile_mich,_Gott,_zu_erretten	1637.9308224442736	1636	Renaissance	pre-Baroque	d	minor	45.61582	84	0.5430454761904762	5	79
106	kleine_geistliche_konzerte	op08n02swv283_Bringt_her_dem_Herren	1637.9308224442736	1636	Renaissance	pre-Baroque	C	major	87.63203999999999	176	0.4979093181818181	5	80
107	kleine_geistliche_konzerte	op08n03swv284_Ich_danke_dem_Herrn_von_ganzem_Herzen	1637.9308224442736	1636	Renaissance	pre-Baroque	g	minor	120.31241999999999	237	0.5076473417721519	5	81
108	kleine_geistliche_konzerte	op08n04swv285_O_süsser,_o_freundlicher	1637.9308224442736	1636	Renaissance	pre-Baroque	g	minor	98.00480999999999	193	0.5077969430051813	5	82
109	kleine_geistliche_konzerte	op08n05swv286_Der_Herr_ist_gross	1637.9308224442736	1636	Renaissance	pre-Baroque	G	major	67.54030999999999	139	0.48590151079136684	5	83
