	corpus	piece	corpus_year	piece_year	period_Fabian	period_Johannes	globalkey	localkey	localkey_mode	total_WLD	chord_num	avg_WLD	corpus_id	piece_id
0	peri_euridice	peri_euridice_scene_0	1600.0	1600	Renaissance	pre-Baroque	F	I	major	13.16	29	0.4537931034482759	1	1
1	peri_euridice	peri_euridice_scene_1	1600.0	1600	Renaissance	pre-Baroque	G	I	major	16.46551	103	0.1598593203883495	1	2
2	peri_euridice	peri_euridice_scene_1	1600.0	1600	Renaissance	pre-Baroque	G	bVII	major	10.91513	79	0.13816620253164558	1	2
3	peri_euridice	peri_euridice_scene_1	1600.0	1600	Renaissance	pre-Baroque	G	I	major	36.165009999999995	103	0.35111660194174754	1	2
4	peri_euridice	peri_euridice_scene_1	1600.0	1600	Renaissance	pre-Baroque	G	i	minor	61.36636	126	0.4870346031746032	1	2
5	peri_euridice	peri_euridice_scene_1	1600.0	1600	Renaissance	pre-Baroque	G	bVII	major	27.819619999999997	79	0.3521470886075949	1	2
6	peri_euridice	peri_euridice_scene_2	1600.0	1600	Renaissance	pre-Baroque	G	I	major	145.72561	467	0.31204627408993574	1	3
7	peri_euridice	peri_euridice_scene_2	1600.0	1600	Renaissance	pre-Baroque	G	i	minor	18.2334	165	0.11050545454545455	1	3
8	peri_euridice	peri_euridice_scene_2	1600.0	1600	Renaissance	pre-Baroque	G	bIII	major	17.67378	36	0.49093833333333337	1	3
9	peri_euridice	peri_euridice_scene_2	1600.0	1600	Renaissance	pre-Baroque	G	I	major	17.51858	467	0.03751301927194861	1	3
10	peri_euridice	peri_euridice_scene_2	1600.0	1600	Renaissance	pre-Baroque	G	i	minor	6.125509999999999	165	0.03712430303030303	1	3
11	peri_euridice	peri_euridice_scene_2	1600.0	1600	Renaissance	pre-Baroque	G	I	major	77.79809999999999	467	0.16659122055674516	1	3
12	peri_euridice	peri_euridice_scene_2	1600.0	1600	Renaissance	pre-Baroque	G	i	minor	60.556129999999996	165	0.36700684848484844	1	3
13	peri_euridice	peri_euridice_scene_3	1600.0	1600	Renaissance	pre-Baroque	G	I	major	2.82	55	0.05127272727272727	1	4
14	peri_euridice	peri_euridice_scene_3	1600.0	1600	Renaissance	pre-Baroque	G	IV	major	66.83993	130	0.5141533076923076	1	4
15	peri_euridice	peri_euridice_scene_3	1600.0	1600	Renaissance	pre-Baroque	G	bIII	major	37.89929	78	0.48588833333333337	1	4
16	peri_euridice	peri_euridice_scene_3	1600.0	1600	Renaissance	pre-Baroque	G	I	major	24.7548	55	0.4500872727272727	1	4
