	corpus	piece	corpus_id	piece_id	corpus_year	piece_year	period_Johannes	period_Fabian	globalkey	localkey	WLC	OLC	WLD
128	monteverdi_madrigals	5-04c	2	15	1609.1691322587767	1605	pre-Baroque	Renaissance	g	VII	0.0	0.0	0.47
129	monteverdi_madrigals	5-04c	2	15	1609.1691322587767	1605	pre-Baroque	Renaissance	g	v	0.42857142857142855	0.0	0.21386777777777777
130	monteverdi_madrigals	5-04c	2	15	1609.1691322587767	1605	pre-Baroque	Renaissance	g	i	0.7142857142857143	0.0	0.05346694444444444
131	monteverdi_madrigals	5-04d	2	16	1609.1691322587767	1605	pre-Baroque	Renaissance	g	i	0.5	0.0	0.05035714285714286
132	monteverdi_madrigals	5-04d	2	16	1609.1691322587767	1605	pre-Baroque	Renaissance	g	v	0.375	0.125	0.11058823529411764
133	monteverdi_madrigals	5-04d	2	16	1609.1691322587767	1605	pre-Baroque	Renaissance	g	i	1.0	0.08333333333333333	0.24089839285714285
134	monteverdi_madrigals	5-04d	2	16	1609.1691322587767	1605	pre-Baroque	Renaissance	g	IV	0.0	0.0	0.16402090909090908
135	monteverdi_madrigals	5-04d	2	16	1609.1691322587767	1605	pre-Baroque	Renaissance	g	VII	0.0	0.0	0.2169230769230769
136	monteverdi_madrigals	5-04d	2	16	1609.1691322587767	1605	pre-Baroque	Renaissance	g	v	0.7777777777777778	0.0	0.1386914705882353
137	monteverdi_madrigals	5-04d	2	16	1609.1691322587767	1605	pre-Baroque	Renaissance	g	i	1.0	0.0	0.02517857142857143
138	monteverdi_madrigals	5-04d	2	16	1609.1691322587767	1605	pre-Baroque	Renaissance	g	IV	0.0	0.0	0.13903
139	monteverdi_madrigals	5-04d	2	16	1609.1691322587767	1605	pre-Baroque	Renaissance	g	VII	0.0	0.0	0.10846153846153846
140	monteverdi_madrigals	5-04d	2	16	1609.1691322587767	1605	pre-Baroque	Renaissance	g	v	1.0	0.0	0.08294117647058823
141	monteverdi_madrigals	5-04d	2	16	1609.1691322587767	1605	pre-Baroque	Renaissance	g	IV	0.0	0.0	0.1295918181818182
142	monteverdi_madrigals	5-04d	2	16	1609.1691322587767	1605	pre-Baroque	Renaissance	g	VII	0.0	0.0	0.14461538461538462
143	monteverdi_madrigals	5-04d	2	16	1609.1691322587767	1605	pre-Baroque	Renaissance	g	i	1.1666666666666667	0.16666666666666666	0.14150749999999998
144	monteverdi_madrigals	5-04d	2	16	1609.1691322587767	1605	pre-Baroque	Renaissance	g	IV	0.0	0.0	0.1536190909090909
145	monteverdi_madrigals	5-04d	2	16	1609.1691322587767	1605	pre-Baroque	Renaissance	g	v	1.0	0.36363636363636365	0.18497764705882352
146	monteverdi_madrigals	5-04d	2	16	1609.1691322587767	1605	pre-Baroque	Renaissance	g	i	1.3636363636363635	0.18181818181818182	0.12220964285714286
147	monteverdi_madrigals	5-04e	2	17	1609.1691322587767	1605	pre-Baroque	Renaissance	g	i	0.5	0.0	0.06693292307692308
148	monteverdi_madrigals	5-04e	2	17	1609.1691322587767	1605	pre-Baroque	Renaissance	g	v	0.6666666666666666	0.0	0.060100181818181816
149	monteverdi_madrigals	5-04e	2	17	1609.1691322587767	1605	pre-Baroque	Renaissance	g	VII	0.05555555555555555	0.0	0.22556488372093023
150	monteverdi_madrigals	5-04e	2	17	1609.1691322587767	1605	pre-Baroque	Renaissance	g	IV	0.0	0.0	0.13225545454545454
151	monteverdi_madrigals	5-04e	2	17	1609.1691322587767	1605	pre-Baroque	Renaissance	g	III	0.0	0.25	0.25409529411764703
