	Unnamed: 0	corpus	piece	corpus_year	piece_year	globalkey	localkey	max_root	min_root	max_ct	min_ct	max_nct	min_nct	tones_in_span	tones_in_span_in_C	root	RC	ct	CTC	nct	NCTC	r_fifths_range	ct_fifths_range	nct_fifths_range	corpus_id	piece_id	mode
429	429	bach_en_fr_suites	BWV814_05_Menuett	1721.7536076006097	1725	b	i	6.0	-4.0	6	-4	5	-5	[-3, 0, 1]	[[5], [2], [6], [5], [5], [6]]	0.0	0.1397849462365591	[-3, 1]	0.8172043010752689	[]	0.053763440860215	10.0	10	10	10	430	minor
430	430	bach_en_fr_suites	BWV814_06_Trio	1721.7536076006097	1725	b	i	5.0	-4.0	5	-5	5	-4	[-4, -3, 0, 1]	[[5], [2], [6], [1]]	0.0	0.3548387096774194	[-3, 1]	0.532258064516129	[-4]	0.1451612903225806	9.0	10	9	10	431	minor
431	431	bach_en_fr_suites	BWV814_07_Gigue	1721.7536076006097	1725	b	i	6.0	-4.0	6	-5	6	-4	[0]	[[5]]	0.0	0.1513157894736842	[-3, 1]	0.4934210526315789	[]	0.0592105263157894	10.0	11	10	10	432	minor
456	456	couperin_concerts	c01n03_sarabande	1723.4204871060172	1722	g	i	2.0	-3.0	5	-4	5	-4	[0]	[[1, 1]]	0.0	0.0	[-3, 1]	0.8360655737704918	[]	0.1147540983606557	5.0	9	9	11	457	minor
457	457	couperin_concerts	c01n04_gavotte	1723.4204871060172	1722	g	i	3.0	-4.0	5	-4	5	-4	[0, 1, -4]	[[1], [2], [-3]]	0.0	0.0	[-3, 1]	1.08	[-4]	0.06	7.0	9	9	11	458	minor
459	459	couperin_concerts	c01n06_menuet_en_trio	1723.4204871060172	1722	g	i	5.0	-4.0	6	-4	7	-4	[-1, 0, 1, 2, 5, -4, -3]	[[1], [1, 1], [6, 3], [1, -2], [3, 0], [-2, 2], [0, -3], [1], [-2, 2], [3], [-2], [0]]	0.0	0.1333333333333333	[-3, 1]	0.8444444444444444	[-1, 2, 5, -4]	0.3333333333333333	9.0	10	11	11	460	minor
462	462	couperin_concerts	c02n03_air_tendre	1723.4204871060172	1722	d	i	3.0	-4.0	6	-4	5	-4	[0, 2, -3]	[[2], [-1], [4], [4]]	0.0	0.0120481927710843	[-3, 1]	0.963855421686747	[2]	0.0481927710843373	7.0	10	9	11	463	minor
463	463	couperin_concerts	c02n04_air_contrefugue	1723.4204871060172	1722	d	i	5.0	-4.0	5	-4	5	-4	[0, 1, 2, 3, 5, -3]	[[3], [3], [4], [4], [-1], [3], [3], [7], [7], [2], [3], [3], [5], [3], [7], [2]]	1.0	0.0728476821192053	[5, 2]	1.0463576158940395	[0, 3, -3]	0.1788079470198675	9.0	9	9	11	464	minor
467	467	couperin_concerts	c03n03_courante	1723.4204871060172	1722	a	i	5.0	-4.0	6	-4	5	-4	[-3, -2, 0, 1, 2, 5]	[[3, 0], [8], [3, 0], [4, 3], [1, 5]]	0.0	0.0319148936170212	[-3, 1]	0.9574468085106383	[-2, 2, 5]	0.1808510638297872	9.0	10	9	11	468	minor
468	468	couperin_concerts	c03n04_sarabande_grave	1723.4204871060172	1722	a	i	3.0	-4.0	6	-5	5	-4	[-2, 0]	[[3], [3], [1]]	0.0	0.0140845070422535	[-3, 1]	0.8169014084507042	[-2]	0.3380281690140845	7.0	11	9	11	469	minor
469	469	couperin_concerts	c03n05_gavotte	1723.4204871060172	1722	a	i	5.0	-4.0	5	-4	6	-4	[-3, -1, 0, 2]	[[3], [0], [5], [2], [3], [0], [0]]	0.0	0.0120481927710843	[-3, 1]	0.8072289156626506	[-1, 2]	0.0963855421686747	9.0	9	10	11	470	minor
472	472	couperin_concerts	c03n08_chaconne_legere	1723.4204871060172	1722	a	i	5.0	-4.0	6	-4	5	-4	[0, 1]	[[3, 4]]	0.0	0.086021505376344	[-3, 1]	0.6379928315412187	[]	0.014336917562724	9.0	10	9	11	473	minor
473	473	couperin_concerts	c04n01_prelude	1723.4204871060172	1722	e	i	6.0	-4.0	5	-6	5	-4	[-3, 0]	[[4], [1]]	0.0	0.0465116279069767	[-3, 1]	0.8023255813953488	[]	0.0116279069767441	10.0	11	9	11	474	minor
474	474	couperin_concerts	c04n02_allemande	1723.4204871060172	1722	e	i	4.0	-4.0	5	-4	5	-3	[-3, -1, 0, 2]	[[4, 1], [6, 3]]	0.0	0.0	[-3, 1]	0.8441558441558441	[-1, 2]	0.0649350649350649	8.0	9	8	11	475	minor
476	476	couperin_concerts	c04n04_courante_a_litalienne	1723.4204871060172	1722	e	i	5.0	-3.0	7	-5	7	-4	[-4, -3, -2, -1, 0, 1, 2]	[[4], [2], [0], [5], [0], [5], [3], [1], [6], [6], [1], [6], [4], [4, 1], [2, 6], [0, 4]]	0.0	0.0298507462686567	[-3, 1]	1.0149253731343284	[-4, -2, -1, 2]	0.2611940298507462	8.0	12	11	11	477	minor
482	482	couperin_concerts	c05n03_sarabande	1723.4204871060172	1724	f	i	2.0	-4.0	5	-4	5	-4	[-3, 0]	[[-1], [-4]]	0.0	0.0	[-3, 1]	0.7407407407407407	[]	0.074074074074074	6.0	9	9	11	483	minor
483	483	couperin_concerts	c05n04_gavote	1723.4204871060172	1724	f	i	3.0	-4.0	5	-6	5	-4	[-3, 0]	[[-1], [-1], [-4]]	0.0	0.0	[-3, 1]	0.826530612244898	[]	0.1836734693877551	7.0	11	9	11	484	minor
490	490	couperin_concerts	c07n01_grave	1723.4204871060172	1724	g	i	5.0	-4.0	6	-4	5	-4	[1, 2]	[[2], [3]]	1.0	0.1111111111111111	[5, 2]	1.037037037037037	[]	0.0123456790123456	9.0	10	9	11	491	minor
491	491	couperin_concerts	c07n02_allemande	1723.4204871060172	1724	g	i	5.0	-4.0	8	-7	6	-4	[-1, 0, 1, 2, -3]	[[1], [3], [-2], [0], [2], [1], [2], [3]]	0.0	0.0	[-3, 1]	0.7443609022556391	[-1, 2]	0.0451127819548872	9.0	15	10	11	492	minor
492	492	couperin_concerts	c07n03_sarabande	1723.4204871060172	1724	g	i	5.0	-1.0	9	-4	3	-4	[0, 1, -4]	[[1], [-3], [2], [1], [1]]	0.0	0.054054054054054	[-3, 1]	1.0135135135135136	[-4]	0.054054054054054	6.0	13	7	11	493	minor
493	493	couperin_concerts	c07n04_fuguete	1723.4204871060172	1724	g	i	5.0	-3.0	5	-4	8	-4	[-1, 0, 1, 2, -4, -3]	[[1], [-2], [3], [-2], [0], [2], [-3]]	0.0	0.0704225352112676	[-3, 1]	0.7464788732394366	[-1, 2, -4]	0.352112676056338	8.0	9	12	11	494	minor
494	494	couperin_concerts	c07n05_gavote	1723.4204871060172	1724	g	i	2.0	-4.0	5	-4	5	-4	[-1, 0, 1, -4, -3]	[[-2], [2], [0], [2], [-3, 1]]	0.0	0.0	[-3, 1]	0.9464285714285714	[-1, -4]	0.125	6.0	9	9	11	495	minor
495	495	couperin_concerts	c07n06_siciliene	1723.4204871060172	1724	g	i	5.0	-2.0	6	-7	5	-4	[-1, 0, 1, 2, -3]	[[2], [0], [2], [1], [3], [3], [-2], [1]]	0.0	0.0594059405940594	[-3, 1]	0.8217821782178217	[-1, 2]	0.0594059405940594	7.0	13	9	11	496	minor
497	497	couperin_concerts	c08n02_ritournele	1723.4204871060172	1724	g	i	5.0	-4.0	5	-5	5	-4	[0, 1, 2, -3]	[[1], [-2, 2], [3], [-2], [1, -2, 1]]	0.0	0.1311475409836065	[-3, 1]	1.1557377049180328	[2]	0.1639344262295081	9.0	10	9	11	498	minor
498	498	couperin_concerts	c08n03_air	1723.4204871060172	1724	g	i	4.0	-4.0	6	-4	6	-4	[0, 1, 3]	[[1], [2], [4]]	0.0	0.0163934426229508	[-3, 1]	0.6065573770491803	[3]	0.1967213114754098	8.0	10	10	11	499	minor
499	499	couperin_concerts	c08n04_air_tendre	1723.4204871060172	1724	g	i	2.0	-1.0	6	-4	5	-4	[0, 1]	[[1, 2]]	0.0	0.0	[-3, 1]	0.7058823529411765	[]	0.0	3.0	10	9	11	500	minor
502	502	couperin_concerts	c08n07_air	1723.4204871060172	1724	g	i	4.0	-4.0	6	-4	5	-4	[0]	[[1, 1]]	0.0	0.0	[-3, 1]	0.726027397260274	[]	0.0821917808219178	8.0	10	9	11	503	minor
505	505	couperin_concerts	c08n10_air_lentement	1723.4204871060172	1724	g	i	4.0	-4.0	8	-5	5	-5	[0, -3]	[[1], [-2], [1]]	0.0	0.0204081632653061	[-3, 1]	0.7244897959183674	[]	0.1428571428571428	8.0	13	10	11	506	minor
512	512	couperin_concerts	c09n06_Sarabande	1723.4204871060172	1724	e	i	3.0	-1.0	6	-4	6	-4	[-3, 0, 5, 2]	[[4], [1], [9], [4], [4], [6], [1], [4, 1]]	0.0	0.0	[-3, 1]	0.9183673469387756	[5, 2]	0.2857142857142857	4.0	10	10	11	513	minor
513	513	couperin_concerts	c09n07_douceur	1723.4204871060172	1724	e	i	5.0	-4.0	7	-4	5	-4	[-3, 0]	[[4, 1]]	0.0	0.0104166666666666	[-3, 1]	0.9270833333333334	[]	0.0625	9.0	11	9	11	514	minor
514	514	couperin_concerts	c09n08_caetera	1723.4204871060172	1724	e	i	3.0	-4.0	6	-4	5	-4	[-3, 0, 1, 2, 3, 5]	[[4], [4], [1], [6], [4], [9], [7], [5]]	0.0	0.0	[-3, 1]	0.4305555555555556	[2, 3, 5]	0.1527777777777778	7.0	10	9	11	515	minor
515	515	couperin_concerts	c10n01_gravement	1723.4204871060172	1724	a	i	6.0	-5.0	6	-4	5	-5	[-3, 0, 2]	[[0], [5], [3]]	0.0	0.0821917808219178	[-3, 1]	1.0684931506849316	[2]	0.1917808219178082	11.0	10	10	11	516	minor
516	516	couperin_concerts	c10n02_air	1723.4204871060172	1724	a	i	5.0	-4.0	6	-4	5	-4	[-3, 0, 1]	[[3], [3], [4], [3], [3, 0], [4, 3], [3, 0]]	0.0	0.0	[-3, 1]	0.9508196721311476	[]	0.0901639344262295	9.0	10	9	11	517	minor
519	519	couperin_concerts	c11n01_majestueusement	1723.4204871060172	1724	c	i	5.0	-4.0	6	-4	5	-4	[0, 1, 2, -3, -1]	[[1], [-1], [-3], [2], [0], [2]]	0.0	0.0352941176470588	[-3, 1]	0.8470588235294118	[2, -1]	0.2588235294117647	9.0	10	9	11	520	minor
520	520	couperin_concerts	c11n02_allemande	1723.4204871060172	1724	c	i	5.0	-4.0	7	-4	5	-4	[1, -3, -1]	[[-3], [-1], [1]]	0.0	0.0258620689655172	[-3, 1]	0.9741379310344828	[-1]	0.25	9.0	11	9	11	521	minor
521	521	couperin_concerts	c11n03_seconde_allemande	1723.4204871060172	1724	c	i	5.0	-4.0	6	-4	8	-4	[0, 1, 2, -3]	[[1], [0], [2], [-3]]	0.0	0.0267857142857142	[-3, 1]	1.1160714285714286	[2]	0.1517857142857142	9.0	10	12	11	522	minor
522	522	couperin_concerts	c11n04_courante	1723.4204871060172	1724	c	i	2.0	-4.0	5	-4	3	-5	[0, 1]	[[0, 1], [0, 1], [0, 1]]	0.0	0.0	[-3, 1]	1.0	[]	0.0253164556962025	6.0	9	8	11	523	minor
524	524	couperin_concerts	c11n06_sarabande	1723.4204871060172	1724	c	i	2.0	-4.0	5	-4	5	-5	[0, 1, 2]	[[1], [0], [2]]	0.0	0.0	[-3, 1]	0.9552238805970148	[2]	0.1343283582089552	6.0	9	10	11	525	minor
525	525	couperin_concerts	c11n07_gigue	1723.4204871060172	1724	c	i	4.0	-4.0	8	-4	6	-4	[0, 1, 2, -3, -1]	[[1], [-1], [-3], [2], [0], [1], [1], [0], [0]]	0.0	0.0065359477124183	[-3, 1]	0.915032679738562	[2, -1]	0.0522875816993464	8.0	12	10	11	526	minor
526	526	couperin_concerts	c11n08_Rondeau	1723.4204871060172	1724	c	i	2.0	-4.0	5	-4	5	-5	[0, 1]	[[0, 1]]	0.0	0.0	[-3, 1]	0.8095238095238095	[]	0.1269841269841269	6.0	9	10	11	527	minor
527	527	couperin_concerts	c14n01_gravement	1723.4204871060172	1724	d	i	5.0	-3.0	6	-4	8	-4	[0, 1, 2]	[[2], [3], [4]]	0.0	0.0481927710843373	[-3, 1]	1.0963855421686748	[2]	0.2048192771084337	8.0	10	12	11	528	minor
528	528	couperin_concerts	c14n02_allemande	1723.4204871060172	1724	d	i	3.0	-4.0	7	-4	8	-3	[0, 1]	[[3], [2]]	0.0	0.0	[-3, 1]	0.8695652173913043	[]	0.1195652173913043	7.0	11	11	11	529	minor
529	529	couperin_concerts	c14n03_sarabande	1723.4204871060172	1724	d	i	3.0	-3.0	6	-4	5	-4	[0, 1, -3]	[[2], [-1], [3], [-1]]	0.0	0.0181818181818181	[-3, 1]	1.2181818181818185	[]	0.1818181818181818	6.0	10	9	11	530	minor
530	530	couperin_concerts	c14n04_fuguete	1723.4204871060172	1724	d	i	5.0	-4.0	7	-4	6	-4	[0, -3]	[[2], [-1]]	0.0	0.0321100917431192	[-3, 1]	1.0963302752293578	[]	0.0504587155963302	9.0	11	10	11	531	minor
531	531	couperin_concerts	parnasse_01	1723.4204871060172	1724	b	i	2.0	-4.0	5	-4	5	-4	[-3, 0, 1, 2]	[[5], [6], [7], [2], [6], [5], [6]]	0.0	0.0	[-3, 1]	0.8518518518518519	[2]	0.0864197530864197	6.0	9	9	11	532	minor
532	532	couperin_concerts	parnasse_02	1723.4204871060172	1724	b	i	4.0	-4.0	7	-7	7	-5	[-4, -2, 0, 1]	[[6], [5], [5], [3], [1], [3], [6], [1], [5], [6], [3], [1], [5], [6]]	0.0	0.0081967213114754	[-3, 1]	0.6311475409836066	[-4, -2]	0.1147540983606557	8.0	14	12	11	533	minor
537	537	couperin_concerts	parnasse_07	1723.4204871060172	1724	b	i	5.0	-4.0	5	-5	6	-4	[-3, 0, 1, 2]	[[6], [5], [5], [7], [2], [5]]	0.0	0.0582959641255605	[-3, 1]	0.8116591928251121	[2]	0.2062780269058296	9.0	10	10	11	538	minor
538	538	pergolesi_stabat_mater	01. Stabat Mater dolorosa	1736.0	1736	f	i	6.0	-4.0	9	-11	6	-6	[2, 0]	[[-1], [-1], [1]]	0.0	0.0848484848484848	[-3, 1]	1.539393939393939	[2]	0.4909090909090909	10.0	20	12	12	539	minor
539	539	pergolesi_stabat_mater	02. Cujus animam gementem	1736.0	1736	c	i	6.0	-5.0	6	-11	5	-4	[0, 1, -3]	[[0, -3], [1], [0]]	0.0	0.0482456140350877	[-3, 1]	1.3157894736842106	[]	0.1842105263157894	11.0	17	9	12	540	minor
540	540	pergolesi_stabat_mater	03. O quam tristis et afflicta	1736.0	1736	g	i	6.0	-4.0	6	-11	5	-4	[0, 1, -3]	[[1, 1, 2, -2, -2, 2, 2], [1, 1, 1, -2, -2, 2, 2]]	0.0	0.2926829268292683	[-3, 1]	0.7439024390243902	[]	0.1097560975609756	10.0	17	9	12	541	minor
542	542	pergolesi_stabat_mater	05. Quis est homo qui non fleret	1736.0	1736	c	i	6.0	-4.0	5	-11	6	-4	[0, 1, -3]	[[0, 1, 0, -3], [0], [0, 1, 0, -3], [0, 1, 0, -3], [0, 1, 0, -3, -3]]	0.0	0.2333333333333333	[-3, 1]	1.6	[]	0.5	10.0	16	10	12	543	minor
543	543	pergolesi_stabat_mater	06. Vidit suum dulcem natum	1736.0	1736	f	i	6.0	-4.0	7	-12	7	-5	[1, -4, -3, -2, 0]	[[-1, -4, -1], [0], [-1, -4, -1], [-1, -4, -1], [-1], [-3], [-1, -4, -1], [-5], [0]]	0.0	0.1854304635761589	[-3, 1]	1.5695364238410596	[-4, -2]	0.3377483443708609	10.0	19	12	12	544	minor
544	544	pergolesi_stabat_mater	07. Eja, Mater fons amois	1736.0	1736	c	i	6.0	-4.0	5	-11	5	-4	[0, 1, 2, 5, -3]	[[1], [-3], [2], [0], [-3], [0], [5]]	0.0	0.2692307692307692	[-3, 1]	1.1490384615384617	[2, 5]	0.3221153846153846	10.0	16	9	12	545	minor
545	545	scarlatti_sonatas	K001	1741.1259598104884	1739	d	i	9.0	-4.0	6	-4	6	-4	[-1, 0, 1, 2, -3]	[[2], [4], [-1], [1], [3], [3]]	0.0	0.1494252873563218	[-3, 1]	0.8620689655172413	[-1, 2]	0.2758620689655172	13.0	10	10	13	546	minor
547	547	scarlatti_sonatas	K003	1741.1259598104884	1739	a	i	6.0	-4.0	7	-7	5	-5	[-3, -1, 0, 1, 2]	[[4], [2], [0], [5], [3], [4], [2], [0], [5], [3], [4], [2], [0], [5], [3], [3], [4], [3, 0]]	0.0	0.2368421052631578	[-3, 1]	0.8473684210526315	[-1, 2]	0.1421052631578947	10.0	14	10	13	548	minor
548	548	scarlatti_sonatas	K004	1741.1259598104884	1739	g	i	6.0	-4.0	6	-5	5	-5	[-1, 0, 1, 2, -3]	[[1], [1], [-2], [3], [0], [-2], [2]]	0.0	0.1213592233009708	[-3, 1]	1.2427184466019416	[-1, 2]	0.3640776699029126	10.0	11	10	13	549	minor
549	549	scarlatti_sonatas	K005	1741.1259598104884	1739	d	i	5.0	-3.0	6	-4	6	-4	[0, -3]	[[2, -1, 2]]	0.0	0.1129032258064516	[-3, 1]	0.5	[]	0.2741935483870967	8.0	10	10	13	550	minor
551	551	scarlatti_sonatas	K007	1741.1259598104884	1739	a	i	9.0	-4.0	9	-8	6	-5	[-3, -1, 0, 1]	[[3], [3], [4], [2], [3], [0], [3]]	0.0	0.2111111111111111	[-3, 1]	0.6888888888888889	[-1]	0.1888888888888888	13.0	17	11	13	552	minor
552	552	scarlatti_sonatas	K008	1741.1259598104884	1739	g	i	6.0	-4.0	5	-7	5	-5	[0, 1, -3]	[[1, 1], [2], [1], [-2]]	0.0	0.1229050279329608	[-3, 1]	0.7597765363128491	[]	0.0782122905027933	10.0	12	10	13	553	minor
553	553	scarlatti_sonatas	K009	1741.1259598104884	1739	d	i	3.0	-5.0	7	-5	5	-5	[0, 1, 2, -3]	[[3], [2, -1], [2], [4], [-1]]	0.0	0.0071428571428571	[-3, 1]	0.5428571428571428	[2]	0.15	8.0	12	10	13	554	minor
554	554	scarlatti_sonatas	K010	1741.1259598104884	1739	d	i	5.0	-4.0	5	-5	4	-4	[0, 1, -3]	[[2], [3], [2], [-1], [3]]	0.0	0.1481481481481481	[-3, 1]	1.0864197530864197	[]	0.0987654320987654	9.0	10	8	13	555	minor
555	555	scarlatti_sonatas	K011	1741.1259598104884	1739	c	i	5.0	-4.0	5	-4	5	-4	[0, 1, -3]	[[0, -3, 1]]	0.0	0.27	[-3, 1]	0.78	[]	0.32	9.0	9	9	13	556	minor
556	556	scarlatti_sonatas	K012	1741.1259598104884	1739	g	i	6.0	-4.0	9	-4	5	-5	[-1, 0, 1, 2, -2, -3]	[[1], [2], [-2], [3], [1], [2], [2], [0], [-2], [1], [1], [-1]]	0.0	0.1897810218978102	[-3, 1]	0.8467153284671532	[-1, 2, -2]	0.1788321167883211	10.0	13	10	13	557	minor
560	560	scarlatti_sonatas	K018	1741.1259598104884	1739	d	i	5.0	-4.0	6	-5	6	-5	[0, 1, -3]	[[2], [2], [-1], [3], [-1], [-1], [3], [2], [-1]]	0.0	0.3458646616541353	[-3, 1]	0.6466165413533834	[]	0.5676691729323309	9.0	11	11	13	561	minor
561	561	scarlatti_sonatas	K019	1741.1259598104884	1739	f	i	6.0	-4.0	6	-5	6	-5	[1, -3, 0]	[[-1, -4, 0, -4]]	0.0	0.1945701357466063	[-3, 1]	0.4072398190045249	[]	0.2081447963800905	10.0	11	11	13	562	minor
564	564	scarlatti_sonatas	K022	1741.1259598104884	1739	c	i	5.0	-4.0	5	-5	6	-5	[0, 1, 2, -3, -1]	[[0], [0], [1], [-3], [0], [1], [-3], [0], [0], [0], [1], [-3], [0], [1], [-3], [0], [0], [0], [1], [-3], [0], [1], [-3], [0], [0], [1], [-1], [-3], [2], [0], [-3, 1]]	0.0	0.2512315270935961	[-3, 1]	0.6108374384236454	[2, -1]	0.083743842364532	9.0	10	11	13	565	minor
566	566	scarlatti_sonatas	K025	1741.1259598104884	1739	f#	i	7.0	-4.0	8	-8	6	-5	[2, -3, 0, 1]	[[6], [3], [8], [3], [6], [7]]	0.0	0.4028776978417266	[-3, 1]	1.0611510791366907	[2]	0.1726618705035971	11.0	16	11	13	567	minor
567	567	scarlatti_sonatas	K027	1741.1259598104884	1739	b	i	7.0	-4.0	7	-4	5	-4	[-1, 1]	[[6], [4]]	1.0	0.18	[5, 2]	0.525	[-1]	0.03	11.0	11	9	13	568	minor
568	568	scarlatti_sonatas	K031	1741.1259598104884	1739	g	i	8.0	-5.0	8	-5	5	-5	[0, 1, -3]	[[1, -2, 2, 1, -2, 2, 1]]	0.0	0.0329670329670329	[-3, 1]	0.8956043956043956	[]	0.1978021978021978	13.0	13	10	13	569	minor
569	569	scarlatti_sonatas	K032	1741.1259598104884	1739	d	i	5.0	-4.0	6	-4	6	-4	[0, 1, 2, -3]	[[2, 3, 2], [2], [4], [-1], [4], [2]]	0.0	0.081081081081081	[-3, 1]	0.8648648648648649	[2]	0.3243243243243243	9.0	10	10	13	570	minor
571	571	scarlatti_sonatas	K034	1741.1259598104884	1739	d	i	7.0	-5.0	7	-4	6	-5	[0]	[[2, 2]]	0.0	0.1666666666666666	[-3, 1]	0.7878787878787878	[]	0.0606060606060606	12.0	11	11	13	572	minor
572	572	scarlatti_sonatas	K035	1741.1259598104884	1739	g	i	5.0	-4.0	8	-4	9	-4	[-1, 0, 1, 2, 3, 5, -3]	[[2], [0], [2], [1, 1], [-2], [0], [2], [1], [2], [4], [6], [1], [1], [6], [3], [1], [3], [-2], [1], [-2]]	0.0	0.0413793103448275	[-3, 1]	0.7724137931034483	[-1, 2, 3, 5]	0.2689655172413793	9.0	12	13	13	573	minor
573	573	scarlatti_sonatas	K036	1741.1259598104884	1739	a	i	6.0	-4.0	12	-4	5	-5	[-3, 0, 1]	[[3], [4], [0], [3]]	0.0	0.3072916666666667	[-3, 1]	0.5520833333333334	[]	0.0989583333333333	10.0	16	10	13	574	minor
574	574	scarlatti_sonatas	K037	1741.1259598104884	1739	c	i	6.0	-5.0	6	-5	6	-5	[0, 1, 2, 5, -4, -3, -2]	[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [5, 5], [0, 0], [2, 2], [-3, -3], [2, 2], [0, 0], [-2, -2], [-4, -4], [1, 1]]	0.0	0.1834319526627219	[-3, 1]	0.7337278106508875	[2, 5, -4, -2]	0.2662721893491124	11.0	11	11	13	575	minor
576	576	scarlatti_sonatas	K040	1741.1259598104884	1739	c	i	5.0	-4.0	5	-5	1	-4	[0, 1, -3]	[[0, -3], [0], [1], [0]]	0.0	0.5094339622641509	[-3, 1]	0.5094339622641509	[]	0.0	9.0	10	5	13	577	minor
580	580	scarlatti_sonatas	K048	1741.1259598104884	1742	c	i	5.0	-4.0	5	-7	5	-4	[0, 1, -3]	[[0], [1], [-3], [0], [1]]	0.0	0.2948717948717949	[-3, 1]	0.6538461538461539	[]	0.3034188034188034	9.0	12	9	13	581	minor
582	582	scarlatti_sonatas	K050	1741.1259598104884	1742	f	i	6.0	-4.0	9	-4	9	-5	[1, 2, -1, -3, -2, 0]	[[-1], [-1], [0], [-1], [-4], [0], [-1], [-4], [-4], [0], [-1], [-4], [0], [-1], [0], [-2], [-4], [1], [-1], [-3]]	0.0	0.1111111111111111	[-3, 1]	1.2016460905349795	[2, -1, -2]	0.1687242798353909	10.0	13	14	13	583	minor
584	584	scarlatti_sonatas	K052	1741.1259598104884	1742	d	i	9.0	-4.0	9	-5	9	-4	[0, 1, -3, -4]	[[2], [2, -1, 2], [-2], [3]]	0.0	0.1907356948228883	[-3, 1]	0.4822888283378747	[-4]	0.0980926430517711	13.0	14	13	13	585	minor
586	586	scarlatti_sonatas	K054	1741.1259598104884	1742	a	i	5.0	-5.0	5	-8	6	-4	[-3, 0, 1]	[[3], [4], [0], [3]]	0.0	0.235	[-3, 1]	0.68	[]	0.48	10.0	13	10	13	587	minor
588	588	scarlatti_sonatas	K056	1741.1259598104884	1742	c	i	6.0	-4.0	6	-4	5	-4	[0, 1, 2, -3, -1]	[[0], [0], [2], [-3], [-1], [1]]	0.0	0.3286384976525822	[-3, 1]	1.0093896713615025	[2, -1]	0.2957746478873239	10.0	10	9	13	589	minor
591	591	scarlatti_sonatas	K061	1741.1259598104884	1742	a	i	5.0	-1.0	5	-7	5	-4	[-3, 0]	[[3, 0], [3], [3, 0], [3]]	0.0	0.5905511811023622	[-3, 1]	0.7874015748031497	[]	0.2362204724409448	6.0	12	9	13	592	minor
594	594	scarlatti_sonatas	K064	1741.1259598104884	1742	d	i	3.0	-4.0	7	-4	7	-4	[0, 1, -3]	[[2, 3, 2, 3, 2, -1]]	0.0	0.0	[-3, 1]	0.8169014084507042	[]	0.0845070422535211	7.0	11	11	13	595	minor
597	597	scarlatti_sonatas	K067	1741.1259598104884	1742	f#	i	2.0	-4.0	6	-5	5	-1	[-3, 0]	[[6], [6], [3], [6]]	0.0	0.0	[-3, 1]	1.011494252873563	[]	0.0344827586206896	6.0	11	6	13	598	minor
599	599	scarlatti_sonatas	K069	1741.1259598104884	1742	f	i	6.0	-4.0	5	-5	6	-4	[2, -3, -2, 0]	[[-1], [-1], [-1], [1], [-4], [-3]]	0.0	0.0987654320987654	[-3, 1]	0.7530864197530864	[2, -2]	0.0308641975308641	10.0	10	10	13	600	minor
604	604	scarlatti_sonatas	K076	1741.1259598104884	1742	g	i	6.0	-5.0	6	-5	6	-4	[0, 1, -3, 5]	[[1], [-2], [2], [1], [1], [6]]	0.0	0.3209876543209876	[-3, 1]	0.9074074074074074	[5]	0.4629629629629629	11.0	11	10	13	605	minor
605	605	scarlatti_sonatas	K087	1741.1259598104884	1742	b	i	7.0	-5.0	6	-5	7	-5	[-4, -3, -2, 0, 1]	[[5], [6], [5, 2], [1], [3, 6]]	0.0	0.365	[-3, 1]	0.64	[-4, -2]	0.17	12.0	11	12	13	606	minor
606	606	scarlatti_sonatas	K092	1741.1259598104884	1742	d	i	6.0	-6.0	5	-6	7	-5	[0, 1, -3]	[[2, -1, 2], [2, 3], [-1, -1]]	0.0	0.2	[-3, 1]	0.8857142857142857	[]	0.2342857142857143	12.0	11	12	13	607	minor
610	610	scarlatti_sonatas	K097	1741.1259598104884	1746	g	i	5.0	-5.0	6	-4	6	-4	[0, -3]	[[1], [-2]]	0.0	0.1414141414141414	[-3, 1]	0.6717171717171717	[]	0.2121212121212121	10.0	10	10	13	611	minor
611	611	scarlatti_sonatas	K098	1741.1259598104884	1749	e	i	9.0	-4.0	9	-6	9	-4	[-4, -3, 0, 1, 5, 6]	[[4, 1], [4], [4, 1], [4, 1], [4, 1], [1], [9], [4, 1], [4], [5], [4], [0], [10]]	0.0	0.2037037037037037	[-3, 1]	0.6481481481481481	[-4, 5, 6]	0.6790123456790124	13.0	15	13	13	612	minor
612	612	scarlatti_sonatas	K099	1741.1259598104884	1749	c	i	5.0	-4.0	6	-5	5	-5	[0, 1, 3, 5, -3]	[[0, -3], [1], [3], [5], [0, -3], [5], [0], [5], [0], [0, -3], [0], [5], [0]]	0.0	0.0862068965517241	[-3, 1]	1.2011494252873562	[3, 5]	0.3333333333333333	9.0	11	10	13	613	minor
618	618	wf_bach_sonatas	F002_n07b	1760.0	1760	a	i	6.0	-4.0	9	-12	9	-5	[-3, 0, 1]	[[3, 0, 4]]	0.0	0.3247863247863248	[-3, 1]	0.717948717948718	[]	0.0683760683760683	10.0	21	14	14	619	minor
621	621	wf_bach_sonatas	F003_n04b	1760.0	1760	b	i	9.0	-5.0	9	-10	9	-4	[-3, 0]	[[5], [5, 2]]	0.0	0.3004484304932735	[-3, 1]	0.8565022421524664	[]	0.147982062780269	14.0	19	13	14	622	minor
