	corpus	piece	corpus_year	piece_year	globalkey	localkey	max_root	min_root	max_ct	min_ct	max_nct	min_nct	tones_in_span	tones_in_span_in_C	root	RC	ct	CTC	nct	NCTC	r_fifths_range	ct_fifths_range	nct_fifths_range	corpus_id	piece_id
86	kleine_geistliche_konzerte	op08n09swv290_Wohl_dem,_der_nicht_wandelt_im_Rat_der_Gottlosen	1637.9308224442736	1636	g	i	5.0	-4.0	7	-7	5	-5	[0, 1]	[[1], [1], [2]]	0.0	0.0743801652892562	[-3, 1]	0.7024793388429752	[]	0.11983471074380166	9.0	14	10	5	87
87	kleine_geistliche_konzerte	op08n10swv291_Schaffe_in_mir,_Gott,_ein_reines_Herz	1637.9308224442736	1636	G	I	5.0	-3.0	7	-3	6	-3	[0, 1, 4]	[[1], [2], [2], [1, 5]]	0.0	0.08653846153846154	[4, 1]	0.2692307692307692	[]	0.038461538461538464	8.0	10	9	5	88
88	kleine_geistliche_konzerte	op08n11swv292_Der_Herr_schauet_vom_Himmel_auf_der_Menschen_Kinder	1637.9308224442736	1636	G	I	4.0	-3.0	7	-3	5	-2	[0]	[[1, 1], [1, 1]]	0.0	0.1111111111111111	[4, 1]	0.2222222222222222	[]	0.05185185185185185	7.0	10	7	5	89
89	kleine_geistliche_konzerte	op08n12swv293_Lobet_den_Herren,_der_zu_Zion_wohnet	1637.9308224442736	1636	G	I	7.0	-3.0	7	-2	4	-2	[0, 1, 2]	[[1], [2], [3]]	0.0	0.08029197080291971	[4, 1]	0.2116788321167883	[2]	0.051094890510948905	10.0	9	6	5	90
90	kleine_geistliche_konzerte	op08n13swv294_Eins_bitte_ich_vom_Herren	1637.9308224442736	1636	F	I	4.0	-2.0	8	-2	5	-2	[1, 0]	[[-1, 0]]	0.0	0.024242424242424242	[4, 1]	0.16363636363636364	[]	0.012121212121212121	6.0	10	7	5	91
91	kleine_geistliche_konzerte	op08n14swv295_O_hilf,_Christe_Gottes_Sohn	1637.9308224442736	1636	a	i	5.0	-5.0	5	-7	2	-4	[0, 1]	[[3, 4], [3, 4]]	0.0	0.03305785123966942	[-3, 1]	0.8512396694214877	[]	0.0	10.0	12	6	5	92
92	kleine_geistliche_konzerte	op08n15swv296_Fürchte_dich_nicht	1637.9308224442736	1636	d	i	3.0	-4.0	6	-4	3	-3	[0]	[[2, 2], [2, 2]]	0.0	0.005988023952095809	[-3, 1]	0.8502994011976048	[]	0.041916167664670656	7.0	10	6	5	93
93	kleine_geistliche_konzerte	op08n16swv297_O_Herr_hilf	1637.9308224442736	1636	g	i	5.0	-4.0	6	-7	4	-4	[0, 2]	[[1], [1], [3]]	0.0	0.11176470588235295	[-3, 1]	0.5764705882352941	[2]	0.047058823529411764	9.0	13	8	5	94
94	kleine_geistliche_konzerte	op08n18swv299_Die_Gottseligkeit_ist_zu_allen_Dingen_nütz	1637.9308224442736	1636	e	i	4.0	-5.0	5	-5	3	-1	[0, 1]	[[4], [5], [5]]	0.0	0.1095890410958904	[-3, 1]	0.3561643835616438	[]	0.0136986301369863	9.0	10	4	5	95
95	kleine_geistliche_konzerte	op08n19swv300_Himmel_und_Erde_vergehen	1637.9308224442736	1636	g	i	2.0	-4.0	6	-4	3	-3	[0]	[[1, 1]]	0.0	0.0	[-3, 1]	0.37362637362637363	[]	0.17582417582417584	6.0	10	6	5	96
96	kleine_geistliche_konzerte	op08n20swv301_Nun_komm_der_Heiden_Heiland	1637.9308224442736	1636	g	i	5.0	-4.0	6	-7	3	-4	[0, 2]	[[1], [1, 1], [3]]	0.0	0.12121212121212122	[-3, 1]	0.6484848484848484	[2]	0.07878787878787878	9.0	13	7	5	97
97	kleine_geistliche_konzerte	op08n21swv302_Ein_Kind_ist_uns_geboren	1637.9308224442736	1636	F	I	6.0	-2.0	8	-5	6	-1	[1, 4, 0]	[[-1, 0], [-1, 0], [-1, 3]]	0.0	0.028985507246376812	[4, 1]	0.3115942028985507	[]	0.007246376811594203	8.0	13	7	5	98
98	kleine_geistliche_konzerte	op08n22swv303_Wir_glauben_all_an_einen_Gott	1637.9308224442736	1636	d	i	6.0	-4.0	6	-4	5	-4	[0]	[[2, 2]]	0.0	0.12455516014234876	[-3, 1]	0.8078291814946619	[]	0.07473309608540925	10.0	10	9	5	99
99	kleine_geistliche_konzerte	op08n23swv304_Siehe,_mein_Fürsprecher_im_Himmel	1637.9308224442736	1636	G	I	7.0	-3.0	9	-3	7	-3	[0, 1, 2, 4]	[[1, 2], [1, 1], [5], [1], [3], [5], [2], [5], [2]]	0.0	0.09302325581395349	[4, 1]	0.4941860465116279	[2]	0.06976744186046512	10.0	12	10	5	100
100	kleine_geistliche_konzerte	op08n24swv305_Ich_hab_mein_Sach_Gott_heimgestellt	1637.9308224442736	1636	g	i	2.0	-4.0	5	-4	6	-4	[0, -3]	[[1, -2, 1], [1, -2, 1], [1, -2, 1]]	0.0	0.0	[-3, 1]	0.6352530541012217	[]	0.20418848167539266	6.0	9	10	5	101
101	kleine_geistliche_konzerte	op09n01swv306_Ich_will_den_Herren_loben_allezeit	1637.9308224442736	1639	F	I	8.0	-2.0	9	-4	5	-1	[0]	[[-1]]	0.0	0.08256880733944955	[4, 1]	0.3669724770642202	[]	0.0	10.0	13	6	5	102
102	kleine_geistliche_konzerte	op09n02swv307_Was_hast_du_verwirket	1637.9308224442736	1639	d	i	6.0	-5.0	6	-5	6	-3	[0, 1, 3]	[[2], [2], [3], [3], [5]]	0.0	0.2608695652173913	[-3, 1]	0.8695652173913043	[3]	0.08695652173913043	11.0	11	9	5	103
103	kleine_geistliche_konzerte	op09n03swv308_O_Jesu,_nomen_dulce	1637.9308224442736	1639	g	i	5.0	-4.0	6	-4	5	-3	[0, 1]	[[1], [2]]	0.0	0.03355704697986577	[-3, 1]	0.6912751677852349	[]	0.0738255033557047	9.0	10	8	5	104
104	kleine_geistliche_konzerte	op09n04swv309_O_misericordissime_Jesu	1637.9308224442736	1639	g	i	4.0	-4.0	7	-7	5	-5	[-4, -3]	[[-3], [-2], [-2], [-3], [-2], [-2], [-2]]	-4.0	0.07734806629834254	[0, -3]	0.994475138121547	[]	0.15469613259668508	8.0	14	10	5	105
105	kleine_geistliche_konzerte	op09n05swv310_Ich_liege_und_schlafe	1637.9308224442736	1639	a	i	5.0	-5.0	5	-4	3	-4	[0]	[[3, 3]]	0.0	0.08379888268156424	[-3, 1]	0.37988826815642457	[]	0.00558659217877095	10.0	9	7	5	106
106	kleine_geistliche_konzerte	op09n06swv311_Habe_deine_Lust_an_dem_Herren	1637.9308224442736	1639	a	i	5.0	-4.0	5	-5	5	-4	[0]	[[3], [3], [3]]	0.0	0.08831908831908832	[-3, 1]	0.3732193732193732	[]	0.04843304843304843	9.0	10	9	5	107
107	kleine_geistliche_konzerte	op09n07swv312_Herr,_ich_hoffe_darauf	1637.9308224442736	1639	d	i	5.0	-4.0	6	-4	6	-4	[-1, 0, 1, -3]	[[2], [2], [2], [2], [-1], [1], [3]]	0.0	0.029940119760479042	[-3, 1]	0.7245508982035929	[-1]	0.24550898203592814	9.0	10	10	5	108
108	kleine_geistliche_konzerte	op09n08swv313_Bone_Jesu,_verbum_Patris	1637.9308224442736	1639	a	i	5.0	-4.0	6	-4	4	-6	[-3, -1, 0, 2]	[[3], [3, 0], [5, 2]]	0.0	0.026119402985074626	[-3, 1]	0.48507462686567165	[-1, 2]	0.07462686567164178	9.0	10	10	5	109
109	kleine_geistliche_konzerte	op09n09swv314_Verbum_caro_factum	1637.9308224442736	1639	g	i	5.0	-4.0	6	-4	4	-3	[0, 1]	[[1, 2]]	0.0	0.03461538461538462	[-3, 1]	0.7346153846153847	[]	0.03461538461538462	9.0	10	7	5	110
110	kleine_geistliche_konzerte	op09n10swv315_Hodie_Christus_natus_est	1637.9308224442736	1639	d	i	5.0	-4.0	6	-4	6	-3	[0, 1, 2]	[[2], [3], [4]]	0.0	0.07053941908713693	[-3, 1]	0.8713692946058091	[2]	0.11203319502074689	9.0	10	9	5	111
111	kleine_geistliche_konzerte	op09n11swv316_Wann_unsre_Augen_schlafen_ein	1637.9308224442736	1639	g	i	7.0	-4.0	6	-4	3	-5	[0]	[[1, 1], [1, 1], [1, 1]]	0.0	0.08235294117647059	[-3, 1]	0.7294117647058823	[]	0.047058823529411764	11.0	10	8	5	112
112	kleine_geistliche_konzerte	op09n12swv317_Meister,_wir_haben_die_ganze_Nacht_gearbeitet	1637.9308224442736	1639	d	i	5.0	-4.0	6	-6	4	-3	[0, 1, -3]	[[2, 3], [2, -1]]	0.0	0.06976744186046512	[-3, 1]	0.8255813953488372	[]	0.046511627906976744	9.0	12	7	5	113
113	kleine_geistliche_konzerte	op09n13swv318_Die_Furcht_des_Herren	1637.9308224442736	1639	g	i	2.0	-4.0	6	-4	3	-3	[0, 1]	[[1, 2]]	0.0	0.0	[-3, 1]	0.5847457627118644	[]	0.01694915254237288	6.0	10	6	5	114
114	kleine_geistliche_konzerte	op09n14swv319_Ich_beuge_meine_Knie_gegen_dem_Vater	1637.9308224442736	1639	G	I	7.0	-3.0	10	-3	5	-2	[0]	[[1, 1]]	0.0	0.15348837209302327	[4, 1]	0.4790697674418605	[]	0.06511627906976744	10.0	13	7	5	115
115	kleine_geistliche_konzerte	op09n15swv320_Ich_bin_jung_gewesen_und_bin_alt_worden	1637.9308224442736	1639	F	I	6.0	-2.0	8	-2	5	-2	[0]	[[-1, -1], [-1, -1], [-1, -1], [-1, -1], [-1, -1]]	0.0	0.06666666666666667	[4, 1]	0.32	[]	0.013333333333333334	8.0	10	7	5	116
116	kleine_geistliche_konzerte	op09n16swv321_Herr,_wenn_ich_nur_dich	1637.9308224442736	1639	d	i	5.0	-5.0	5	-5	4	-4	[0, 1]	[[2], [3], [3], [3], [3]]	0.0	0.03208556149732621	[-3, 1]	0.33689839572192515	[]	0.0213903743315508	10.0	10	8	5	117
117	kleine_geistliche_konzerte	op09n17swv322_Rorate,_rorate_coeli	1637.9308224442736	1639	g	i	5.0	-4.0	6	-4	5	-4	[0]	[[1]]	0.0	0.06842105263157895	[-3, 1]	0.8736842105263158	[]	0.09473684210526316	9.0	10	9	5	118
118	kleine_geistliche_konzerte	op09n18swv323_Joseph,_du_Sohn_David	1637.9308224442736	1639	a	i	4.0	-4.0	6	-4	3	-6	[0, 1, 2]	[[3, 3], [3, 3], [4], [3, 3], [5, 5]]	0.0	0.07058823529411765	[-3, 1]	0.5764705882352941	[2]	0.03529411764705882	8.0	10	9	5	119
119	kleine_geistliche_konzerte	op09n19swv324_Ich_bin_die_Auferstehung	1637.9308224442736	1639	d	i	6.0	-4.0	6	-6	5	-4	[0]	[[2, 2], [2, 2], [2, 2]]	0.0	0.1111111111111111	[-3, 1]	0.6239316239316239	[]	0.17094017094017094	10.0	12	9	5	120
120	kleine_geistliche_konzerte	op09n20swv325_Die_Seele_Christi_heilige_mich	1637.9308224442736	1639	g	i	7.0	-4.0	7	-4	3	-5	[0, 1]	[[1], [2], [2], [2]]	0.0	0.1382488479262673	[-3, 1]	0.8341013824884793	[]	0.041474654377880185	11.0	11	8	5	121
121	kleine_geistliche_konzerte	op09n21swv326_Ich_ruf_zu_dir,_Herr_Jesu_Christ	1637.9308224442736	1639	g	i	5.0	-4.0	6	-7	5	-1	[0, 1, -3]	[[1, 2], [1, -2]]	0.0	0.15555555555555556	[-3, 1]	0.4111111111111111	[]	0.06666666666666667	9.0	13	6	5	122
122	kleine_geistliche_konzerte	op09n22swv327_Allein_Gott_in_der_Höh	1637.9308224442736	1639	G	I	7.0	-2.0	7	-2	7	-2	[0, 4]	[[1], [1], [5]]	0.0	0.028409090909090908	[4, 1]	0.12215909090909091	[]	0.03977272727272727	9.0	9	9	5	123
123	kleine_geistliche_konzerte	op09n23swv328_Veni,_Sancte_Spiritus	1637.9308224442736	1639	G	I	5.0	-3.0	8	-3	7	-4	[-1, 0, 1, 2, 3, 4, 5]	[[1], [2], [2], [2], [5], [0], [3], [5], [1], [3], [6], [1], [1], [2], [5], [0], [3], [5], [1], [3], [6], [1], [1], [6], [4], [6], [1], [3], [5], [0], [1], [1], [2], [6], [4, 4], [6, 2]]	0.0	0.03088803088803089	[4, 1]	0.3745173745173745	[-1, 2, 3, 5]	0.1583011583011583	8.0	11	11	5	124
124	kleine_geistliche_konzerte	op09n24swv329_Ist_Gott_für_uns	1637.9308224442736	1639	g	i	5.0	-4.0	7	-4	5	-5	[0, 1]	[[1, 2]]	0.0	0.057291666666666664	[-3, 1]	0.734375	[]	0.15104166666666666	9.0	11	10	5	125
125	kleine_geistliche_konzerte	op09n25swv330_Wer_will_uns_scheiden_von_der_Liebe_Gottes	1637.9308224442736	1639	g	i	5.0	-4.0	6	-7	6	-3	[0]	[[1, 1], [1, 1]]	0.0	0.028089887640449437	[-3, 1]	0.9438202247191011	[]	0.06179775280898876	9.0	13	9	5	126
126	kleine_geistliche_konzerte	op09n26swv331_Die_Stimm_des_Herren_gehet_auf_den_Wassern	1637.9308224442736	1639	d	i	6.0	-4.0	6	-7	6	-4	[0]	[[2, 2], [2, 2], [2, 2]]	0.0	0.08016877637130802	[-3, 1]	0.919831223628692	[]	0.11392405063291139	10.0	13	10	5	127
127	kleine_geistliche_konzerte	op09n27swv332_Jubilate_Deo_omnis_terra	1637.9308224442736	1639	F	I	8.0	-4.0	8	-6	8	-2	[4, 0, -1]	[[-1], [3], [-2]]	0.0	0.04843304843304843	[4, 1]	0.33048433048433046	[-1]	0.02849002849002849	12.0	14	10	5	128
128	kleine_geistliche_konzerte	op09n28swv333_Sei_gegrüßet,_Maria	1637.9308224442736	1639	G	I	6.0	-3.0	8	-3	6	-4	[0, 1, 4]	[[1, 1, 2, 1, 5, 2], [1, 1, 1, 1, 5, 2]]	0.0	0.14095744680851063	[4, 1]	0.35904255319148937	[]	0.0425531914893617	9.0	11	10	5	129
129	kleine_geistliche_konzerte	op09n29swv334_Ave_Maria,_qualis_est	1637.9308224442736	1639	G	I	6.0	-3.0	8	-3	6	-4	[0, 1, 4]	[[1, 1, 2, 1, 5, 2], [1, 1, 1, 1, 5, 2]]	0.0	0.14095744680851063	[4, 1]	0.3537234042553192	[]	0.0398936170212766	9.0	11	10	5	130
130	kleine_geistliche_konzerte	op09n30swv335_Was_betrübst_du_dich,_meine_Seele	1637.9308224442736	1639	g	i	5.0	-4.0	6	-7	4	-4	[0, -3]	[[1], [1], [-2]]	0.0	0.08762886597938144	[-3, 1]	0.7319587628865979	[]	0.08762886597938144	9.0	13	8	5	131
131	kleine_geistliche_konzerte	op09n31swv336_Quemadmodum_desiderat_cervus	1637.9308224442736	1639	g	i	5.0	-4.0	8	-6	5	-5	[0, 1, 3]	[[1], [1], [2], [2], [2], [4]]	0.0	0.10460251046025104	[-3, 1]	1.0	[3]	0.11715481171548117	9.0	14	10	5	132
132	kleine_geistliche_konzerte	op09n32swv337_Aufer_immensam	1637.9308224442736	1639	a	i	5.0	-4.0	6	-8	5	-6	[0]	[[3, 3]]	0.0	0.07242990654205607	[-3, 1]	0.5584112149532711	[]	0.09579439252336448	9.0	14	11	5	133
133	corelli	op01n01a	1687.6864702945581	1681	F	I	6.0	-4.0	6	-7	6	-1	[1, 4, 0]	[[-1, -1, 3, 0]]	0.0	0.01639344262295082	[4, 1]	0.21311475409836064	[]	0.03278688524590164	10.0	13	7	6	134
134	corelli	op01n01b	1687.6864702945581	1681	F	I	5.0	-3.0	6	-4	5	-3	[0]	[[-1], [-1], [-1]]	0.0	0.0	[4, 1]	0.17391304347826086	[]	0.007246376811594203	8.0	10	8	6	135
135	corelli	op01n01c	1687.6864702945581	1681	F	I	5.0	-5.0	6	-5	5	-1	[4, 0]	[[-1, -1], [-1, 3]]	0.0	0.1368421052631579	[4, 1]	0.4	[]	0.031578947368421054	10.0	11	6	6	136
136	corelli	op01n01d	1687.6864702945581	1681	F	I	5.0	-4.0	5	-9	6	-3	[2, 4, 5, 0]	[[-1], [-1], [4], [-1], [1], [3]]	0.0	0.043478260869565216	[4, 1]	0.2826086956521739	[2, 5]	0.07971014492753623	9.0	14	9	6	137
137	corelli	op01n02a	1687.6864702945581	1681	e	i	5.0	-4.0	6	-4	5	-5	[-3, 0, 1]	[[4], [4], [1, 5]]	0.0	0.10666666666666667	[-3, 1]	0.88	[]	0.02666666666666667	9.0	10	10	6	138
138	corelli	op01n02b	1687.6864702945581	1681	e	i	4.0	-4.0	5	-4	5	-5	[-3, 0, 2]	[[4, 4], [1, 1], [6, 6], [4, 4]]	0.0	0.01652892561983471	[-3, 1]	0.6528925619834711	[2]	0.01652892561983471	8.0	9	10	6	139
139	corelli	op01n02c	1687.6864702945581	1681	e	i	5.0	-4.0	5	-4	1	-3	[-3, 0]	[[4, 4, 4, 1]]	0.0	0.09375	[-3, 1]	0.625	[]	0.0	9.0	9	4	6	140
140	corelli	op01n02d	1687.6864702945581	1681	e	i	5.0	-4.0	6	-7	5	-4	[-3, 0, 1, 2]	[[4], [5], [4], [4], [6], [1]]	0.0	0.1588235294117647	[-3, 1]	0.6235294117647059	[2]	0.058823529411764705	9.0	13	9	6	141
141	corelli	op01n03a	1687.6864702945581	1681	A	I	5.0	-1.0	5	-4	6	-3	[0, 1, 4]	[[3, 3, 7, 4], [3, 3, 7, 4]]	0.0	0.045454545454545456	[4, 1]	0.09090909090909091	[]	0.015151515151515152	6.0	9	9	6	142
142	corelli	op01n03b	1687.6864702945581	1681	A	I	6.0	-1.0	6	-4	6	-3	[0, 4]	[[3, 3], [3], [3, 3], [7], [3]]	0.0	0.004484304932735426	[4, 1]	0.1210762331838565	[]	0.004484304932735426	7.0	10	9	6	143
143	corelli	op01n03c	1687.6864702945581	1681	A	vi	6.0	-4.0	5	-4	4	-2	[-3, 0, 1]	[[6, 3, 7]]	0.0	0.08823529411764706	[-3, 1]	0.23529411764705882	[]	0.014705882352941176	10.0	9	6	6	144
144	corelli	op01n03d	1687.6864702945581	1681	A	I	5.0	-4.0	6	-4	5	-4	[0]	[[3], [3], [3]]	0.0	0.0	[4, 1]	0.04093567251461988	[]	0.023391812865497075	9.0	10	9	6	145
145	corelli	op01n04a	1687.6864702945581	1681	a	i	6.0	-4.0	6	-4	5	-4	[-3, -2, -1, 0, 1, 2, -4]	[[3], [3], [1], [-1], [4], [2], [0], [5], [3]]	0.0	0.07692307692307693	[-3, 1]	0.6923076923076923	[-2, -1, 2, -4]	0.17307692307692307	10.0	10	9	6	146
146	corelli	op01n04b	1687.6864702945581	1681	a	i	2.0	-4.0	5	-4	5	-4	[-3, -2, -1, 0, 1, 2, 5, -4]	[[3], [4], [2], [0], [5], [0, 4], [5, 2], [3, 0], [8, 5], [3, 3, 0], [3], [1, 1, 5], [-1, -1, 3], [4, 4, 8]]	0.0	0.0	[-3, 1]	0.8846153846153846	[-2, -1, 2, 5, -4]	0.5	6.0	9	9	6	147
147	corelli	op01n04c	1687.6864702945581	1681	a	i	6.0	-4.0	6	-4	8	-4	[-2, 0, -4]	[[3, 3], [3, 3], [1, 1], [-1, -1]]	0.0	0.008547008547008548	[-3, 1]	0.8034188034188035	[-2, -4]	0.20512820512820512	10.0	10	12	6	148
148	corelli	op01n04d	1687.6864702945581	1681	a	i	5.0	-5.0	6	-4	5	-4	[0, 1]	[[3, 3], [4, 4]]	0.0	0.11304347826086956	[-3, 1]	0.6608695652173913	[]	0.0	10.0	10	9	6	149
149	corelli	op01n05a	1687.6864702945581	1681	Bb	I	5.0	-4.0	6	-4	5	-4	[4, 0]	[[-2, -2], [-2, 2]]	0.0	0.06666666666666667	[4, 1]	0.7	[]	0.13333333333333333	9.0	10	9	6	150
150	corelli	op01n05b	1687.6864702945581	1681	Bb	I	6.0	-4.0	6	-4	6	-3	[4, 0]	[[-2, -2], [-2], [-2, -2], [2]]	0.0	0.04697986577181208	[4, 1]	0.14093959731543623	[]	0.026845637583892617	10.0	10	9	6	151
151	corelli	op01n05c	1687.6864702945581	1681	Bb	vi	6.0	-1.0	6	-4	4	0	[0, 1, -3]	[[1, 1, -2, 2]]	0.0	0.0847457627118644	[-3, 1]	0.2542372881355932	[]	0.0	7.0	10	4	6	152
152	corelli	op01n05d	1687.6864702945581	1681	Bb	I	6.0	-4.0	6	-5	5	-4	[4, 0]	[[-2], [-2], [2], [-2]]	0.0	0.03418803418803419	[4, 1]	0.3247863247863248	[]	0.1282051282051282	10.0	11	9	6	153
153	corelli	op01n06a	1687.6864702945581	1681	b	i	5.0	-5.0	5	-5	5	-5	[-3, 0, 1]	[[5, 5, 2, 6]]	0.0	0.18181818181818182	[-3, 1]	0.45454545454545453	[]	0.09090909090909091	10.0	10	10	6	154
154	corelli	op01n06b	1687.6864702945581	1681	b	i	5.0	-5.0	5	-7	5	-5	[-4, -2, 0]	[[5, 5], [5, 5], [3, 3], [1, 1, 5]]	0.0	0.14285714285714285	[-3, 1]	0.3901098901098901	[-4, -2]	0.07142857142857142	10.0	12	10	6	155
155	corelli	op01n06c	1687.6864702945581	1681	b	i	5.0	-4.0	5	-4	5	-4	[-3, 0, 1]	[[5, 5, 2, 6]]	0.0	0.06976744186046512	[-3, 1]	0.43023255813953487	[]	0.0	9.0	9	9	6	156
156	corelli	op01n06d	1687.6864702945581	1681	b	i	8.0	-4.0	7	-4	5	-3	[0]	[[5, 5]]	0.0	0.16923076923076924	[-3, 1]	0.7307692307692307	[]	0.023076923076923078	12.0	11	8	6	157
157	corelli	op01n07a	1687.6864702945581	1681	C	I	5.0	-2.0	6	-4	6	-3	[0, 1, 2, 4, -1]	[[0, 0], [2], [4], [-1], [0], [1], [4], [-1], [2], [0], [4], [0], [0], [0], [0], [0], [1], [0], [0], [0], [0], [0]]	0.0	0.006756756756756757	[4, 1]	0.10135135135135136	[2, -1]	0.04054054054054054	7.0	10	9	6	158
158	corelli	op01n07b	1687.6864702945581	1681	C	vi	8.0	-4.0	5	-4	0	-1	[-3, 0, 1]	[[3, 3, 0, 4]]	0.0	0.05454545454545454	[-3, 1]	0.16363636363636364	[]	0.0	12.0	9	1	6	159
159	corelli	op01n07c	1687.6864702945581	1681	C	I	6.0	-5.0	6	-4	6	-4	[0]	[[0, 0]]	0.0	0.03550295857988166	[4, 1]	0.23076923076923078	[]	0.01775147928994083	11.0	10	10	6	160
160	corelli	op01n08a	1687.6864702945581	1681	c	i	5.0	-4.0	6	-5	3	-1	[0]	[[0, 0], [0]]	0.0	0.14285714285714285	[-3, 1]	1.1428571428571428	[]	0.017857142857142856	9.0	11	4	6	161
161	corelli	op01n08b	1687.6864702945581	1681	c	i	5.0	-4.0	5	-4	5	-4	[0, 1, 2, -3]	[[0, 0], [-3, 1], [2, 2]]	0.0	0.10810810810810811	[-3, 1]	0.5945945945945946	[2]	0.24324324324324326	9.0	9	9	6	162
162	corelli	op01n08c	1687.6864702945581	1681	c	i	5.0	-4.0	6	-6	2	-3	[0, -2]	[[0], [0], [0], [-2]]	0.0	0.08403361344537816	[-3, 1]	0.4369747899159664	[-2]	0.0	9.0	12	5	6	163
163	corelli	op01n08d	1687.6864702945581	1681	c	i	2.0	-4.0	6	-4	4	-4	[0, 2, -3, -1]	[[0], [0], [2], [-3], [-1]]	0.0	0.0	[-3, 1]	1.1428571428571428	[2, -1]	0.04285714285714286	6.0	10	8	6	164
164	corelli	op01n09a	1687.6864702945581	1681	G	I	6.0	-1.0	6	-1	5	-1	[0, 1, 4]	[[1], [1, 1], [1, 1], [1], [2], [5], [1], [5], [1], [2], [1], [2], [5], [2], [5], [1], [1], [1, 5], [1, 5], [1], [1], [2], [5], [2], [5], [1], [5], [1], [2], [1], [2], [1], [5], [1, 2], [1, 2], [1], [5], [1], [2], [1], [2], [5], [2], [5], [1], [5], [1], [1], [2], [1, 1], [1, 1], [1], [2], [5], [1], [5], [1], [2], [1], [2], [5], [2], [5], [1, 1], [1], [1], [1], [5], [5]]	0.0	0.025	[4, 1]	0.1	[]	0.0	7.0	7	6	6	165
165	corelli	op01n09b	1687.6864702945581	1681	G	I	5.0	-2.0	8	-5	6	-2	[1]	[[2, 2], [2]]	1.0	0.006666666666666667	[5, 2]	0.19333333333333333	[]	0.013333333333333334	7.0	13	8	6	166
166	corelli	op01n09c	1687.6864702945581	1681	G	I	6.0	-2.0	8	-1	4	-1	[0, 3, 4]	[[4, 4, 1, 5]]	3.0	0.028169014084507043	[0, 4]	0.2535211267605634	[]	0.0	8.0	9	5	6	167
167	corelli	op01n09d	1687.6864702945581	1681	G	I	5.0	-2.0	8	-5	8	-1	[0, 1, 2, 4]	[[1, 1, 1], [1], [1, 1], [1], [2], [1], [5], [2], [2], [1, 1], [5], [1], [5], [2], [1], [1], [1, 1], [1], [2], [1], [5], [3], [1]]	0.0	0.018518518518518517	[4, 1]	0.5370370370370371	[2]	0.09259259259259259	7.0	13	9	6	168
168	corelli	op01n10a	1687.6864702945581	1681	g	i	5.0	-4.0	5	-4	2	0	[0, 1, -3]	[[1, 1], [2], [1, 1], [-2]]	0.0	0.0	[-3, 1]	0.6	[]	0.0	9.0	9	2	6	169
169	corelli	op01n10b	1687.6864702945581	1681	g	i	5.0	-4.0	6	-4	5	-4	[0, -3]	[[1], [1], [1], [-2]]	0.0	0.04285714285714286	[-3, 1]	0.7285714285714285	[]	0.17142857142857143	9.0	10	9	6	170
170	corelli	op01n10c	1687.6864702945581	1681	g	i	5.0	-4.0	6	-4	5	-4	[0, -3]	[[1, 1], [1, -2]]	0.0	0.08490566037735849	[-3, 1]	0.7452830188679245	[]	0.0660377358490566	9.0	10	9	6	171
171	corelli	op01n10d	1687.6864702945581	1681	g	i	5.0	-4.0	5	-4	3	-3	[0]	[[1, 1, 1, 1]]	0.0	0.05454545454545454	[-3, 1]	0.43636363636363634	[]	0.0	9.0	9	6	6	172
172	corelli	op01n10e	1687.6864702945581	1681	g	i	5.0	-4.0	5	-4	7	-4	[-1, 0, 1, 2, -3]	[[1], [1], [3], [-2], [0], [1, 2]]	0.0	0.022727272727272728	[-3, 1]	0.5757575757575758	[-1, 2]	0.08333333333333333	9.0	9	11	6	173
173	corelli	op01n11a	1687.6864702945581	1681	d	i	5.0	-5.0	5	-4	5	-4	[-1, 0, 1, 2, -3]	[[2, 2], [2, -1], [4, 1], [2, 2, -1, 3]]	0.0	0.2711864406779661	[-3, 1]	0.864406779661017	[-1, 2]	0.1016949152542373	10.0	9	9	6	174
174	corelli	op01n11b	1687.6864702945581	1681	d	i	5.0	-5.0	6	-8	6	-5	[-1, 0, 1, 2, 4, 6, -3]	[[3], [8], [1], [6], [-1], [4], [2], [2], [4], [-1], [4], [2], [-1], [4], [2]]	0.0	0.3416666666666667	[-3, 1]	0.7166666666666667	[-1, 2, 4, 6]	0.16666666666666666	10.0	14	11	6	175
175	corelli	op01n11c	1687.6864702945581	1681	d	i	5.0	-5.0	5	-4	5	-5	[-1, 0, 1, 2, -3]	[[2, 2], [2, -1], [4, 1], [2, 2, -1, 3], [4, 4, 4, 1]]	0.0	0.13157894736842105	[-3, 1]	0.5263157894736842	[-1, 2]	0.05263157894736842	10.0	9	10	6	176
176	corelli	op01n11d	1687.6864702945581	1681	d	i	4.0	-5.0	5	-5	5	-5	[0, 2, -3]	[[2, 2], [2, -1], [4, 4], [-1, -1], [2, 2, 2, -1]]	0.0	0.07692307692307693	[-3, 1]	0.34615384615384615	[2]	0.1794871794871795	9.0	10	10	6	177
177	corelli	op01n12a	1687.6864702945581	1681	D	I	5.0	-1.0	8	-4	5	-1	[0, 1, 2, 4]	[[2, 2], [6, 3], [4, 4]]	0.0	0.0	[4, 1]	0.3492063492063492	[2]	0.0	6.0	12	6	6	178
